%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83388.445,301.725,40.278,54.565,-282.418,215.560,2.000
83380.382,301.727,40.199,54.565,-282.353,215.590,2.000
83384.413,301.727,40.120,54.565,-282.402,215.580,2.000
83384.413,301.727,40.199,54.405,-282.369,215.590,2.000
83388.445,301.728,40.278,54.726,-282.402,215.580,2.000
83380.382,301.730,40.278,54.405,-282.402,215.560,2.000
83388.445,301.728,40.199,54.565,-282.402,215.590,2.000
83388.445,301.728,40.278,54.245,-282.402,215.570,2.000
83388.445,301.728,40.120,54.405,-282.402,215.580,2.000
83384.413,301.728,40.278,54.405,-282.386,215.570,2.000
83384.413,301.725,40.199,54.245,-282.386,215.590,2.000
83384.413,301.725,40.278,54.245,-282.369,215.570,2.000
83392.476,301.728,40.278,54.565,-282.402,215.580,2.000
83384.413,301.727,40.199,54.245,-282.386,215.570,2.000
83384.413,301.727,40.278,54.085,-282.434,215.580,2.000
83392.476,301.725,40.278,54.405,-282.402,215.570,2.000
83388.445,301.727,40.436,54.245,-282.386,215.580,2.000
83392.476,301.727,40.436,54.085,-282.386,215.570,2.000
83384.413,301.727,40.357,53.925,-282.386,215.570,2.000
83396.508,301.725,40.436,54.245,-282.418,215.570,2.000
83392.476,301.725,40.278,54.405,-282.402,215.560,2.000
83384.413,301.723,40.278,54.245,-282.434,215.580,2.000
83392.476,301.725,40.278,54.405,-282.418,215.570,2.000
83392.476,301.725,40.278,54.565,-282.402,215.570,2.000
83396.508,301.723,40.436,54.245,-282.402,215.570,2.000
83392.476,301.727,40.357,54.405,-282.386,215.580,2.000
83388.445,301.725,40.357,54.405,-282.386,215.570,2.000
83392.476,301.727,40.436,54.405,-282.418,215.560,2.000
83396.508,301.723,40.357,54.405,-282.402,215.570,2.000
83384.413,301.725,40.278,54.565,-282.418,215.580,2.000
83392.476,301.725,40.515,54.245,-282.402,215.580,2.000
83392.476,301.725,40.515,54.565,-282.418,215.580,2.000
83396.508,301.725,40.357,54.565,-282.386,215.570,2.000
83392.476,301.725,40.357,54.405,-282.386,215.570,2.000
83392.476,301.725,40.357,54.405,-282.386,215.580,2.000
83388.445,301.723,40.436,54.726,-282.434,215.590,2.000
83396.508,301.723,40.436,54.565,-282.386,215.570,2.000
83392.476,301.722,40.357,54.886,-282.418,215.570,2.000
83392.476,301.725,40.278,54.565,-282.386,215.570,2.000
83388.445,301.723,40.515,54.565,-282.402,215.580,2.000
83392.476,301.725,40.436,54.565,-282.418,215.580,2.000
83396.508,301.723,40.515,54.726,-282.386,215.590,2.000
83388.445,301.725,40.357,54.886,-282.402,215.570,2.000
83396.508,301.725,40.515,54.886,-282.402,215.580,2.000
83392.476,301.725,40.594,54.565,-282.418,215.570,2.000
83396.508,301.725,40.594,54.726,-282.386,215.590,2.000
83392.476,301.725,40.594,54.726,-282.386,215.570,2.000
83388.445,301.728,40.515,54.565,-282.386,215.580,2.000
83384.413,301.727,40.436,54.886,-282.418,215.590,2.000
83392.476,301.725,40.515,54.565,-282.386,215.590,2.000
83384.413,301.723,40.436,54.565,-282.386,215.580,2.000
83392.476,301.723,40.436,54.726,-282.402,215.580,2.000
83392.476,301.728,40.515,54.565,-282.369,215.560,2.000
83388.445,301.728,40.515,54.565,-282.418,215.601,2.000
83388.445,301.725,40.515,54.565,-282.386,215.580,2.000
83392.476,301.723,40.436,54.565,-282.386,215.580,2.000
83388.445,301.730,40.357,54.565,-282.402,215.570,2.000
83400.539,301.727,40.436,54.726,-282.386,215.580,2.000
83400.539,301.725,40.357,54.726,-282.402,215.580,2.000
83392.476,301.723,40.436,54.565,-282.402,215.590,2.000
83388.445,301.727,40.436,54.565,-282.402,215.570,2.000
83388.445,301.725,40.436,54.405,-282.434,215.590,2.000
83392.476,301.725,40.357,54.405,-282.402,215.570,2.000
83392.476,301.725,40.357,54.405,-282.434,215.580,2.000
83392.476,301.727,40.357,54.405,-282.402,215.580,2.000
83392.476,301.725,40.436,54.245,-282.386,215.580,2.000
83400.539,301.727,40.436,54.565,-282.418,215.580,2.000
83392.476,301.723,40.278,54.405,-282.386,215.580,2.000
83392.476,301.722,40.357,54.245,-282.353,215.570,2.000
83388.445,301.725,40.357,54.245,-282.418,215.580,2.000
83388.445,301.725,40.357,54.245,-282.402,215.590,2.000
83396.508,301.725,40.278,54.085,-282.386,215.570,2.000
83384.413,301.722,40.357,54.085,-282.386,215.590,2.000
83388.445,301.723,40.436,54.085,-282.386,215.590,2.000
83388.445,301.725,40.436,54.565,-282.386,215.580,2.000
83392.476,301.725,40.357,54.085,-282.402,215.580,2.000
83388.445,301.725,40.278,54.085,-282.402,215.580,2.000
83388.445,301.728,40.436,54.245,-282.386,215.560,2.000
83392.476,301.723,40.278,54.245,-282.402,215.570,2.000
83392.476,301.723,40.278,54.245,-282.386,215.580,2.000
83392.476,301.727,40.278,54.245,-282.402,215.580,2.000
83392.476,301.722,40.199,54.245,-282.369,215.590,2.000
83392.476,301.725,40.278,54.245,-282.386,215.590,2.000
83384.413,301.725,40.278,54.405,-282.418,215.570,2.000
83380.382,301.723,40.278,54.085,-282.402,215.580,2.000
83388.445,301.725,40.357,54.245,-282.418,215.580,2.000
83392.476,301.723,40.436,54.245,-282.402,215.580,2.000
83392.476,301.722,40.199,54.245,-282.402,215.580,2.000
83388.445,301.722,40.199,54.085,-282.402,215.570,2.000
