%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83073.996,302.571,-344.307,119.193,0.006,0.001,5.000
83069.965,302.570,-344.307,119.513,0.022,0.001,5.000
83065.933,302.568,-344.228,119.513,0.022,-0.010,5.000
83078.027,302.571,-344.149,119.353,0.006,0.012,5.000
83078.027,302.570,-344.228,119.993,0.022,0.012,5.000
83073.996,302.571,-344.307,119.833,-0.010,0.012,5.000
83073.996,302.571,-344.307,119.673,0.006,0.001,5.000
83069.965,302.570,-344.228,119.833,-0.027,0.001,5.000
83065.933,302.571,-344.228,119.993,-0.010,-0.010,5.000
83069.965,302.570,-344.228,119.993,0.006,-0.021,5.000
83073.996,302.570,-344.228,120.313,0.006,0.001,5.000
83069.965,302.570,-344.228,120.634,0.022,0.001,5.000
83073.996,302.571,-344.149,120.634,0.022,0.012,5.000
83073.996,302.571,-344.149,120.634,0.006,0.012,5.000
83073.996,302.571,-344.307,120.634,0.006,0.001,5.000
83073.996,302.570,-344.228,121.114,-0.010,0.012,5.000
83073.996,302.570,-344.070,121.114,-0.010,0.001,5.000
83069.965,302.571,-343.991,120.954,-0.010,0.001,5.000
83073.996,302.571,-344.149,121.274,0.039,0.022,5.000
83069.965,302.571,-344.070,121.594,0.039,-0.010,5.000
83069.965,302.573,-343.991,121.434,0.022,0.001,5.000
83065.933,302.568,-344.228,121.274,0.006,0.001,5.000
83073.996,302.570,-344.149,121.914,0.006,0.012,5.000
83073.996,302.571,-344.149,121.914,0.039,-0.010,5.000
83069.965,302.570,-344.070,121.914,0.022,0.012,5.000
83073.996,302.571,-343.991,122.235,-0.010,-0.010,5.000
83069.965,302.568,-344.228,122.235,0.006,0.001,5.000
83069.965,302.570,-344.149,122.074,0.022,-0.010,5.000
83069.965,302.567,-344.228,122.235,-0.027,0.001,5.000
83073.996,302.570,-344.386,122.235,0.006,-0.010,5.000
83065.933,302.571,-344.386,122.395,0.022,0.001,5.000
83065.933,302.570,-344.465,122.074,0.006,0.012,5.000
83061.902,302.570,-344.386,122.395,0.006,0.001,5.000
83069.965,302.568,-344.544,122.395,0.006,0.012,5.000
83065.933,302.571,-344.465,122.395,0.022,0.022,5.000
83061.902,302.570,-344.623,122.074,0.006,0.012,5.000
83065.933,302.571,-344.702,122.235,0.022,0.012,5.000
83065.933,302.571,-344.781,122.395,0.006,0.001,5.000
83057.870,302.570,-344.781,122.235,0.006,0.012,5.000
83057.870,302.570,-344.860,122.235,0.022,-0.010,5.000
83061.902,302.570,-344.860,122.074,0.006,-0.010,5.000
83061.902,302.568,-345.018,121.914,0.022,0.001,5.000
83065.933,302.568,-345.018,122.074,0.022,0.001,5.000
83053.839,302.573,-345.018,121.594,0.006,-0.021,5.000
83065.933,302.570,-345.018,121.914,0.006,0.012,5.000
83065.933,302.571,-345.335,121.434,-0.010,-0.010,5.000
83065.933,302.568,-345.255,121.594,-0.010,0.001,5.000
83065.933,302.568,-345.335,121.114,0.022,0.012,5.000
83065.933,302.571,-345.414,121.114,-0.010,0.001,5.000
83061.902,302.570,-345.414,121.114,-0.010,-0.021,5.000
83069.965,302.568,-345.493,120.954,0.006,0.001,5.000
83061.902,302.570,-345.493,121.114,0.006,0.001,5.000
83065.933,302.571,-345.493,121.114,0.006,0.022,5.000
83069.965,302.568,-345.651,120.794,0.022,0.001,5.000
83073.996,302.568,-345.572,120.634,0.006,0.012,5.000
83069.965,302.571,-345.651,120.634,-0.010,0.001,5.000
83065.933,302.570,-345.651,120.473,0.006,-0.021,5.000
83065.933,302.568,-345.730,120.153,0.022,0.012,5.000
83065.933,302.573,-345.572,120.313,0.006,0.012,5.000
83073.996,302.573,-345.730,120.313,-0.010,0.001,5.000
83073.996,302.570,-345.730,120.634,0.022,-0.010,5.000
83069.965,302.573,-345.809,120.313,0.006,0.012,5.000
83065.933,302.573,-345.651,120.153,0.006,0.001,5.000
83061.902,302.573,-345.809,119.833,0.006,0.012,5.000
83073.996,302.573,-345.809,119.833,0.022,0.001,5.000
83073.996,302.573,-345.730,119.993,0.022,0.001,5.000
83065.933,302.571,-345.888,119.993,0.006,0.001,5.000
83069.965,302.571,-345.730,119.673,0.006,-0.010,5.000
83069.965,302.571,-345.888,119.513,0.006,0.012,5.000
83069.965,302.573,-345.888,119.993,0.006,0.001,5.000
83065.933,302.571,-346.046,119.673,0.006,0.012,5.000
83069.965,302.570,-345.809,119.833,0.022,0.012,5.000
83069.965,302.570,-346.046,119.673,-0.010,0.022,5.000
83073.996,302.571,-345.967,119.673,-0.010,0.001,5.000
83065.933,302.571,-345.967,119.513,0.022,0.001,5.000
83069.965,302.571,-345.888,119.353,0.006,0.001,5.000
83065.933,302.573,-346.046,119.193,0.006,-0.010,5.000
83073.996,302.571,-346.046,119.353,-0.010,0.012,5.000
83065.933,302.571,-346.204,118.873,0.022,0.012,5.000
83069.965,302.571,-346.125,119.193,0.006,0.012,5.000
83065.933,302.570,-346.125,119.033,0.022,0.001,5.000
83065.933,302.570,-346.283,119.033,-0.027,0.001,5.000
83065.933,302.571,-346.283,118.712,-0.010,0.012,5.000
83069.965,302.571,-346.362,119.033,-0.010,-0.010,5.000
83069.965,302.571,-346.520,118.712,0.006,-0.010,5.000
83069.965,302.571,-346.362,118.552,-0.027,0.022,5.000
83069.965,302.570,-346.520,118.232,-0.010,0.012,5.000
83069.965,302.570,-346.599,118.392,0.006,-0.010,5.000
83065.933,302.570,-346.678,118.232,0.006,0.012,5.000
83065.933,302.570,-346.678,117.912,0.006,0.001,5.000
83065.933,302.571,-346.678,118.072,-0.010,0.012,5.000
83073.996,302.570,-346.757,117.912,0.022,0.001,5.000
83069.965,302.570,-346.915,117.592,0.022,0.001,5.000
83069.965,302.570,-346.994,117.272,0.039,-0.010,5.000
83069.965,302.571,-346.994,117.272,0.006,0.001,5.000
83069.965,302.573,-347.073,117.112,-0.027,0.001,5.000
83073.996,302.573,-347.073,117.112,0.006,0.012,5.000
83065.933,302.573,-346.994,116.791,0.006,-0.010,5.000
83073.996,302.571,-346.994,116.471,0.022,0.001,5.000
83069.965,302.570,-346.994,116.311,-0.010,0.001,5.000
83073.996,302.570,-347.073,116.631,0.022,0.001,5.000
83065.933,302.573,-346.915,116.151,-0.027,0.012,5.000
83069.965,302.571,-346.915,116.151,0.006,-0.010,5.000
83069.965,302.570,-346.757,115.831,0.022,0.022,5.000
83073.996,302.571,-346.915,115.831,0.022,0.012,5.000
83069.965,302.571,-346.757,115.831,0.006,0.001,5.000
83073.996,302.573,-346.678,115.831,-0.010,-0.010,5.000
83065.933,302.571,-346.757,115.671,0.022,0.022,5.000
83073.996,302.571,-346.678,115.511,-0.010,-0.010,5.000
83073.996,302.571,-346.599,115.190,0.006,0.001,5.000
83065.933,302.571,-346.520,115.351,0.006,0.012,5.000
