%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83082.059,299.459,40.170,43.282,-191.798,106.522,2.000
83086.090,299.461,40.091,43.282,-191.781,106.512,2.000
83082.059,299.462,40.091,43.282,-191.798,106.512,2.000
83094.153,299.462,39.854,43.122,-191.765,106.490,2.000
83086.090,299.461,40.012,42.962,-191.798,106.512,2.000
83086.090,299.459,39.774,43.122,-191.814,106.501,2.000
83086.090,299.462,40.170,43.122,-191.765,106.512,2.000
83090.122,299.462,40.091,42.802,-191.781,106.501,2.000
83086.090,299.461,40.012,43.282,-191.814,106.512,2.000
83086.090,299.461,40.012,43.122,-191.798,106.533,2.000
83086.090,299.461,40.012,43.282,-191.781,106.512,2.000
83086.090,299.459,39.933,42.962,-191.781,106.501,2.000
83082.059,299.461,40.012,42.802,-191.765,106.501,2.000
83090.122,299.458,40.012,42.802,-191.781,106.512,2.000
83090.122,299.461,39.933,42.962,-191.798,106.512,2.000
83082.059,299.461,40.012,43.122,-191.781,106.512,2.000
83082.059,299.458,39.933,43.122,-191.798,106.522,2.000
83090.122,299.458,39.933,42.802,-191.765,106.501,2.000
83078.027,299.461,39.933,42.962,-191.781,106.501,2.000
83086.090,299.458,40.012,42.802,-191.798,106.512,2.000
83082.059,299.458,39.854,43.122,-191.798,106.512,2.000
83082.059,299.458,40.091,42.802,-191.781,106.512,2.000
83078.027,299.458,40.012,42.962,-191.798,106.501,2.000
83078.027,299.459,39.933,42.642,-191.765,106.479,2.000
83073.996,299.456,39.854,42.802,-191.765,106.479,2.000
83082.059,299.458,40.091,42.642,-191.798,106.501,2.000
83082.059,299.458,40.012,42.642,-191.781,106.490,2.000
83078.027,299.459,39.933,42.962,-191.798,106.522,2.000
83082.059,299.456,40.012,42.962,-191.781,106.512,2.000
83090.122,299.454,40.012,42.802,-191.798,106.490,2.000
83078.027,299.456,40.012,42.642,-191.798,106.512,2.000
83073.996,299.456,40.012,42.802,-191.781,106.544,2.000
83073.996,299.458,40.091,42.802,-191.798,106.512,2.000
83082.059,299.456,40.012,42.802,-191.798,106.501,2.000
83078.027,299.458,40.012,42.642,-191.798,106.501,2.000
83082.059,299.456,39.933,42.802,-191.798,106.512,2.000
83073.996,299.456,39.933,42.802,-191.798,106.512,2.000
83082.059,299.456,40.012,42.802,-191.781,106.501,2.000
83090.122,299.458,40.170,43.122,-191.798,106.512,2.000
83086.090,299.458,40.091,43.122,-191.781,106.501,2.000
83086.090,299.459,40.091,42.802,-191.765,106.512,2.000
83082.059,299.456,40.091,43.122,-191.781,106.512,2.000
83086.090,299.458,40.091,43.122,-191.798,106.501,2.000
83090.122,299.461,40.012,43.282,-191.781,106.490,2.000
83082.059,299.459,40.012,42.962,-191.798,106.501,2.000
83090.122,299.458,40.091,43.282,-191.814,106.501,2.000
83086.090,299.461,40.091,43.282,-191.814,106.512,2.000
83086.090,299.459,40.012,43.282,-191.781,106.512,2.000
83090.122,299.461,40.170,43.282,-191.765,106.522,2.000
83082.059,299.464,39.933,43.122,-191.798,106.512,2.000
83082.059,299.462,40.012,43.282,-191.814,106.501,2.000
83086.090,299.464,40.091,43.442,-191.798,106.512,2.000
83086.090,299.461,40.091,43.282,-191.798,106.522,2.000
83086.090,299.461,39.933,43.282,-191.781,106.512,2.000
83086.090,299.459,40.012,43.122,-191.814,106.512,2.000
83086.090,299.458,40.012,43.442,-191.798,106.533,2.000
83086.090,299.459,39.933,43.282,-191.781,106.501,2.000
83086.090,299.462,40.012,43.282,-191.814,106.512,2.000
83082.059,299.461,40.012,43.282,-191.814,106.490,2.000
83082.059,299.462,39.933,43.282,-191.814,106.522,2.000
83082.059,299.462,39.933,43.282,-191.798,106.512,2.000
83082.059,299.461,39.854,43.442,-191.781,106.512,2.000
83078.027,299.459,39.933,43.122,-191.814,106.533,2.000
83078.027,299.459,40.012,43.442,-191.781,106.512,2.000
83078.027,299.461,40.091,43.442,-191.781,106.501,2.000
83078.027,299.459,40.091,43.122,-191.765,106.501,2.000
83073.996,299.459,40.012,43.122,-191.781,106.501,2.000
83082.059,299.459,40.170,43.282,-191.781,106.501,2.000
83078.027,299.461,40.091,43.602,-191.798,106.501,2.000
83078.027,299.461,40.091,43.282,-191.798,106.512,2.000
83078.027,299.458,40.091,43.122,-191.798,106.522,2.000
83086.090,299.458,40.091,43.282,-191.798,106.490,2.000
83078.027,299.458,40.012,42.962,-191.781,106.501,2.000
83082.059,299.458,40.091,43.282,-191.798,106.501,2.000
83082.059,299.461,40.012,43.122,-191.781,106.522,2.000
83082.059,299.456,40.091,43.282,-191.798,106.512,2.000
83078.027,299.458,40.091,43.122,-191.798,106.512,2.000
83078.027,299.458,40.091,43.122,-191.781,106.522,2.000
83078.027,299.458,40.012,42.962,-191.781,106.512,2.000
83078.027,299.456,39.933,43.122,-191.781,106.512,2.000
83082.059,299.456,39.933,43.282,-191.798,106.501,2.000
83078.027,299.453,40.091,43.122,-191.781,106.512,2.000
83082.059,299.458,39.774,43.282,-191.781,106.490,2.000
83082.059,299.456,40.091,43.122,-191.765,106.501,2.000
83082.059,299.454,39.933,43.442,-191.798,106.512,2.000
83086.090,299.456,40.012,43.442,-191.798,106.501,2.000
83086.090,299.454,39.933,43.282,-191.798,106.512,2.000
83090.122,299.456,39.933,43.282,-191.781,106.522,2.000
83086.090,299.456,39.933,43.762,-191.798,106.501,2.000
83090.122,299.456,39.854,43.442,-191.781,106.522,2.000
83090.122,299.456,39.933,43.602,-191.798,106.501,2.000
83078.027,299.454,40.012,43.602,-191.781,106.512,2.000
83086.090,299.456,39.854,43.442,-191.781,106.501,2.000
83090.122,299.456,40.012,43.442,-191.781,106.501,2.000
83090.122,299.458,39.774,43.282,-191.781,106.522,2.000
83086.090,299.458,39.933,43.602,-191.781,106.522,2.000
83086.090,299.456,39.854,43.442,-191.732,106.512,2.000
83090.122,299.454,39.774,43.762,-191.765,106.501,2.000
83086.090,299.459,40.012,43.602,-191.798,106.522,2.000
83086.090,299.456,40.091,43.762,-191.798,106.512,2.000
83086.090,299.456,39.933,43.602,-191.814,106.490,2.000
83086.090,299.459,39.933,43.762,-191.765,106.501,2.000
83086.090,299.461,39.933,43.762,-191.798,106.512,2.000
83090.122,299.459,39.774,43.602,-191.814,106.512,2.000
83090.122,299.456,40.012,43.602,-191.781,106.501,2.000
83094.153,299.458,39.854,43.602,-191.781,106.512,2.000
83090.122,299.459,39.933,43.442,-191.814,106.522,2.000
83082.059,299.459,39.854,43.602,-191.765,106.522,2.000
83090.122,299.456,40.170,43.442,-191.798,106.522,2.000
83086.090,299.458,39.933,43.122,-191.781,106.501,2.000
83086.090,299.458,40.170,43.602,-191.781,106.501,2.000
83094.153,299.458,40.012,43.282,-191.781,106.501,2.000
83090.122,299.459,40.012,43.282,-191.798,106.512,2.000
83086.090,299.461,40.091,43.442,-191.814,106.512,2.000
83090.122,299.458,40.012,43.122,-191.781,106.501,2.000
83094.153,299.458,40.091,43.122,-191.781,106.512,2.000
83090.122,299.459,40.170,43.282,-191.798,106.512,2.000
83090.122,299.458,40.170,43.122,-191.798,106.512,2.000
83090.122,299.458,40.170,43.122,-191.781,106.522,2.000
83082.059,299.458,40.012,42.962,-191.781,106.501,2.000
83078.027,299.458,40.170,43.122,-191.781,106.522,2.000
83094.153,299.458,40.170,43.282,-191.781,106.512,2.000
83086.090,299.458,40.249,42.962,-191.814,106.512,2.000
83090.122,299.459,40.170,42.962,-191.798,106.512,2.000
83086.090,299.456,40.249,43.122,-191.781,106.522,2.000
83086.090,299.459,40.170,43.122,-191.781,106.522,2.000
83090.122,299.458,40.249,43.442,-191.798,106.533,2.000
83086.090,299.459,40.091,43.282,-191.798,106.501,2.000
83090.122,299.456,40.249,43.122,-191.798,106.522,2.000
83094.153,299.454,40.249,43.122,-191.781,106.490,2.000
83094.153,299.456,40.249,43.282,-191.798,106.501,2.000
83090.122,299.458,40.249,42.962,-191.814,106.522,2.000
83094.153,299.456,40.170,43.122,-191.798,106.522,2.000
83098.184,299.454,40.170,43.122,-191.798,106.512,2.000
83094.153,299.454,40.170,43.282,-191.798,106.501,2.000
83098.184,299.453,40.249,43.282,-191.781,106.512,2.000
83094.153,299.456,40.170,43.282,-191.781,106.512,2.000
83090.122,299.454,40.091,43.282,-191.798,106.512,2.000
83094.153,299.454,40.170,43.122,-191.798,106.501,2.000
83090.122,299.454,40.091,43.602,-191.798,106.533,2.000
83086.090,299.456,40.091,43.442,-191.765,106.501,2.000
83094.153,299.454,40.091,43.602,-191.765,106.522,2.000
83098.184,299.456,40.170,43.602,-191.814,106.512,2.000
83098.184,299.454,39.933,43.442,-191.781,106.512,2.000
83098.184,299.458,40.091,43.762,-191.765,106.512,2.000
83094.153,299.454,39.933,43.762,-191.798,106.501,2.000
83098.184,299.454,40.012,43.602,-191.798,106.512,2.000
83098.184,299.450,39.933,43.602,-191.781,106.522,2.000
83094.153,299.454,39.774,43.762,-191.814,106.501,2.000
83098.184,299.454,39.854,43.282,-191.765,106.512,2.000
83098.184,299.454,39.933,43.602,-191.765,106.501,2.000
83094.153,299.456,39.854,43.602,-191.798,106.501,2.000
83098.184,299.454,39.933,43.442,-191.798,106.512,2.000
83094.153,299.458,39.854,43.282,-191.781,106.512,2.000
83094.153,299.453,39.774,43.442,-191.781,106.490,2.000
83094.153,299.458,39.774,43.282,-191.781,106.501,2.000
83090.122,299.456,39.774,43.602,-191.814,106.512,2.000
83090.122,299.458,39.933,43.602,-191.781,106.501,2.000
83090.122,299.459,39.933,43.442,-191.781,106.512,2.000
83090.122,299.459,39.933,43.122,-191.781,106.522,2.000
83098.184,299.459,40.012,43.442,-191.798,106.512,2.000
83090.122,299.461,40.012,43.442,-191.781,106.501,2.000
83090.122,299.464,40.012,43.602,-191.798,106.512,2.000
83090.122,299.461,40.091,43.442,-191.798,106.501,2.000
83090.122,299.461,39.933,43.282,-191.798,106.512,2.000
83090.122,299.461,39.933,43.122,-191.765,106.512,2.000
83094.153,299.459,39.933,43.282,-191.814,106.522,2.000
83086.090,299.462,40.012,43.282,-191.814,106.512,2.000
83082.059,299.461,39.933,43.122,-191.798,106.501,2.000
83090.122,299.461,40.091,43.282,-191.798,106.522,2.000
83094.153,299.462,40.012,43.602,-191.781,106.512,2.000
83090.122,299.462,39.933,43.282,-191.798,106.522,2.000
83086.090,299.461,39.933,43.122,-191.765,106.512,2.000
83094.153,299.462,40.091,42.962,-191.798,106.490,2.000
83090.122,299.459,40.012,43.122,-191.765,106.512,2.000
