%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82824.050,302.104,-8.431,13.396,-226.313,215.590,1.000
82824.050,302.102,-8.589,13.236,-226.329,215.601,1.000
82828.081,302.102,-8.589,13.396,-226.329,215.590,1.000
82824.050,302.104,-8.510,13.236,-226.296,215.601,1.000
82828.081,302.102,-8.510,13.236,-226.313,215.601,1.000
82824.050,302.104,-8.431,13.396,-226.313,215.590,1.000
82824.050,302.102,-8.510,13.396,-226.345,215.590,1.000
82824.050,302.102,-8.589,13.396,-226.329,215.580,1.000
82828.081,302.105,-8.589,13.236,-226.313,215.590,1.000
82824.050,302.102,-8.510,13.396,-226.313,215.590,1.000
82828.081,302.104,-8.431,13.396,-226.313,215.580,1.000
82824.050,302.104,-8.668,13.396,-226.313,215.580,1.000
82824.050,302.104,-8.431,13.076,-226.329,215.590,1.000
82820.018,302.107,-8.589,13.716,-226.296,215.611,1.000
82820.018,302.107,-8.589,13.556,-226.329,215.601,1.000
82824.050,302.107,-8.352,13.236,-226.313,215.590,1.000
82820.018,302.107,-8.431,13.716,-226.313,215.601,1.000
82824.050,302.107,-8.510,13.396,-226.313,215.590,1.000
82828.081,302.107,-8.510,13.556,-226.313,215.590,1.000
82824.050,302.104,-8.589,13.556,-226.329,215.590,1.000
82820.018,302.105,-8.589,13.396,-226.329,215.590,1.000
82820.018,302.105,-8.589,13.556,-226.313,215.590,1.000
82815.987,302.107,-8.510,13.556,-226.296,215.590,1.000
82824.050,302.105,-8.668,13.396,-226.313,215.580,1.000
82815.987,302.105,-8.589,13.556,-226.345,215.580,1.000
82824.050,302.104,-8.668,13.556,-226.329,215.580,1.000
82824.050,302.109,-8.510,13.556,-226.313,215.590,1.000
82824.050,302.107,-8.589,13.556,-226.296,215.590,1.000
82832.112,302.109,-8.510,13.716,-226.313,215.590,1.000
82824.050,302.105,-8.589,13.716,-226.329,215.580,1.000
82828.081,302.109,-8.431,13.716,-226.329,215.601,1.000
82832.112,302.104,-8.510,13.716,-226.345,215.590,1.000
82828.081,302.104,-8.668,13.716,-226.345,215.590,1.000
82832.112,302.107,-8.589,13.556,-226.313,215.590,1.000
82832.112,302.102,-8.589,13.556,-226.329,215.621,1.000
82828.081,302.105,-8.589,13.556,-226.313,215.590,1.000
82828.081,302.107,-8.510,13.556,-226.296,215.580,1.000
82836.144,302.107,-8.510,13.236,-226.313,215.590,1.000
82840.175,302.107,-8.510,13.556,-226.329,215.580,1.000
82832.112,302.105,-8.510,13.556,-226.329,215.601,1.000
82832.112,302.107,-8.431,13.396,-226.313,215.590,1.000
82832.112,302.105,-8.352,13.076,-226.329,215.590,1.000
82836.144,302.104,-8.510,13.236,-226.329,215.611,1.000
82836.144,302.104,-8.510,13.236,-226.313,215.611,1.000
82832.112,302.104,-8.510,13.236,-226.329,215.590,1.000
82836.144,302.104,-8.510,13.236,-226.313,215.611,1.000
82844.207,302.102,-8.431,13.076,-226.313,215.590,1.000
82832.112,302.102,-8.431,13.556,-226.329,215.611,1.000
82828.081,302.105,-8.510,13.236,-226.296,215.590,1.000
82828.081,302.102,-8.352,13.396,-226.313,215.601,1.000
82836.144,302.104,-8.510,13.076,-226.313,215.601,1.000
82832.112,302.104,-8.273,12.916,-226.313,215.580,1.000
82828.081,302.104,-8.431,13.236,-226.313,215.580,1.000
82828.081,302.105,-8.352,13.076,-226.313,215.590,1.000
82828.081,302.102,-8.510,13.396,-226.329,215.601,1.000
82820.018,302.102,-8.589,13.076,-226.313,215.590,1.000
82824.050,302.107,-8.431,13.396,-226.329,215.590,1.000
82815.987,302.104,-8.431,13.396,-226.329,215.590,1.000
82824.050,302.105,-8.352,13.396,-226.329,215.611,1.000
82828.081,302.104,-8.431,13.236,-226.313,215.601,1.000
82820.018,302.105,-8.431,13.396,-226.329,215.580,1.000
82820.018,302.109,-8.510,13.556,-226.313,215.601,1.000
82815.987,302.109,-8.352,13.556,-226.345,215.601,1.000
82820.018,302.107,-8.431,13.556,-226.313,215.601,1.000
82824.050,302.109,-8.589,13.556,-226.329,215.590,1.000
82811.955,302.105,-8.431,13.716,-226.313,215.590,1.000
82820.018,302.105,-8.431,13.396,-226.329,215.611,1.000
82820.018,302.109,-8.352,13.396,-226.313,215.611,1.000
82820.018,302.109,-8.352,13.556,-226.329,215.580,1.000
82811.955,302.109,-8.352,13.556,-226.313,215.611,1.000
82811.955,302.109,-8.431,13.716,-226.329,215.590,1.000
82820.018,302.109,-8.352,13.556,-226.313,215.601,1.000
