%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83126.404,302.005,352.253,118.245,0.023,0.002,5.000
83122.373,302.004,352.332,118.085,0.007,-0.008,5.000
83130.435,302.007,352.253,118.245,0.007,0.002,5.000
83118.341,302.004,352.174,117.925,0.007,0.012,5.000
83126.404,302.005,352.095,118.245,0.007,0.002,5.000
83122.373,302.009,352.174,117.765,0.023,0.002,5.000
83122.373,302.010,352.095,117.765,0.023,0.002,5.000
83118.341,302.005,352.095,117.765,0.007,0.012,5.000
83122.373,302.010,352.411,117.605,-0.009,0.002,5.000
83122.373,302.009,352.174,117.445,0.007,0.002,5.000
83122.373,302.005,352.174,117.285,-0.009,0.012,5.000
83126.404,302.010,352.174,117.285,0.007,-0.008,5.000
83122.373,302.009,352.095,116.965,0.007,-0.018,5.000
83122.373,302.009,352.095,117.125,0.007,0.012,5.000
83122.373,302.010,352.174,116.965,0.023,0.023,5.000
83126.404,302.010,352.095,116.644,-0.009,0.012,5.000
83126.404,302.012,352.095,116.484,-0.009,0.002,5.000
83122.373,302.010,352.016,116.004,0.023,-0.008,5.000
83122.373,302.009,352.095,116.164,0.039,0.023,5.000
83122.373,302.010,352.016,115.844,0.023,0.002,5.000
83118.341,302.009,351.937,116.164,-0.026,-0.008,5.000
83122.373,302.007,352.016,115.844,-0.026,0.002,5.000
83126.404,302.005,351.858,115.524,-0.009,0.012,5.000
83122.373,302.012,352.095,115.524,-0.009,-0.008,5.000
83118.341,302.007,351.858,115.204,-0.009,0.002,5.000
83126.404,302.009,351.779,115.364,0.007,0.012,5.000
83118.341,302.007,351.858,115.204,-0.009,0.012,5.000
83126.404,302.009,351.779,114.883,-0.026,0.002,5.000
83130.435,302.004,351.779,114.883,0.023,0.002,5.000
83122.373,302.009,351.779,115.043,0.023,0.002,5.000
83122.373,302.007,351.779,115.204,0.007,0.012,5.000
83126.404,302.005,351.779,114.883,0.007,-0.008,5.000
83126.404,302.009,351.620,114.563,0.007,0.002,5.000
83126.404,302.005,351.700,114.563,0.007,0.023,5.000
83122.373,302.005,351.700,114.563,0.007,0.002,5.000
83122.373,302.007,351.700,114.563,0.007,-0.008,5.000
