%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82807.924,300.327,-349.133,171.543,-0.003,-0.003,5.000
82807.924,300.327,-349.133,171.703,0.014,-0.003,5.000
82799.861,300.328,-349.054,171.703,0.014,-0.003,5.000
82807.924,300.327,-349.133,171.543,-0.019,-0.003,5.000
82803.893,300.327,-348.975,171.703,0.014,-0.013,5.000
82803.893,300.327,-349.054,171.863,0.030,-0.003,5.000
82803.893,300.325,-349.054,172.023,-0.003,-0.003,5.000
82799.861,300.324,-349.054,171.863,-0.003,0.008,5.000
82803.893,300.327,-349.054,171.543,0.014,-0.013,5.000
82803.893,300.325,-349.133,171.863,0.014,0.008,5.000
82803.893,300.324,-348.975,171.863,-0.003,-0.003,5.000
82803.893,300.325,-348.896,172.023,-0.003,-0.013,5.000
82803.893,300.325,-348.896,172.023,0.014,-0.003,5.000
82803.893,300.327,-348.817,171.703,-0.003,0.019,5.000
82803.893,300.324,-348.896,171.863,-0.003,0.019,5.000
82799.861,300.327,-348.896,172.183,0.014,0.008,5.000
82799.861,300.325,-348.817,171.863,-0.019,-0.003,5.000
82803.893,300.327,-348.896,171.863,-0.003,-0.003,5.000
82803.893,300.324,-348.817,171.863,-0.003,-0.003,5.000
82811.955,300.325,-348.817,172.023,-0.003,-0.003,5.000
82803.893,300.324,-348.896,171.863,0.014,-0.003,5.000
82803.893,300.325,-348.896,171.863,0.014,-0.003,5.000
82807.924,300.324,-348.817,172.183,-0.003,0.008,5.000
82807.924,300.325,-348.817,172.343,0.014,-0.003,5.000
82807.924,300.324,-348.738,172.183,-0.003,-0.003,5.000
82807.924,300.327,-348.738,172.343,0.014,-0.013,5.000
82803.893,300.325,-348.738,172.183,0.014,0.008,5.000
82807.924,300.324,-348.817,172.343,-0.003,-0.003,5.000
82799.861,300.327,-348.658,172.503,0.014,0.019,5.000
82807.924,300.322,-348.738,172.343,0.030,-0.003,5.000
82811.955,300.322,-348.658,172.823,-0.003,-0.013,5.000
82807.924,300.325,-348.658,172.823,0.014,-0.003,5.000
82811.955,300.327,-348.579,172.823,0.014,-0.003,5.000
82815.987,300.325,-348.658,173.143,-0.003,0.019,5.000
82811.955,300.325,-348.579,173.143,-0.003,0.008,5.000
82815.987,300.325,-348.817,173.304,-0.003,-0.003,5.000
82811.955,300.327,-348.658,173.143,-0.003,0.008,5.000
82815.987,300.328,-348.658,173.624,-0.019,-0.003,5.000
82811.955,300.327,-348.579,173.464,-0.003,-0.013,5.000
82811.955,300.324,-348.579,173.304,-0.003,-0.013,5.000
82820.018,300.327,-348.658,173.464,-0.035,-0.003,5.000
82811.955,300.327,-348.658,173.624,0.014,0.008,5.000
82811.955,300.328,-348.658,173.784,-0.019,-0.013,5.000
82807.924,300.327,-348.579,173.624,-0.003,0.008,5.000
82807.924,300.327,-348.738,173.784,0.014,-0.013,5.000
82815.987,300.327,-348.658,174.264,-0.003,-0.003,5.000
82811.955,300.330,-348.896,173.784,0.014,0.008,5.000
82811.955,300.325,-348.579,174.104,-0.003,-0.013,5.000
82811.955,300.325,-348.500,174.104,-0.003,-0.003,5.000
82815.987,300.328,-348.579,173.784,0.014,-0.013,5.000
82820.018,300.327,-348.500,173.784,-0.003,0.008,5.000
82815.987,300.330,-348.579,173.624,-0.019,0.019,5.000
82807.924,300.327,-348.658,173.624,-0.019,0.008,5.000
82811.955,300.330,-348.658,173.944,-0.003,-0.013,5.000
82815.987,300.328,-348.738,173.624,-0.035,-0.003,5.000
82807.924,300.328,-348.658,173.624,-0.019,0.019,5.000
82807.924,300.327,-348.658,173.143,0.046,-0.003,5.000
82807.924,300.328,-348.579,173.464,-0.019,-0.013,5.000
82820.018,300.328,-348.658,173.143,0.014,-0.003,5.000
82807.924,300.330,-348.579,172.983,0.030,0.019,5.000
82807.924,300.327,-348.658,172.983,-0.019,0.008,5.000
82815.987,300.330,-348.658,172.983,0.014,-0.003,5.000
82811.955,300.330,-348.500,172.343,-0.035,-0.003,5.000
82807.924,300.328,-348.421,172.503,-0.003,-0.003,5.000
82815.987,300.330,-348.421,172.343,0.030,-0.013,5.000
82807.924,300.330,-348.658,171.863,-0.003,0.019,5.000
82807.924,300.328,-348.500,172.023,0.014,-0.013,5.000
82811.955,300.328,-348.500,171.703,-0.003,-0.003,5.000
82815.987,300.330,-348.342,171.703,0.014,-0.003,5.000
82811.955,300.328,-348.342,171.382,-0.019,0.008,5.000
82811.955,300.325,-348.421,170.902,0.014,-0.003,5.000
82803.893,300.327,-348.342,170.902,-0.003,0.019,5.000
82815.987,300.327,-348.263,170.742,-0.003,-0.003,5.000
82807.924,300.328,-348.263,170.582,-0.003,-0.003,5.000
82815.987,300.328,-348.342,170.422,-0.019,-0.024,5.000
82815.987,300.330,-348.421,170.262,-0.003,0.008,5.000
82811.955,300.325,-348.184,169.942,0.014,-0.003,5.000
82815.987,300.327,-348.263,170.102,0.014,-0.003,5.000
82811.955,300.325,-348.342,169.782,-0.019,-0.003,5.000
82807.924,300.322,-348.184,169.782,-0.019,-0.024,5.000
82815.987,300.327,-348.263,169.621,0.030,-0.003,5.000
82815.987,300.324,-348.184,169.782,0.014,0.008,5.000
82807.924,300.325,-348.184,169.621,-0.003,-0.003,5.000
82811.955,300.322,-348.263,169.461,0.014,-0.003,5.000
82807.924,300.322,-348.026,169.461,-0.019,0.008,5.000
82807.924,300.324,-348.184,169.461,-0.003,-0.003,5.000
82803.893,300.322,-348.026,169.782,-0.035,0.008,5.000
82807.924,300.322,-348.105,169.782,0.014,-0.013,5.000
82803.893,300.320,-348.184,169.782,-0.019,-0.003,5.000
82803.893,300.324,-348.105,169.621,-0.003,0.019,5.000
82807.924,300.324,-348.184,169.621,-0.019,0.008,5.000
82803.893,300.322,-348.026,169.782,-0.019,-0.035,5.000
82807.924,300.322,-347.947,169.782,-0.019,0.008,5.000
82807.924,300.325,-348.184,170.102,-0.003,0.008,5.000
82811.955,300.322,-348.184,170.422,-0.003,0.008,5.000
82807.924,300.320,-348.026,170.262,-0.019,0.008,5.000
82803.893,300.322,-348.105,170.262,-0.019,0.008,5.000
82803.893,300.322,-348.026,170.582,0.014,-0.003,5.000
82807.924,300.324,-347.947,170.742,0.014,0.008,5.000
82807.924,300.322,-348.105,171.062,0.014,-0.003,5.000
82803.893,300.325,-347.789,170.902,-0.019,-0.003,5.000
82803.893,300.322,-347.947,171.382,-0.019,0.008,5.000
82807.924,300.324,-348.026,171.222,-0.019,-0.024,5.000
82807.924,300.324,-347.789,171.543,-0.003,-0.003,5.000
82807.924,300.325,-347.868,171.543,0.014,0.008,5.000
82803.893,300.324,-347.710,171.703,0.014,0.008,5.000
82799.861,300.325,-347.947,172.023,-0.019,0.008,5.000
82803.893,300.322,-347.710,171.863,-0.003,0.008,5.000
82795.830,300.324,-347.710,172.183,0.014,-0.013,5.000
82799.861,300.325,-347.631,172.183,0.014,-0.003,5.000
82799.861,300.327,-347.710,172.023,-0.003,-0.003,5.000
82799.861,300.327,-347.710,172.343,0.014,-0.003,5.000
82795.830,300.325,-347.631,172.503,-0.003,0.019,5.000
82799.861,300.328,-347.710,172.343,-0.003,0.008,5.000
82795.830,300.328,-347.710,172.343,-0.003,0.008,5.000
82795.830,300.325,-347.552,172.663,-0.035,-0.003,5.000
82803.893,300.325,-347.789,172.503,-0.003,0.019,5.000
82799.861,300.327,-347.552,172.663,-0.019,-0.003,5.000
82803.893,300.328,-347.710,172.663,-0.003,-0.003,5.000
82795.830,300.327,-347.631,172.663,0.014,-0.003,5.000
82795.830,300.332,-347.631,172.823,0.014,-0.013,5.000
82791.798,300.327,-347.631,172.503,-0.019,0.008,5.000
82799.861,300.327,-347.710,172.663,-0.003,0.008,5.000
82795.830,300.327,-347.710,172.503,0.014,-0.013,5.000
82795.830,300.327,-347.710,172.503,0.014,-0.003,5.000
82803.893,300.325,-347.868,172.343,-0.019,0.008,5.000
82803.893,300.327,-347.868,172.343,0.014,-0.003,5.000
82803.893,300.327,-347.789,172.663,0.014,0.008,5.000
82807.924,300.327,-347.868,172.343,0.014,-0.003,5.000
82803.893,300.328,-347.789,172.343,-0.003,-0.003,5.000
82803.893,300.330,-347.789,172.183,-0.003,-0.013,5.000
82803.893,300.328,-347.789,172.343,0.014,-0.003,5.000
82807.924,300.324,-348.026,172.023,0.030,-0.003,5.000
82807.924,300.325,-347.947,172.343,-0.003,-0.003,5.000
82807.924,300.325,-347.947,172.183,-0.003,-0.013,5.000
82807.924,300.325,-347.868,172.023,-0.019,-0.003,5.000
82807.924,300.327,-347.789,172.183,-0.003,-0.003,5.000
82807.924,300.324,-347.789,172.023,-0.019,0.008,5.000
82807.924,300.325,-347.868,172.183,-0.003,-0.003,5.000
82803.893,300.325,-347.947,172.343,0.030,0.019,5.000
82807.924,300.325,-347.868,172.023,-0.003,0.008,5.000
82807.924,300.325,-347.710,172.183,-0.003,0.008,5.000
82811.955,300.325,-347.947,172.343,-0.003,-0.003,5.000
82807.924,300.325,-347.947,172.343,-0.019,0.008,5.000
82807.924,300.322,-347.947,172.663,-0.019,0.008,5.000
82807.924,300.325,-348.026,172.663,0.014,-0.003,5.000
82811.955,300.325,-347.947,172.823,0.030,-0.003,5.000
82815.987,300.325,-348.026,172.823,-0.019,-0.003,5.000
82815.987,300.327,-348.184,172.823,-0.019,-0.024,5.000
82811.955,300.327,-347.947,172.983,-0.019,-0.003,5.000
82815.987,300.325,-348.026,173.304,-0.003,0.019,5.000
82820.018,300.327,-348.026,173.464,0.014,-0.003,5.000
82815.987,300.325,-347.947,173.624,-0.019,-0.003,5.000
82820.018,300.325,-348.105,173.624,-0.019,-0.013,5.000
82807.924,300.325,-348.184,173.944,-0.035,-0.003,5.000
82815.987,300.327,-348.184,173.784,-0.003,0.019,5.000
82811.955,300.327,-348.105,174.264,-0.019,0.019,5.000
82807.924,300.327,-348.263,174.104,-0.003,-0.003,5.000
82811.955,300.325,-348.026,174.264,-0.003,-0.003,5.000
82811.955,300.327,-348.184,174.744,0.014,0.008,5.000
82811.955,300.327,-348.184,174.584,-0.019,-0.013,5.000
82811.955,300.325,-348.263,174.584,-0.003,-0.003,5.000
82811.955,300.328,-348.105,174.744,-0.003,0.008,5.000
82807.924,300.325,-348.105,174.904,-0.019,-0.024,5.000
82811.955,300.325,-348.184,174.744,0.014,-0.013,5.000
82803.893,300.327,-348.421,174.904,-0.003,0.008,5.000
82807.924,300.324,-348.342,175.065,-0.003,-0.024,5.000
82807.924,300.327,-348.342,175.225,-0.019,-0.003,5.000
82811.955,300.324,-348.263,175.225,-0.019,0.008,5.000
82803.893,300.324,-348.421,175.225,0.014,-0.013,5.000
82807.924,300.322,-348.342,175.545,-0.003,-0.003,5.000
82803.893,300.325,-348.263,175.225,0.030,0.008,5.000
82807.924,300.327,-348.579,175.545,0.030,0.019,5.000
82807.924,300.324,-348.342,175.545,-0.003,-0.003,5.000
82811.955,300.325,-348.342,175.545,-0.003,-0.013,5.000
82811.955,300.322,-348.500,175.545,-0.003,-0.003,5.000
82807.924,300.325,-348.342,175.225,-0.019,-0.013,5.000
82811.955,300.327,-348.500,175.385,-0.019,0.008,5.000
82807.924,300.327,-348.500,175.225,-0.003,-0.003,5.000
82811.955,300.325,-348.500,175.065,0.014,0.019,5.000
82807.924,300.324,-348.658,174.904,-0.019,-0.003,5.000
82807.924,300.322,-348.658,175.065,0.030,0.019,5.000
82807.924,300.322,-348.579,175.065,-0.003,-0.003,5.000
82807.924,300.322,-348.738,174.904,0.014,-0.003,5.000
82807.924,300.324,-348.579,174.904,-0.003,-0.003,5.000
82811.955,300.324,-348.658,174.904,-0.003,0.008,5.000
82820.018,300.325,-348.579,174.744,-0.003,-0.003,5.000
82811.955,300.324,-348.658,174.744,-0.019,-0.003,5.000
82811.955,300.327,-348.579,174.424,-0.035,0.008,5.000
82811.955,300.324,-348.738,174.264,-0.019,0.008,5.000
82811.955,300.324,-348.658,174.424,-0.019,0.008,5.000
82815.987,300.322,-348.817,173.944,0.014,-0.013,5.000
82815.987,300.324,-348.738,174.104,0.014,-0.013,5.000
82815.987,300.324,-348.579,173.944,-0.003,-0.003,5.000
82824.050,300.324,-348.738,173.784,-0.035,0.008,5.000
82815.987,300.325,-348.579,173.784,-0.003,-0.003,5.000
82811.955,300.324,-348.738,173.464,0.014,0.008,5.000
82824.050,300.324,-348.658,173.304,-0.003,0.008,5.000
82811.955,300.324,-348.579,173.464,-0.003,-0.013,5.000
82811.955,300.324,-348.579,173.304,-0.003,-0.003,5.000
82815.987,300.325,-348.579,173.143,0.014,-0.024,5.000
82815.987,300.327,-348.579,173.143,-0.003,0.008,5.000
82811.955,300.327,-348.658,173.143,0.014,0.008,5.000
82815.987,300.322,-348.500,172.823,-0.003,0.008,5.000
82815.987,300.327,-348.579,172.983,-0.019,0.008,5.000
82807.924,300.325,-348.658,172.503,-0.003,0.008,5.000
82815.987,300.327,-348.579,172.663,-0.019,-0.003,5.000
82811.955,300.327,-348.500,172.663,-0.019,-0.003,5.000
82811.955,300.327,-348.579,172.503,0.014,0.008,5.000
82811.955,300.327,-348.421,172.023,0.014,-0.013,5.000
