%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83061.902,302.547,345.747,167.910,0.010,0.010,5.000
83061.902,302.549,345.510,167.590,0.026,-0.001,5.000
83053.839,302.551,345.668,167.429,-0.023,-0.001,5.000
83053.839,302.547,345.668,167.429,0.010,0.010,5.000
83061.902,302.549,345.510,167.109,-0.006,-0.001,5.000
83057.870,302.549,345.589,166.789,0.026,-0.001,5.000
83061.902,302.549,345.589,167.109,0.010,-0.001,5.000
83061.902,302.549,345.510,166.949,0.010,0.010,5.000
83061.902,302.551,345.668,166.949,-0.006,-0.001,5.000
83057.870,302.551,345.431,166.629,0.010,-0.001,5.000
83061.902,302.551,345.589,166.789,0.010,0.010,5.000
83065.933,302.549,345.589,166.629,0.010,0.010,5.000
83053.839,302.549,345.510,166.469,0.010,0.010,5.000
83061.902,302.551,345.510,166.789,0.026,0.010,5.000
83057.870,302.552,345.510,166.789,-0.023,0.010,5.000
83065.933,302.549,345.431,166.629,0.010,-0.001,5.000
83069.965,302.551,345.352,166.309,0.010,-0.011,5.000
83057.870,302.554,345.589,166.789,-0.006,0.010,5.000
83057.870,302.551,345.431,166.789,-0.023,0.010,5.000
83057.870,302.554,345.510,166.789,-0.023,0.010,5.000
83065.933,302.552,345.668,166.789,-0.006,-0.001,5.000
83057.870,302.547,345.510,166.789,0.010,0.010,5.000
83061.902,302.552,345.668,166.949,-0.039,-0.011,5.000
83065.933,302.549,345.589,166.949,-0.006,0.021,5.000
83061.902,302.549,345.668,166.789,-0.006,-0.001,5.000
83061.902,302.549,345.668,166.949,0.010,0.010,5.000
83065.933,302.549,345.668,166.789,-0.006,-0.011,5.000
83061.902,302.549,345.747,166.949,-0.006,-0.001,5.000
83049.808,302.549,345.747,166.789,0.026,-0.011,5.000
83057.870,302.547,345.668,166.789,0.010,-0.011,5.000
83061.902,302.547,345.747,166.789,-0.006,-0.001,5.000
83057.870,302.549,345.747,166.629,0.010,-0.001,5.000
83057.870,302.549,345.747,166.629,0.043,-0.011,5.000
83057.870,302.547,345.747,166.469,-0.006,0.010,5.000
83053.839,302.547,345.747,166.789,0.010,-0.022,5.000
83053.839,302.551,345.747,166.309,-0.006,-0.011,5.000
83053.839,302.547,345.984,166.309,-0.006,0.010,5.000
83053.839,302.547,345.905,166.149,0.010,-0.022,5.000
83053.839,302.549,345.826,166.309,-0.023,-0.001,5.000
83053.839,302.546,345.747,165.828,0.010,-0.001,5.000
83061.902,302.549,345.826,165.508,0.010,-0.001,5.000
83049.808,302.549,345.826,165.508,-0.006,-0.001,5.000
83053.839,302.547,345.984,165.348,0.010,0.010,5.000
83057.870,302.552,345.826,165.348,0.010,-0.001,5.000
83053.839,302.551,345.826,165.028,0.026,0.021,5.000
83057.870,302.551,345.826,164.708,-0.006,-0.001,5.000
83053.839,302.551,345.984,164.388,-0.006,0.010,5.000
83057.870,302.551,345.905,164.228,0.010,-0.001,5.000
83057.870,302.549,345.826,164.388,0.010,0.010,5.000
83049.808,302.551,345.826,163.907,0.010,-0.011,5.000
83049.808,302.554,345.747,163.907,-0.006,0.010,5.000
83053.839,302.551,345.826,163.587,0.010,-0.011,5.000
83057.870,302.551,345.747,163.427,-0.006,-0.011,5.000
83053.839,302.554,345.668,163.267,-0.023,0.010,5.000
83057.870,302.554,345.668,163.107,0.010,-0.001,5.000
83057.870,302.554,345.826,162.947,-0.023,-0.001,5.000
83061.902,302.552,345.668,162.627,0.010,-0.001,5.000
83053.839,302.559,345.668,162.627,-0.006,0.010,5.000
83061.902,302.557,345.589,162.306,0.010,-0.001,5.000
83061.902,302.552,345.747,162.787,-0.006,-0.011,5.000
83061.902,302.555,345.431,162.467,0.010,-0.022,5.000
83061.902,302.557,345.431,162.467,0.026,0.010,5.000
83057.870,302.552,345.431,162.467,0.010,0.010,5.000
83057.870,302.554,345.352,162.146,0.010,-0.001,5.000
83057.870,302.554,345.510,162.306,-0.006,-0.001,5.000
83061.902,302.555,345.431,162.146,-0.006,0.010,5.000
83057.870,302.554,345.352,161.986,0.010,-0.001,5.000
83061.902,302.557,345.431,162.146,-0.023,-0.001,5.000
83057.870,302.554,345.510,162.306,0.026,-0.011,5.000
83057.870,302.555,345.352,161.986,0.010,0.021,5.000
83061.902,302.554,345.273,162.146,-0.006,-0.022,5.000
83065.933,302.554,345.431,162.306,0.043,-0.001,5.000
83065.933,302.555,345.352,162.467,-0.006,0.010,5.000
83061.902,302.554,345.352,162.467,0.010,0.010,5.000
83057.870,302.554,345.431,162.467,-0.006,0.021,5.000
83057.870,302.554,345.510,162.627,-0.006,-0.001,5.000
83061.902,302.552,345.352,162.787,0.010,-0.001,5.000
83061.902,302.554,345.589,163.107,0.010,0.032,5.000
83053.839,302.552,345.668,163.107,0.010,-0.011,5.000
83061.902,302.551,345.589,163.107,0.010,0.010,5.000
83061.902,302.555,345.510,163.267,-0.006,-0.011,5.000
83065.933,302.551,345.510,163.267,-0.006,-0.001,5.000
83061.902,302.551,345.668,163.427,0.010,0.010,5.000
83057.870,302.551,345.589,163.267,-0.023,-0.001,5.000
83053.839,302.551,345.668,163.747,-0.006,0.010,5.000
83057.870,302.551,345.589,163.747,0.010,-0.011,5.000
83057.870,302.552,345.747,164.228,0.010,-0.001,5.000
83057.870,302.549,345.747,163.907,-0.006,-0.001,5.000
83053.839,302.551,345.826,164.228,-0.039,0.010,5.000
83053.839,302.549,345.747,164.388,0.010,-0.011,5.000
83065.933,302.551,345.747,164.067,-0.006,-0.001,5.000
83057.870,302.549,345.826,164.388,0.010,-0.001,5.000
83061.902,302.547,345.905,164.067,-0.006,-0.011,5.000
83061.902,302.552,345.905,164.067,0.010,-0.001,5.000
83057.870,302.554,345.905,164.388,0.026,-0.001,5.000
83057.870,302.549,346.063,164.548,0.026,0.021,5.000
83057.870,302.547,345.905,164.388,0.010,-0.001,5.000
83053.839,302.547,345.984,164.548,-0.006,0.010,5.000
83057.870,302.549,346.063,164.548,0.010,0.010,5.000
83053.839,302.549,346.142,164.708,0.010,0.010,5.000
83049.808,302.551,345.984,164.548,-0.006,0.010,5.000
83057.870,302.551,346.142,164.868,-0.023,-0.001,5.000
83057.870,302.552,346.142,164.708,-0.006,-0.001,5.000
83045.776,302.551,345.984,164.548,-0.006,-0.022,5.000
83041.745,302.552,346.221,164.708,0.026,-0.001,5.000
83057.870,302.547,346.221,164.868,0.010,0.010,5.000
83041.745,302.552,346.221,164.868,-0.006,-0.011,5.000
83053.839,302.552,345.984,165.028,-0.006,-0.001,5.000
83049.808,302.549,346.063,165.188,-0.023,-0.001,5.000
83053.839,302.551,346.142,164.548,0.010,0.010,5.000
83049.808,302.552,346.142,165.028,0.010,0.010,5.000
83053.839,302.552,346.221,165.188,0.043,-0.001,5.000
83053.839,302.552,346.142,165.668,-0.006,0.010,5.000
83045.776,302.552,346.221,165.508,0.043,-0.011,5.000
83045.776,302.552,346.221,165.348,0.010,-0.001,5.000
83049.808,302.552,346.300,165.508,0.010,-0.011,5.000
83049.808,302.554,346.221,165.668,-0.006,0.010,5.000
83045.776,302.555,346.300,165.668,-0.006,0.010,5.000
83053.839,302.555,346.142,165.989,-0.023,0.010,5.000
83057.870,302.552,346.379,165.989,-0.006,0.010,5.000
83045.776,302.554,346.379,166.309,0.010,0.021,5.000
83049.808,302.554,346.458,166.309,0.010,-0.011,5.000
83053.839,302.557,346.300,166.309,-0.006,0.010,5.000
83057.870,302.552,346.458,166.469,-0.006,0.010,5.000
83061.902,302.554,346.379,166.629,-0.006,-0.022,5.000
83053.839,302.552,346.458,166.789,0.026,0.010,5.000
83057.870,302.552,346.300,166.789,0.010,-0.001,5.000
83057.870,302.551,346.221,166.949,-0.006,0.010,5.000
83053.839,302.552,346.537,166.949,0.043,-0.022,5.000
83057.870,302.551,346.379,166.789,0.026,-0.011,5.000
83053.839,302.551,346.379,167.269,-0.006,0.021,5.000
83053.839,302.554,346.379,167.109,-0.006,-0.001,5.000
83057.870,302.552,346.379,167.429,0.026,0.010,5.000
83053.839,302.552,346.221,167.109,-0.006,-0.001,5.000
83049.808,302.552,346.300,167.109,0.010,-0.001,5.000
83053.839,302.552,346.300,167.590,-0.023,0.010,5.000
83061.902,302.551,346.221,167.269,-0.023,-0.001,5.000
83065.933,302.547,346.063,167.590,0.010,0.010,5.000
83061.902,302.551,346.142,167.429,-0.006,-0.001,5.000
83053.839,302.551,346.063,167.269,-0.006,-0.001,5.000
83061.902,302.549,346.063,167.269,0.010,0.010,5.000
83053.839,302.549,346.221,167.269,-0.023,-0.001,5.000
83053.839,302.549,346.063,167.109,-0.006,0.010,5.000
83053.839,302.549,345.984,167.429,-0.006,-0.001,5.000
83053.839,302.549,346.063,167.269,-0.023,-0.022,5.000
83049.808,302.546,346.142,167.269,0.026,-0.001,5.000
83057.870,302.547,345.984,167.269,-0.006,-0.001,5.000
83049.808,302.549,345.984,167.429,0.043,-0.001,5.000
83053.839,302.546,345.984,167.269,0.010,-0.001,5.000
83049.808,302.546,345.905,167.109,-0.006,0.010,5.000
83053.839,302.549,345.984,167.109,0.026,-0.001,5.000
83053.839,302.547,345.905,167.269,0.026,-0.001,5.000
83045.776,302.544,345.905,166.949,-0.006,-0.001,5.000
83053.839,302.544,345.984,167.109,0.026,-0.001,5.000
83045.776,302.547,345.905,167.109,0.043,-0.001,5.000
83053.839,302.547,345.826,166.789,0.010,0.010,5.000
83045.776,302.546,345.826,166.949,0.010,0.010,5.000
83057.870,302.547,345.984,166.949,-0.006,-0.001,5.000
83049.808,302.546,345.668,166.949,0.010,-0.001,5.000
83045.776,302.549,345.747,166.949,-0.006,-0.033,5.000
83049.808,302.549,345.747,166.949,-0.006,0.010,5.000
83049.808,302.546,345.826,166.789,0.010,0.010,5.000
83049.808,302.547,345.826,167.109,-0.006,-0.011,5.000
83049.808,302.549,345.905,167.109,0.010,-0.011,5.000
83045.776,302.551,345.747,166.949,0.010,0.010,5.000
83053.839,302.551,345.826,167.109,0.010,0.010,5.000
83049.808,302.549,345.747,167.109,-0.006,-0.011,5.000
83045.776,302.549,345.826,166.949,0.010,-0.022,5.000
83053.839,302.551,345.826,167.590,0.010,-0.001,5.000
83053.839,302.552,345.668,167.429,-0.039,0.010,5.000
83057.870,302.551,345.905,167.590,-0.006,-0.001,5.000
83045.776,302.551,345.747,167.269,0.010,0.010,5.000
83057.870,302.551,345.747,167.429,-0.006,-0.011,5.000
83053.839,302.552,345.905,167.590,0.010,-0.001,5.000
83057.870,302.551,345.826,167.590,0.010,-0.001,5.000
83053.839,302.552,345.826,167.590,-0.023,0.010,5.000
83057.870,302.551,345.747,167.590,0.010,-0.001,5.000
83057.870,302.551,345.905,167.750,0.043,-0.001,5.000
83057.870,302.552,345.747,167.750,-0.006,0.010,5.000
83065.933,302.551,345.826,167.910,-0.006,0.010,5.000
83061.902,302.552,345.905,168.230,0.026,-0.011,5.000
83065.933,302.552,345.984,167.910,0.010,-0.001,5.000
83065.933,302.552,345.984,168.230,-0.006,-0.011,5.000
83057.870,302.551,345.905,167.750,-0.006,0.010,5.000
83065.933,302.551,345.905,167.910,-0.006,-0.001,5.000
83061.902,302.551,345.984,168.230,-0.006,-0.001,5.000
83065.933,302.551,345.826,168.390,0.010,0.010,5.000
83065.933,302.551,345.905,168.070,-0.023,0.010,5.000
83065.933,302.551,346.142,167.910,0.026,-0.001,5.000
83065.933,302.549,345.984,167.750,-0.006,-0.001,5.000
83053.839,302.551,346.063,168.070,0.010,-0.001,5.000
83065.933,302.551,346.142,168.230,-0.006,-0.001,5.000
83069.965,302.547,346.063,168.390,-0.006,0.021,5.000
83065.933,302.552,346.063,168.390,-0.006,-0.001,5.000
83061.902,302.547,346.063,168.070,0.010,-0.001,5.000
83065.933,302.549,345.905,168.230,-0.006,-0.001,5.000
83057.870,302.547,345.984,168.230,0.026,0.021,5.000
83057.870,302.549,346.063,168.070,0.010,0.010,5.000
83061.902,302.549,346.063,168.230,0.010,-0.001,5.000
83065.933,302.549,345.905,167.910,-0.006,-0.001,5.000
83053.839,302.549,345.826,168.230,0.010,-0.001,5.000
83057.870,302.549,345.984,168.390,0.010,-0.011,5.000
83057.870,302.549,345.984,168.390,0.026,-0.001,5.000
83057.870,302.551,345.984,168.070,-0.023,0.021,5.000
83053.839,302.549,345.905,167.750,0.026,0.010,5.000
83057.870,302.549,345.826,167.750,0.026,-0.011,5.000
83061.902,302.551,345.668,167.750,-0.006,-0.001,5.000
83053.839,302.554,345.905,168.070,0.026,-0.001,5.000
83061.902,302.551,345.747,168.070,0.010,0.010,5.000
83053.839,302.551,345.826,167.910,0.010,-0.001,5.000
83049.808,302.551,345.668,167.750,-0.006,-0.011,5.000
83057.870,302.549,345.747,167.590,0.010,-0.022,5.000
83053.839,302.552,345.668,168.070,0.010,0.010,5.000
83049.808,302.554,345.747,168.230,0.010,0.010,5.000
83045.776,302.552,345.905,167.750,0.010,-0.001,5.000
83053.839,302.555,345.905,168.070,0.026,-0.001,5.000
83053.839,302.555,345.747,168.390,-0.023,-0.001,5.000
83049.808,302.554,345.668,168.390,-0.006,-0.011,5.000
83053.839,302.554,345.826,168.550,0.010,-0.011,5.000
83057.870,302.554,345.826,168.550,0.010,-0.011,5.000
83053.839,302.554,345.826,168.390,0.010,0.010,5.000
83053.839,302.554,345.905,168.710,0.010,0.010,5.000
83053.839,302.559,345.984,168.550,-0.006,-0.001,5.000
83049.808,302.554,345.905,168.710,-0.023,-0.001,5.000
83049.808,302.555,345.905,169.030,0.010,0.010,5.000
83045.776,302.554,345.905,168.870,0.010,-0.001,5.000
83053.839,302.555,346.142,169.190,-0.006,-0.001,5.000
83045.776,302.555,346.063,169.190,0.010,-0.011,5.000
83045.776,302.557,345.905,169.351,0.026,-0.011,5.000
83053.839,302.555,346.063,169.671,-0.006,0.021,5.000
83049.808,302.555,345.984,170.151,-0.023,-0.011,5.000
83045.776,302.551,346.063,169.991,0.010,0.010,5.000
83049.808,302.554,346.063,170.311,0.010,-0.001,5.000
83053.839,302.554,345.984,170.311,0.010,-0.011,5.000
83049.808,302.552,345.905,170.471,-0.006,0.021,5.000
83053.839,302.552,346.142,171.112,0.010,-0.011,5.000
83057.870,302.554,346.142,171.272,-0.023,0.010,5.000
83053.839,302.552,346.300,171.592,0.010,-0.001,5.000
83053.839,302.552,346.379,171.592,-0.006,0.010,5.000
83061.902,302.552,346.300,171.912,-0.006,-0.001,5.000
83065.933,302.551,346.300,172.072,0.010,0.010,5.000
83057.870,302.552,346.379,172.552,0.026,-0.001,5.000
83053.839,302.549,346.379,172.712,0.010,-0.011,5.000
83061.902,302.552,346.221,172.712,0.026,0.021,5.000
83057.870,302.552,346.300,173.033,-0.006,-0.001,5.000
