%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83372.319,301.864,1.164,1.695,-127.811,101.488,0.500
83364.256,301.864,1.006,1.855,-127.860,101.477,0.500
83364.256,301.865,1.164,1.855,-127.827,101.488,0.500
83368.288,301.865,1.164,1.855,-127.811,101.498,0.500
83372.319,301.865,1.085,1.695,-127.827,101.488,0.500
83376.351,301.862,1.164,1.695,-127.843,101.488,0.500
83376.351,301.864,1.085,2.015,-127.843,101.488,0.500
83380.382,301.864,1.164,1.855,-127.843,101.488,0.500
83368.288,301.864,1.006,1.695,-127.843,101.488,0.500
83368.288,301.862,1.164,1.695,-127.843,101.498,0.500
83376.351,301.860,1.164,1.855,-127.860,101.498,0.500
83380.382,301.862,1.164,1.855,-127.843,101.498,0.500
83372.319,301.862,1.164,1.695,-127.843,101.477,0.500
83376.351,301.862,1.006,1.855,-127.827,101.488,0.500
83376.351,301.860,1.164,1.695,-127.860,101.498,0.500
83376.351,301.865,1.164,1.535,-127.843,101.509,0.500
83372.319,301.864,1.164,1.695,-127.811,101.488,0.500
83372.319,301.862,1.164,1.695,-127.827,101.509,0.500
83376.351,301.862,1.243,1.855,-127.860,101.466,0.500
83376.351,301.862,1.164,1.375,-127.811,101.488,0.500
83376.351,301.862,1.164,1.855,-127.827,101.488,0.500
83376.351,301.864,1.322,1.214,-127.827,101.498,0.500
83368.288,301.862,1.164,1.375,-127.843,101.488,0.500
83376.351,301.864,1.164,1.535,-127.843,101.488,0.500
83376.351,301.864,1.243,1.375,-127.827,101.477,0.500
83380.382,301.864,1.164,1.375,-127.843,101.488,0.500
83372.319,301.860,1.322,1.375,-127.827,101.498,0.500
83376.351,301.864,1.243,1.375,-127.843,101.488,0.500
83368.288,301.864,1.164,1.214,-127.843,101.498,0.500
83368.288,301.862,1.322,1.214,-127.811,101.477,0.500
83372.319,301.864,1.322,1.214,-127.811,101.498,0.500
83372.319,301.864,1.322,1.054,-127.843,101.498,0.500
83368.288,301.865,1.322,1.535,-127.827,101.488,0.500
83376.351,301.865,1.243,1.375,-127.860,101.477,0.500
83372.319,301.864,1.322,1.375,-127.860,101.498,0.500
83376.351,301.864,1.322,1.375,-127.827,101.488,0.500
83372.319,301.865,1.401,1.535,-127.811,101.477,0.500
83368.288,301.865,1.322,1.214,-127.843,101.488,0.500
83372.319,301.864,1.322,1.375,-127.827,101.488,0.500
83368.288,301.867,1.322,1.375,-127.843,101.488,0.500
83376.351,301.864,1.243,1.535,-127.860,101.488,0.500
83376.351,301.865,1.401,1.375,-127.811,101.488,0.500
83372.319,301.862,1.243,1.375,-127.827,101.488,0.500
83376.351,301.865,1.401,1.695,-127.827,101.509,0.500
83380.382,301.865,1.401,1.695,-127.827,101.498,0.500
83372.319,301.868,1.322,1.695,-127.827,101.477,0.500
83376.351,301.867,1.243,1.695,-127.811,101.498,0.500
83376.351,301.865,1.243,2.015,-127.827,101.498,0.500
83376.351,301.865,1.322,1.695,-127.827,101.488,0.500
83376.351,301.862,1.322,1.375,-127.827,101.488,0.500
83384.413,301.867,1.322,1.695,-127.827,101.520,0.500
83380.382,301.864,1.322,1.855,-127.827,101.488,0.500
83384.413,301.865,1.401,1.535,-127.843,101.509,0.500
83380.382,301.862,1.243,1.855,-127.860,101.466,0.500
83384.413,301.862,1.243,1.855,-127.843,101.488,0.500
83388.445,301.865,1.401,1.855,-127.843,101.488,0.500
83380.382,301.865,1.243,1.855,-127.860,101.488,0.500
83384.413,301.864,1.243,1.855,-127.827,101.488,0.500
83388.445,301.864,1.322,1.855,-127.843,101.466,0.500
83384.413,301.864,1.164,1.855,-127.843,101.488,0.500
83388.445,301.864,1.322,1.535,-127.843,101.488,0.500
83380.382,301.864,1.164,1.695,-127.843,101.488,0.500
83376.351,301.864,1.006,1.855,-127.843,101.477,0.500
83388.445,301.862,1.164,1.695,-127.811,101.498,0.500
83384.413,301.864,1.006,1.855,-127.843,101.498,0.500
83388.445,301.864,1.164,1.535,-127.843,101.498,0.500
83388.445,301.862,1.243,1.695,-127.811,101.498,0.500
83384.413,301.864,1.164,1.695,-127.827,101.498,0.500
83380.382,301.864,1.243,1.535,-127.860,101.498,0.500
83380.382,301.860,1.085,1.695,-127.843,101.488,0.500
83380.382,301.860,1.243,1.535,-127.843,101.488,0.500
83380.382,301.864,1.243,1.695,-127.811,101.488,0.500
83384.413,301.865,1.006,1.695,-127.827,101.477,0.500
83380.382,301.860,1.085,1.535,-127.843,101.498,0.500
83380.382,301.862,1.006,1.855,-127.827,101.488,0.500
83376.351,301.862,1.006,1.375,-127.827,101.498,0.500
83376.351,301.862,1.085,1.695,-127.860,101.488,0.500
83376.351,301.862,1.085,1.375,-127.811,101.488,0.500
83380.382,301.864,1.085,1.535,-127.843,101.498,0.500
83384.413,301.864,1.164,1.535,-127.843,101.509,0.500
83376.351,301.862,1.085,1.214,-127.843,101.477,0.500
83376.351,301.864,1.164,1.214,-127.811,101.498,0.500
