%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83134.467,302.068,7.933,7.418,-353.293,192.987,1.000
83138.498,302.067,8.012,7.578,-353.293,192.987,1.000
83134.467,302.065,8.170,7.578,-353.293,192.987,1.000
83134.467,302.068,8.091,7.738,-353.310,192.977,1.000
83138.498,302.065,8.170,7.258,-353.293,192.977,1.000
83138.498,302.065,8.170,7.418,-353.310,192.977,1.000
83138.498,302.067,8.170,7.418,-353.326,192.967,1.000
83134.467,302.068,8.249,7.578,-353.277,192.997,1.000
83134.467,302.064,8.170,7.258,-353.310,192.997,1.000
83134.467,302.068,8.249,7.578,-353.293,192.987,1.000
83138.498,302.068,8.328,7.418,-353.277,192.977,1.000
83130.435,302.068,8.249,7.738,-353.310,192.977,1.000
83134.467,302.070,8.249,7.258,-353.310,192.987,1.000
83126.404,302.068,8.249,7.418,-353.310,192.987,1.000
83134.467,302.068,8.249,7.258,-353.326,192.977,1.000
83130.435,302.067,8.091,7.418,-353.293,192.977,1.000
83130.435,302.070,8.170,7.418,-353.293,192.987,1.000
83130.435,302.068,8.170,7.578,-353.293,192.997,1.000
83138.498,302.072,8.328,7.418,-353.326,192.997,1.000
83134.467,302.070,8.249,7.578,-353.293,192.977,1.000
83134.467,302.070,8.249,7.738,-353.310,192.977,1.000
83138.498,302.070,8.249,7.418,-353.310,192.967,1.000
83138.498,302.070,8.091,7.418,-353.261,192.987,1.000
83130.435,302.072,8.091,7.738,-353.310,192.977,1.000
83130.435,302.072,8.249,7.578,-353.310,192.987,1.000
83134.467,302.070,8.249,7.258,-353.310,192.987,1.000
83130.435,302.072,8.249,7.738,-353.293,192.987,1.000
83134.467,302.070,8.249,7.578,-353.293,192.987,1.000
83130.435,302.072,8.170,7.738,-353.293,192.997,1.000
83138.498,302.070,8.091,7.418,-353.310,192.987,1.000
83138.498,302.072,8.012,7.578,-353.326,192.987,1.000
83130.435,302.073,8.170,7.418,-353.277,192.977,1.000
83134.467,302.072,8.091,7.578,-353.326,192.977,1.000
83138.498,302.070,8.170,7.258,-353.310,192.987,1.000
83134.467,302.068,8.091,7.418,-353.326,192.967,1.000
83138.498,302.070,8.170,7.578,-353.293,192.977,1.000
83142.530,302.068,8.091,7.258,-353.310,192.977,1.000
83134.467,302.070,8.012,7.418,-353.293,192.987,1.000
83138.498,302.070,8.012,7.418,-353.293,192.977,1.000
83134.467,302.065,8.012,7.578,-353.293,193.008,1.000
83134.467,302.068,8.170,7.418,-353.310,192.987,1.000
83138.498,302.070,7.933,7.418,-353.293,192.977,1.000
83134.467,302.070,8.012,7.258,-353.310,192.977,1.000
83138.498,302.068,8.091,7.578,-353.293,192.977,1.000
83138.498,302.070,8.091,7.418,-353.326,192.967,1.000
83138.498,302.068,8.170,7.418,-353.310,192.956,1.000
83134.467,302.072,7.933,7.418,-353.293,192.987,1.000
83134.467,302.070,8.091,7.418,-353.310,192.987,1.000
83134.467,302.067,8.091,7.258,-353.310,192.987,1.000
83138.498,302.068,8.012,7.418,-353.293,192.967,1.000
83138.498,302.068,7.933,7.578,-353.326,192.997,1.000
83134.467,302.067,7.933,7.418,-353.293,192.977,1.000
83130.435,302.068,8.012,7.738,-353.293,192.987,1.000
83138.498,302.070,8.012,7.578,-353.293,192.997,1.000
83138.498,302.070,8.012,7.418,-353.293,192.987,1.000
83134.467,302.070,7.933,7.418,-353.310,192.987,1.000
83138.498,302.070,8.012,7.738,-353.310,192.946,1.000
83138.498,302.072,7.933,7.578,-353.277,192.987,1.000
83134.467,302.068,7.854,7.418,-353.293,192.977,1.000
83134.467,302.072,8.012,7.738,-353.293,192.977,1.000
83130.435,302.068,8.012,7.578,-353.293,192.977,1.000
83134.467,302.070,8.012,7.578,-353.310,192.967,1.000
83134.467,302.068,8.091,7.738,-353.293,192.987,1.000
83138.498,302.070,8.012,7.578,-353.293,192.977,1.000
83134.467,302.072,8.170,7.898,-353.310,192.987,1.000
83134.467,302.067,8.091,7.578,-353.293,192.967,1.000
83134.467,302.070,8.170,7.578,-353.310,192.987,1.000
83130.435,302.067,8.170,7.738,-353.326,192.987,1.000
83134.467,302.072,8.249,7.738,-353.293,192.987,1.000
83134.467,302.072,8.091,7.578,-353.293,192.987,1.000
83134.467,302.067,8.170,7.898,-353.293,192.987,1.000
83134.467,302.068,8.170,7.418,-353.293,192.977,1.000
83134.467,302.070,8.170,7.578,-353.293,192.987,1.000
83134.467,302.068,8.170,7.738,-353.310,192.977,1.000
83130.435,302.070,8.091,7.898,-353.293,192.987,1.000
83134.467,302.067,8.091,8.058,-353.293,192.987,1.000
83134.467,302.068,8.012,7.578,-353.342,192.987,1.000
83134.467,302.068,8.249,7.418,-353.293,192.977,1.000
83138.498,302.070,8.249,7.418,-353.293,192.987,1.000
83138.498,302.068,8.170,7.738,-353.293,192.987,1.000
83134.467,302.070,8.170,7.578,-353.310,192.977,1.000
83142.530,302.073,8.249,7.578,-353.310,192.987,1.000
83142.530,302.070,8.091,7.738,-353.310,192.997,1.000
83138.498,302.070,8.249,7.418,-353.310,192.977,1.000
83138.498,302.072,8.249,7.578,-353.310,192.987,1.000
83142.530,302.068,8.328,7.738,-353.310,192.987,1.000
83138.498,302.070,8.328,7.578,-353.326,192.967,1.000
83142.530,302.068,8.328,7.578,-353.277,192.997,1.000
83142.530,302.070,8.170,7.738,-353.293,192.967,1.000
83138.498,302.070,8.328,7.738,-353.310,192.987,1.000
83146.561,302.070,8.249,7.898,-353.277,192.987,1.000
83146.561,302.070,8.249,7.898,-353.310,192.977,1.000
83146.561,302.070,8.249,7.578,-353.326,192.967,1.000
83142.530,302.068,8.328,8.058,-353.310,192.987,1.000
83146.561,302.070,8.328,7.738,-353.326,192.977,1.000
83142.530,302.068,8.249,7.738,-353.310,193.008,1.000
83138.498,302.068,8.249,7.898,-353.277,192.987,1.000
83142.530,302.072,8.486,8.219,-353.326,192.977,1.000
83142.530,302.070,8.407,8.219,-353.326,192.987,1.000
83142.530,302.068,8.249,8.219,-353.293,192.997,1.000
83138.498,302.070,8.565,7.898,-353.326,192.997,1.000
83138.498,302.073,8.249,8.379,-353.310,192.987,1.000
83138.498,302.072,8.486,8.058,-353.310,192.987,1.000
83130.435,302.070,8.407,8.058,-353.326,192.987,1.000
83130.435,302.073,8.249,8.219,-353.277,192.987,1.000
83134.467,302.068,8.249,8.219,-353.310,192.977,1.000
83134.467,302.070,8.328,8.379,-353.326,193.008,1.000
83134.467,302.068,8.407,8.219,-353.293,192.987,1.000
83134.467,302.070,8.407,8.219,-353.277,192.997,1.000
83130.435,302.072,8.407,8.219,-353.326,192.967,1.000
83126.404,302.068,8.407,8.539,-353.277,192.977,1.000
83130.435,302.072,8.407,8.058,-353.310,192.987,1.000
83126.404,302.070,8.407,8.379,-353.293,192.997,1.000
83122.373,302.070,8.407,8.379,-353.326,192.967,1.000
83126.404,302.070,8.407,8.379,-353.310,192.987,1.000
83130.435,302.072,8.486,8.379,-353.326,192.977,1.000
83126.404,302.070,8.486,8.058,-353.293,192.987,1.000
83126.404,302.070,8.407,8.058,-353.310,192.977,1.000
83130.435,302.068,8.407,7.898,-353.326,192.977,1.000
83126.404,302.068,8.170,8.058,-353.310,192.977,1.000
83130.435,302.068,8.486,8.058,-353.310,192.977,1.000
83126.404,302.073,8.249,8.058,-353.277,192.977,1.000
83134.467,302.070,8.486,8.219,-353.310,192.987,1.000
83134.467,302.068,8.407,7.738,-353.310,192.987,1.000
83138.498,302.072,8.486,8.219,-353.310,192.987,1.000
83130.435,302.070,8.328,8.219,-353.293,192.977,1.000
