%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82832.112,300.220,349.945,174.329,-0.014,-0.017,5.000
82836.144,300.220,349.866,174.329,-0.014,-0.006,5.000
82836.144,300.220,349.866,174.489,0.003,-0.006,5.000
82832.112,300.222,349.707,174.489,0.019,-0.006,5.000
82828.081,300.224,349.549,174.009,-0.014,0.005,5.000
82828.081,300.220,349.628,174.009,-0.014,0.005,5.000
82836.144,300.225,349.707,173.689,0.003,-0.006,5.000
82828.081,300.225,349.628,174.169,-0.014,0.005,5.000
82832.112,300.224,349.549,173.849,0.003,-0.006,5.000
82832.112,300.224,349.391,174.009,0.003,0.005,5.000
82836.144,300.224,349.549,173.849,0.019,0.005,5.000
82832.112,300.224,349.391,173.849,-0.014,0.005,5.000
82832.112,300.224,349.628,173.689,0.003,-0.006,5.000
82836.144,300.224,349.470,173.208,0.003,0.026,5.000
82836.144,300.225,349.391,173.208,0.003,0.005,5.000
82832.112,300.222,349.391,173.048,-0.014,-0.006,5.000
82836.144,300.224,349.312,173.048,-0.014,0.005,5.000
82840.175,300.224,349.391,173.048,-0.014,-0.006,5.000
82836.144,300.224,349.154,173.048,-0.014,0.005,5.000
82836.144,300.222,349.233,172.888,0.003,0.005,5.000
82836.144,300.224,349.233,173.048,-0.030,-0.006,5.000
82836.144,300.224,349.233,172.568,-0.014,0.026,5.000
82840.175,300.224,349.154,172.408,-0.014,-0.006,5.000
82840.175,300.222,349.075,172.408,0.019,0.005,5.000
82840.175,300.222,349.075,172.568,0.019,-0.017,5.000
82832.112,300.220,349.075,172.568,-0.014,-0.006,5.000
82836.144,300.222,348.917,172.568,0.003,-0.006,5.000
82832.112,300.220,348.917,172.248,0.003,0.005,5.000
82836.144,300.219,348.917,172.088,0.019,-0.006,5.000
82832.112,300.220,348.838,172.408,0.019,-0.006,5.000
82840.175,300.219,348.838,172.248,-0.014,0.005,5.000
82832.112,300.220,348.838,172.248,-0.014,-0.017,5.000
82836.144,300.217,348.601,172.408,0.019,0.016,5.000
82832.112,300.219,348.601,172.248,-0.014,-0.006,5.000
82836.144,300.222,348.680,172.248,0.019,-0.017,5.000
82832.112,300.219,348.522,172.408,-0.030,-0.006,5.000
82828.081,300.219,348.522,172.248,-0.014,0.016,5.000
82836.144,300.219,348.443,172.408,0.019,0.026,5.000
82832.112,300.219,348.522,172.248,-0.014,-0.027,5.000
82840.175,300.219,348.364,172.248,0.019,-0.006,5.000
82836.144,300.217,348.206,172.568,-0.046,0.005,5.000
82836.144,300.219,348.285,172.408,0.019,-0.006,5.000
82832.112,300.217,348.285,172.728,0.019,0.005,5.000
82836.144,300.219,348.206,172.568,0.003,-0.017,5.000
82836.144,300.219,348.127,172.568,-0.014,-0.006,5.000
82836.144,300.219,348.048,172.728,0.019,0.005,5.000
82832.112,300.220,348.127,172.888,-0.014,0.005,5.000
82836.144,300.216,348.206,172.728,-0.014,-0.006,5.000
82832.112,300.219,348.206,172.888,0.003,0.005,5.000
82832.112,300.214,347.969,172.728,-0.014,-0.017,5.000
82836.144,300.217,348.127,173.208,0.003,0.005,5.000
82828.081,300.217,348.048,172.888,0.019,-0.006,5.000
82828.081,300.217,348.127,173.048,0.003,-0.027,5.000
82832.112,300.220,347.969,172.888,-0.030,-0.006,5.000
82840.175,300.217,347.969,172.888,0.003,0.026,5.000
82832.112,300.219,348.127,173.048,0.003,0.016,5.000
82840.175,300.220,348.206,173.369,0.003,0.016,5.000
82836.144,300.220,348.048,173.369,-0.014,-0.006,5.000
82836.144,300.219,348.127,173.208,0.003,-0.017,5.000
82840.175,300.219,348.127,173.369,0.003,0.005,5.000
82836.144,300.219,348.127,173.048,-0.014,0.005,5.000
82828.081,300.220,348.127,173.529,0.003,-0.017,5.000
82840.175,300.222,348.048,173.369,-0.014,0.005,5.000
82832.112,300.224,348.206,173.208,0.003,-0.006,5.000
82832.112,300.220,348.206,173.208,0.019,-0.006,5.000
82828.081,300.222,348.127,173.208,0.019,0.005,5.000
82836.144,300.222,348.206,173.529,0.003,0.016,5.000
82836.144,300.224,348.285,173.369,0.019,-0.017,5.000
82840.175,300.222,348.443,173.208,0.003,-0.006,5.000
82836.144,300.222,348.443,173.208,0.019,-0.038,5.000
82836.144,300.222,348.522,173.529,0.003,0.005,5.000
82836.144,300.222,348.443,173.208,-0.046,0.016,5.000
82840.175,300.222,348.443,173.529,0.003,-0.017,5.000
82836.144,300.224,348.601,173.689,0.003,-0.006,5.000
82836.144,300.222,348.680,173.529,-0.030,0.005,5.000
82828.081,300.219,348.443,173.529,-0.014,-0.017,5.000
82832.112,300.220,348.680,173.689,-0.030,0.005,5.000
82836.144,300.222,348.838,173.529,0.019,-0.017,5.000
82832.112,300.220,348.759,173.689,0.003,0.005,5.000
82832.112,300.220,348.917,174.009,0.019,-0.006,5.000
82836.144,300.220,348.996,174.009,-0.014,0.005,5.000
82836.144,300.219,348.996,174.169,0.019,-0.006,5.000
82836.144,300.219,348.917,173.689,-0.014,0.016,5.000
82832.112,300.217,349.075,173.849,0.003,-0.006,5.000
82828.081,300.219,349.154,174.009,0.003,-0.006,5.000
82828.081,300.217,349.075,174.169,0.003,0.005,5.000
82828.081,300.219,349.312,174.009,0.019,0.005,5.000
82828.081,300.219,349.312,174.329,0.019,-0.017,5.000
82832.112,300.219,349.391,174.329,-0.014,0.005,5.000
82836.144,300.219,349.312,174.169,0.019,0.005,5.000
82832.112,300.219,349.549,174.329,0.003,0.005,5.000
82832.112,300.216,349.549,174.169,-0.014,0.026,5.000
82840.175,300.219,349.628,174.169,0.003,-0.006,5.000
82828.081,300.219,349.549,174.329,-0.014,0.016,5.000
82836.144,300.220,349.549,174.489,0.003,-0.006,5.000
82832.112,300.219,349.707,174.169,-0.030,0.005,5.000
82832.112,300.220,349.707,174.329,0.003,0.026,5.000
82844.207,300.219,349.628,174.169,-0.014,-0.017,5.000
82828.081,300.220,349.787,174.329,0.003,0.005,5.000
82832.112,300.220,349.945,174.009,0.003,0.005,5.000
82836.144,300.219,349.945,173.849,0.003,-0.006,5.000
82836.144,300.219,349.866,174.169,-0.030,-0.006,5.000
82836.144,300.217,350.024,173.849,0.019,-0.006,5.000
82840.175,300.222,349.866,174.009,-0.014,0.016,5.000
82840.175,300.222,350.024,173.689,0.003,0.005,5.000
82844.207,300.220,349.866,173.689,0.019,-0.006,5.000
82828.081,300.222,350.024,173.529,0.019,-0.006,5.000
82836.144,300.220,349.945,173.529,-0.014,-0.017,5.000
82840.175,300.220,349.866,173.048,-0.030,0.005,5.000
82840.175,300.219,350.024,173.208,0.003,0.016,5.000
82832.112,300.222,349.945,172.888,-0.014,0.026,5.000
82836.144,300.220,350.103,172.888,-0.014,-0.006,5.000
82844.207,300.219,350.024,172.728,-0.014,0.005,5.000
82840.175,300.224,350.182,172.568,0.003,-0.027,5.000
82844.207,300.219,349.945,172.248,0.003,0.005,5.000
