%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83408.602,302.307,-20.482,21.232,-200.855,59.933,1.500
83408.602,302.302,-20.561,20.752,-200.855,59.944,1.500
83408.602,302.304,-20.482,21.072,-200.838,59.933,1.500
83400.539,302.305,-20.482,20.912,-200.855,59.933,1.500
83408.602,302.307,-20.324,20.912,-200.855,59.933,1.500
83408.602,302.307,-20.561,20.912,-200.855,59.933,1.500
83404.570,302.304,-20.482,20.912,-200.855,59.933,1.500
83404.570,302.307,-20.561,21.232,-200.855,59.944,1.500
83408.602,302.305,-20.640,21.072,-200.855,59.923,1.500
83400.539,302.307,-20.561,20.912,-200.855,59.933,1.500
83400.539,302.305,-20.640,21.072,-200.871,59.913,1.500
83408.602,302.307,-20.640,20.912,-200.855,59.933,1.500
83400.539,302.307,-20.640,21.072,-200.855,59.923,1.500
83408.602,302.305,-20.561,21.072,-200.855,59.944,1.500
83408.602,302.307,-20.561,20.912,-200.822,59.933,1.500
83420.696,302.309,-20.561,20.752,-200.822,59.954,1.500
83412.633,302.305,-20.640,20.752,-200.871,59.944,1.500
83404.570,302.307,-20.719,21.072,-200.855,59.944,1.500
83412.633,302.307,-20.719,20.752,-200.838,59.933,1.500
83416.665,302.305,-20.798,20.912,-200.855,59.944,1.500
83412.633,302.307,-20.798,21.072,-200.855,59.944,1.500
83416.665,302.307,-20.798,20.752,-200.855,59.944,1.500
83408.602,302.309,-20.640,20.912,-200.822,59.933,1.500
83412.633,302.310,-20.719,20.912,-200.838,59.954,1.500
83420.696,302.309,-20.719,21.072,-200.871,59.933,1.500
83412.633,302.310,-20.719,20.912,-200.871,59.923,1.500
83408.602,302.310,-20.719,20.752,-200.855,59.933,1.500
83412.633,302.312,-20.719,20.752,-200.838,59.923,1.500
83408.602,302.309,-20.798,20.912,-200.855,59.933,1.500
83412.633,302.309,-20.640,21.072,-200.855,59.933,1.500
83404.570,302.310,-20.640,21.232,-200.822,59.944,1.500
83404.570,302.309,-20.719,21.072,-200.838,59.944,1.500
83408.602,302.309,-20.640,21.072,-200.855,59.954,1.500
83396.508,302.315,-20.798,21.072,-200.855,59.933,1.500
83404.570,302.310,-20.798,20.752,-200.855,59.944,1.500
83408.602,302.317,-20.640,20.912,-200.855,59.923,1.500
83400.539,302.313,-20.798,21.072,-200.855,59.944,1.500
83404.570,302.313,-20.719,21.072,-200.838,59.954,1.500
83400.539,302.313,-20.798,20.912,-200.855,59.933,1.500
83396.508,302.312,-20.798,20.912,-200.838,59.944,1.500
83400.539,302.312,-20.719,21.393,-200.838,59.933,1.500
83400.539,302.312,-20.719,21.232,-200.871,59.913,1.500
83396.508,302.312,-20.640,21.072,-200.855,59.923,1.500
83396.508,302.310,-20.719,21.393,-200.871,59.933,1.500
83392.476,302.310,-20.719,21.713,-200.855,59.944,1.500
83396.508,302.312,-20.719,21.873,-200.838,59.933,1.500
83396.508,302.309,-20.640,21.232,-200.838,59.944,1.500
83392.476,302.310,-20.561,21.393,-200.855,59.923,1.500
83396.508,302.307,-20.719,21.553,-200.838,59.933,1.500
83396.508,302.310,-20.719,21.393,-200.855,59.933,1.500
83400.539,302.309,-20.640,21.393,-200.855,59.944,1.500
83392.476,302.307,-20.640,21.393,-200.838,59.933,1.500
83388.445,302.307,-20.640,21.713,-200.822,59.933,1.500
83388.445,302.307,-20.719,21.393,-200.855,59.944,1.500
83396.508,302.310,-20.719,21.393,-200.871,59.944,1.500
83396.508,302.307,-20.719,21.553,-200.855,59.944,1.500
83392.476,302.307,-20.798,21.393,-200.855,59.923,1.500
83392.476,302.307,-20.719,21.553,-200.855,59.944,1.500
83396.508,302.309,-20.798,21.553,-200.855,59.933,1.500
83404.570,302.307,-20.798,21.553,-200.838,59.954,1.500
83392.476,302.309,-20.719,21.232,-200.855,59.933,1.500
83396.508,302.307,-20.640,21.393,-200.855,59.933,1.500
83400.539,302.307,-20.798,21.393,-200.855,59.933,1.500
83400.539,302.309,-20.877,21.072,-200.855,59.944,1.500
83404.570,302.305,-20.798,20.912,-200.855,59.933,1.500
83400.539,302.305,-20.877,21.232,-200.855,59.923,1.500
83396.508,302.309,-20.798,21.072,-200.871,59.913,1.500
83400.539,302.304,-20.877,21.232,-200.855,59.933,1.500
83408.602,302.304,-20.719,20.912,-200.838,59.933,1.500
83412.633,302.307,-20.877,21.232,-200.871,59.944,1.500
83408.602,302.307,-21.035,21.232,-200.871,59.944,1.500
83412.633,302.307,-21.035,21.232,-200.855,59.923,1.500
83412.633,302.309,-21.035,21.072,-200.871,59.933,1.500
83416.665,302.307,-21.035,20.912,-200.871,59.913,1.500
83404.570,302.309,-21.114,20.912,-200.838,59.933,1.500
83412.633,302.307,-21.035,21.072,-200.838,59.944,1.500
83408.602,302.309,-21.193,20.912,-200.855,59.913,1.500
83408.602,302.309,-21.114,20.752,-200.855,59.944,1.500
83416.665,302.307,-21.035,21.072,-200.855,59.923,1.500
83416.665,302.309,-21.035,20.912,-200.871,59.944,1.500
83412.633,302.307,-20.877,20.912,-200.838,59.923,1.500
83408.602,302.305,-21.114,20.592,-200.871,59.944,1.500
83416.665,302.309,-20.877,20.912,-200.838,59.954,1.500
83412.633,302.309,-21.035,20.752,-200.871,59.954,1.500
83408.602,302.310,-21.272,21.072,-200.887,59.933,1.500
83412.633,302.309,-21.035,20.912,-200.806,59.933,1.500
83412.633,302.309,-21.114,20.912,-200.855,59.923,1.500
83400.539,302.310,-21.035,20.752,-200.838,59.944,1.500
83408.602,302.310,-20.956,20.912,-200.855,59.923,1.500
83404.570,302.310,-21.114,20.752,-200.838,59.933,1.500
83400.539,302.305,-21.114,21.072,-200.871,59.933,1.500
83404.570,302.307,-21.114,21.072,-200.855,59.954,1.500
83396.508,302.312,-21.114,20.912,-200.871,59.913,1.500
83408.602,302.307,-21.035,21.072,-200.887,59.923,1.500
83400.539,302.307,-21.035,21.072,-200.871,59.944,1.500
83396.508,302.307,-21.114,21.232,-200.871,59.933,1.500
83400.539,302.307,-20.956,21.072,-200.838,59.923,1.500
83388.445,302.309,-20.956,21.072,-200.871,59.954,1.500
83396.508,302.309,-21.035,21.393,-200.871,59.954,1.500
83396.508,302.307,-21.114,21.393,-200.838,59.944,1.500
83400.539,302.307,-21.035,21.232,-200.838,59.944,1.500
83400.539,302.305,-21.035,21.072,-200.822,59.923,1.500
83396.508,302.309,-21.114,21.393,-200.838,59.933,1.500
83392.476,302.305,-21.035,21.232,-200.871,59.933,1.500
83392.476,302.307,-20.956,21.393,-200.838,59.933,1.500
83392.476,302.307,-20.956,21.232,-200.855,59.933,1.500
83400.539,302.307,-21.114,21.393,-200.871,59.933,1.500
83400.539,302.309,-21.035,21.232,-200.838,59.933,1.500
83400.539,302.309,-21.114,21.232,-200.855,59.933,1.500
83408.602,302.305,-21.193,21.072,-200.855,59.944,1.500
83400.539,302.309,-21.193,21.393,-200.855,59.933,1.500
83400.539,302.309,-21.193,20.912,-200.838,59.933,1.500
83404.570,302.307,-21.035,21.393,-200.822,59.933,1.500
83400.539,302.307,-21.193,21.232,-200.855,59.933,1.500
83404.570,302.305,-21.193,21.072,-200.855,59.923,1.500
83408.602,302.309,-21.272,21.232,-200.838,59.933,1.500
83404.570,302.310,-21.114,21.393,-200.855,59.923,1.500
83408.602,302.305,-21.035,21.393,-200.855,59.923,1.500
83404.570,302.307,-21.272,21.232,-200.838,59.944,1.500
83408.602,302.309,-21.193,21.232,-200.855,59.933,1.500
83400.539,302.309,-21.193,21.393,-200.871,59.923,1.500
83408.602,302.307,-21.193,21.072,-200.887,59.933,1.500
83412.633,302.312,-21.193,21.393,-200.855,59.933,1.500
83400.539,302.312,-21.272,21.232,-200.822,59.933,1.500
83408.602,302.309,-21.114,21.232,-200.871,59.933,1.500
83408.602,302.307,-21.035,21.232,-200.838,59.944,1.500
83408.602,302.310,-21.193,21.232,-200.871,59.944,1.500
83404.570,302.310,-21.114,21.072,-200.838,59.933,1.500
83412.633,302.307,-21.193,21.072,-200.855,59.933,1.500
83408.602,302.312,-21.114,21.232,-200.871,59.933,1.500
83412.633,302.312,-21.272,21.393,-200.855,59.933,1.500
83404.570,302.310,-21.272,21.072,-200.871,59.944,1.500
83400.539,302.309,-21.193,21.393,-200.855,59.933,1.500
83404.570,302.309,-21.193,21.393,-200.855,59.933,1.500
83400.539,302.310,-21.114,21.393,-200.838,59.944,1.500
83400.539,302.310,-21.114,21.393,-200.855,59.944,1.500
83404.570,302.310,-21.114,21.393,-200.855,59.923,1.500
83396.508,302.310,-21.114,21.393,-200.855,59.933,1.500
83400.539,302.309,-21.114,21.072,-200.855,59.944,1.500
83404.570,302.309,-21.114,21.072,-200.855,59.933,1.500
83400.539,302.309,-21.193,21.393,-200.855,59.933,1.500
83400.539,302.310,-21.193,21.232,-200.855,59.964,1.500
83404.570,302.309,-21.114,21.072,-200.838,59.923,1.500
83392.476,302.307,-21.193,21.232,-200.855,59.933,1.500
83396.508,302.310,-21.272,21.393,-200.871,59.944,1.500
83396.508,302.309,-21.193,21.232,-200.855,59.923,1.500
83400.539,302.310,-21.193,21.393,-200.822,59.933,1.500
83396.508,302.307,-21.272,21.232,-200.871,59.913,1.500
83396.508,302.310,-21.114,21.072,-200.887,59.933,1.500
83396.508,302.309,-21.114,21.232,-200.855,59.933,1.500
83396.508,302.309,-20.956,21.393,-200.855,59.933,1.500
83392.476,302.307,-21.114,21.393,-200.855,59.923,1.500
83388.445,302.309,-21.035,21.553,-200.838,59.933,1.500
83396.508,302.310,-21.193,21.393,-200.871,59.933,1.500
83400.539,302.310,-21.193,21.072,-200.855,59.933,1.500
83392.476,302.305,-21.035,21.232,-200.838,59.944,1.500
83392.476,302.307,-20.956,21.393,-200.871,59.954,1.500
83392.476,302.307,-21.114,21.553,-200.855,59.944,1.500
83396.508,302.309,-21.193,21.393,-200.871,59.944,1.500
83400.539,302.307,-21.035,21.393,-200.822,59.944,1.500
83396.508,302.307,-21.035,21.393,-200.855,59.944,1.500
83396.508,302.307,-21.272,21.553,-200.855,59.913,1.500
83392.476,302.307,-21.114,21.393,-200.855,59.933,1.500
83396.508,302.307,-20.956,21.232,-200.822,59.933,1.500
83396.508,302.305,-21.035,21.232,-200.855,59.923,1.500
83404.570,302.307,-21.193,21.072,-200.871,59.944,1.500
83392.476,302.305,-21.114,21.072,-200.838,59.923,1.500
83396.508,302.307,-21.114,21.072,-200.855,59.944,1.500
83400.539,302.309,-21.035,20.752,-200.855,59.933,1.500
83400.539,302.312,-21.035,20.912,-200.838,59.954,1.500
83404.570,302.309,-20.956,20.752,-200.855,59.913,1.500
83404.570,302.309,-20.877,20.912,-200.838,59.933,1.500
83396.508,302.310,-20.956,20.592,-200.871,59.923,1.500
83400.539,302.310,-20.956,20.752,-200.855,59.954,1.500
83408.602,302.307,-21.114,20.912,-200.871,59.944,1.500
83404.570,302.309,-21.114,20.752,-200.871,59.944,1.500
83400.539,302.309,-21.035,20.752,-200.838,59.933,1.500
83400.539,302.305,-21.114,20.432,-200.855,59.944,1.500
83404.570,302.310,-21.035,20.752,-200.838,59.944,1.500
83408.602,302.309,-20.798,21.072,-200.855,59.933,1.500
83400.539,302.310,-21.114,20.912,-200.806,59.944,1.500
83404.570,302.312,-20.956,20.592,-200.838,59.923,1.500
83404.570,302.310,-21.035,20.912,-200.822,59.923,1.500
83392.476,302.309,-20.956,20.912,-200.855,59.944,1.500
83404.570,302.312,-20.956,20.912,-200.822,59.933,1.500
83400.539,302.313,-21.035,20.752,-200.855,59.944,1.500
83400.539,302.312,-20.956,20.592,-200.855,59.944,1.500
83396.508,302.309,-20.877,20.912,-200.822,59.944,1.500
83400.539,302.310,-20.877,20.912,-200.838,59.933,1.500
