%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82896.615,301.164,8.530,12.364,-302.001,215.601,1.000
82900.646,301.167,8.450,12.524,-302.001,215.590,1.000
82900.646,301.164,8.688,12.364,-302.018,215.590,1.000
82896.615,301.167,8.450,12.364,-302.018,215.590,1.000
82900.646,301.169,8.292,12.043,-302.001,215.580,1.000
82896.615,301.169,8.450,12.684,-301.985,215.601,1.000
82896.615,301.164,8.450,12.204,-302.018,215.580,1.000
82892.583,301.165,8.530,12.204,-302.001,215.590,1.000
82896.615,301.164,8.450,12.204,-302.018,215.570,1.000
82892.583,301.167,8.450,12.204,-302.018,215.580,1.000
82900.646,301.162,8.530,12.524,-302.034,215.590,1.000
82892.583,301.164,8.450,12.364,-302.034,215.570,1.000
82896.615,301.165,8.450,12.684,-302.001,215.590,1.000
82892.583,301.167,8.450,12.524,-301.985,215.601,1.000
82892.583,301.167,8.450,12.524,-301.985,215.601,1.000
82892.583,301.167,8.371,12.684,-302.018,215.590,1.000
82892.583,301.164,8.530,12.684,-302.001,215.580,1.000
82900.646,301.162,8.450,12.364,-302.018,215.590,1.000
82888.552,301.164,8.450,12.684,-301.985,215.580,1.000
82896.615,301.165,8.688,12.524,-302.001,215.590,1.000
82896.615,301.165,8.609,12.524,-302.018,215.601,1.000
82892.583,301.161,8.609,12.684,-302.001,215.580,1.000
82892.583,301.167,8.688,12.524,-301.985,215.590,1.000
82884.520,301.165,8.609,12.684,-302.001,215.580,1.000
82892.583,301.164,8.530,12.524,-302.034,215.590,1.000
82896.615,301.161,8.609,12.684,-302.001,215.580,1.000
82896.615,301.162,8.767,12.844,-302.018,215.570,1.000
82896.615,301.165,8.688,12.524,-301.985,215.580,1.000
82896.615,301.165,8.688,12.524,-302.001,215.611,1.000
82892.583,301.165,8.767,12.684,-302.001,215.611,1.000
82900.646,301.165,8.688,12.524,-302.034,215.580,1.000
82896.615,301.167,8.688,12.524,-302.018,215.570,1.000
82888.552,301.164,8.767,12.204,-302.001,215.611,1.000
82892.583,301.164,8.688,12.364,-302.001,215.570,1.000
82892.583,301.164,8.688,12.043,-302.001,215.601,1.000
82892.583,301.165,8.767,12.364,-302.001,215.580,1.000
82884.520,301.164,8.688,12.204,-302.001,215.590,1.000
82888.552,301.164,8.846,12.524,-302.001,215.601,1.000
82888.552,301.165,8.846,12.524,-301.985,215.570,1.000
82888.552,301.165,8.609,12.364,-302.018,215.580,1.000
82892.583,301.164,8.688,12.364,-301.985,215.590,1.000
82884.520,301.165,8.688,12.204,-302.018,215.590,1.000
82888.552,301.164,8.846,12.043,-301.985,215.570,1.000
82892.583,301.169,8.767,12.524,-301.969,215.590,1.000
82888.552,301.164,8.767,12.204,-302.018,215.570,1.000
82892.583,301.165,8.688,12.364,-302.034,215.601,1.000
82896.615,301.165,8.530,12.684,-302.001,215.590,1.000
82896.615,301.164,8.609,12.524,-301.969,215.580,1.000
