%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83065.933,302.231,-346.875,163.218,0.012,-0.014,5.000
83065.933,302.228,-346.796,163.538,-0.005,-0.014,5.000
83057.870,302.228,-346.796,163.858,-0.005,-0.004,5.000
83065.933,302.231,-346.954,163.538,0.012,0.007,5.000
83061.902,302.231,-346.875,164.018,-0.005,0.007,5.000
83065.933,302.230,-346.954,164.178,-0.005,-0.004,5.000
83061.902,302.231,-347.033,164.338,-0.005,0.018,5.000
83065.933,302.231,-347.112,164.659,-0.005,-0.004,5.000
83065.933,302.230,-347.270,164.659,-0.021,0.007,5.000
83061.902,302.230,-347.191,164.979,-0.005,0.018,5.000
83057.870,302.230,-347.191,164.819,-0.021,-0.004,5.000
83057.870,302.230,-347.270,165.299,-0.005,0.007,5.000
83065.933,302.231,-347.349,165.139,-0.005,0.007,5.000
83065.933,302.230,-347.349,165.619,0.012,-0.014,5.000
83069.965,302.233,-347.507,165.619,-0.005,-0.004,5.000
83073.996,302.230,-347.428,165.619,-0.005,-0.004,5.000
83065.933,302.228,-347.586,165.619,0.012,-0.025,5.000
83065.933,302.228,-347.586,165.779,-0.037,-0.004,5.000
83065.933,302.230,-347.586,165.779,-0.005,0.007,5.000
83061.902,302.230,-347.586,166.099,-0.005,0.007,5.000
83069.965,302.226,-347.586,165.939,0.012,0.018,5.000
83069.965,302.230,-347.744,165.939,0.028,-0.025,5.000
83069.965,302.228,-347.586,165.939,-0.005,-0.004,5.000
83073.996,302.230,-347.823,165.779,0.012,0.007,5.000
83069.965,302.231,-347.665,165.619,-0.005,0.007,5.000
83073.996,302.230,-347.823,165.619,-0.005,-0.004,5.000
83069.965,302.228,-347.744,165.779,-0.005,0.018,5.000
83073.996,302.230,-347.823,165.459,-0.021,0.007,5.000
83069.965,302.228,-347.744,165.139,0.012,-0.014,5.000
83069.965,302.225,-347.823,164.979,-0.005,-0.004,5.000
