%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83372.319,301.73,352.336,111.269,-0.004,-0.011,5
83372.319,301.733,352.415,111.43,0.029,0.011,5
83380.382,301.731,352.336,111.59,-0.004,0.011,5
83372.319,301.73,352.336,111.75,-0.004,-0.011,5
83376.351,301.73,352.099,111.75,-0.02,0.011,5
83372.319,301.73,352.336,111.59,0.012,-0.011,5
83380.382,301.731,352.178,111.75,0.045,0.011,5
83384.413,301.731,352.099,111.91,-0.004,0.011,5
83380.382,301.728,352.178,111.75,0.012,0,5
83380.382,301.73,352.178,112.07,-0.02,0,5
83380.382,301.73,352.099,111.91,-0.004,0,5
83376.351,301.73,352.099,112.07,-0.004,-0.011,5
83380.382,301.731,352.178,111.91,0.012,0,5
83384.413,301.73,352.02,111.91,-0.004,0,5
83376.351,301.731,352.02,112.23,0.012,-0.011,5
83380.382,301.731,351.783,112.07,0.012,0.011,5
83380.382,301.733,351.783,112.23,0.012,0,5
83376.351,301.727,351.862,112.23,-0.02,0.011,5
83380.382,301.731,351.704,112.07,-0.004,-0.011,5
83380.382,301.73,351.783,112.07,-0.004,0.011,5
83384.413,301.73,351.862,111.91,-0.02,0.011,5
83380.382,301.728,351.704,112.23,-0.004,-0.011,5
83384.413,301.731,351.625,112.39,0.029,-0.011,5
83384.413,301.727,351.625,112.55,0.012,0,5
83380.382,301.73,351.625,112.39,0.012,0,5
83384.413,301.73,351.388,112.39,0.012,0.011,5
83384.413,301.73,351.546,112.55,-0.004,0,5
83380.382,301.73,351.546,112.55,-0.004,-0.011,5
83380.382,301.731,351.309,112.55,-0.004,-0.011,5
83372.319,301.73,351.388,112.39,-0.004,-0.011,5
83376.351,301.728,351.388,112.71,0.012,0,5
83376.351,301.728,351.388,112.87,-0.004,-0.011,5
83384.413,301.73,351.467,112.71,-0.02,0,5
83376.351,301.728,351.388,112.87,-0.02,0.011,5
83376.351,301.731,351.309,112.55,0.012,0,5
83372.319,301.728,351.23,112.71,-0.004,0,5
83376.351,301.728,351.23,112.71,0.012,0.011,5
83372.319,301.73,351.309,112.71,-0.004,0,5
83364.256,301.73,351.23,112.71,-0.004,0,5
83368.288,301.727,351.23,113.03,0.029,-0.011,5
83372.319,301.727,351.309,112.55,-0.02,0.011,5
83368.288,301.728,351.309,112.71,-0.02,0.011,5
83372.319,301.733,351.309,112.87,0.012,0,5
83372.319,301.73,351.23,112.71,-0.004,0.011,5
83372.319,301.728,351.23,112.87,-0.004,-0.011,5
83364.256,301.731,351.309,112.71,-0.02,-0.011,5
83372.319,301.728,351.23,112.87,-0.004,-0.021,5
83360.225,301.73,351.23,112.55,-0.004,0,5
83368.288,301.73,351.151,112.87,-0.004,0,5
83364.256,301.73,351.23,112.71,-0.004,0.011,5
83364.256,301.728,351.151,112.55,-0.004,-0.011,5
83368.288,301.728,351.072,112.55,0.012,0,5
83372.319,301.731,351.151,112.55,0.012,0,5
83364.256,301.733,350.993,112.55,0.012,0.011,5
83368.288,301.73,351.072,112.71,0.012,-0.011,5
83372.319,301.731,350.993,112.39,0.012,0.022,5
83368.288,301.733,350.993,112.55,0.012,-0.011,5
83360.225,301.728,350.913,112.55,-0.004,0,5
83364.256,301.733,350.834,112.55,0.012,-0.021,5
83364.256,301.73,350.834,112.23,-0.053,0.011,5
83368.288,301.736,350.676,111.91,-0.004,0.011,5
83364.256,301.733,350.834,111.75,0.012,-0.011,5
83368.288,301.733,350.755,111.91,-0.004,0,5
83372.319,301.733,350.518,111.91,-0.004,0,5
83368.288,301.733,350.676,111.91,0.012,0,5
83372.319,301.733,350.518,111.75,-0.004,-0.011,5
83372.319,301.731,350.518,111.59,-0.004,0,5
83364.256,301.73,350.439,111.91,-0.004,0,5
83376.351,301.73,350.439,111.43,-0.02,0.022,5
83372.319,301.731,350.439,111.269,-0.004,-0.011,5
83376.351,301.731,350.439,111.269,-0.004,-0.011,5
83376.351,301.731,350.439,111.43,0.012,0,5
83372.319,301.73,350.281,111.269,-0.004,-0.011,5
83372.319,301.731,350.202,111.109,-0.004,0,5
83376.351,301.73,350.123,111.59,0.012,-0.021,5
83376.351,301.731,350.202,111.43,-0.004,0.032,5
83372.319,301.731,350.281,111.269,0.029,0.011,5
83376.351,301.73,350.123,111.43,-0.02,0,5
83380.382,301.73,350.202,111.269,0.012,0.011,5
83376.351,301.73,350.281,111.269,-0.004,0,5
83368.288,301.728,350.281,111.43,0.012,0,5
83372.319,301.73,350.202,111.43,0.012,-0.011,5
83376.351,301.728,350.202,111.91,-0.037,0,5
83368.288,301.73,350.281,112.07,-0.004,0.011,5
83372.319,301.728,350.281,111.75,-0.004,-0.021,5
83372.319,301.73,350.202,112.07,-0.004,0,5
83376.351,301.73,350.123,111.75,-0.004,0,5
83376.351,301.73,350.202,112.39,0.012,0.011,5
83372.319,301.73,350.36,112.23,0.012,0,5
83372.319,301.73,350.439,112.39,-0.004,0.011,5
83380.382,301.728,350.439,113.03,-0.004,0,5
83368.288,301.733,350.202,113.191,0.012,-0.011,5
83376.351,301.733,350.36,113.351,-0.004,0.011,5
83368.288,301.728,350.439,113.191,0.012,0.011,5
83376.351,301.731,350.518,113.671,-0.004,-0.011,5
83376.351,301.731,350.439,113.991,-0.004,0,5
83380.382,301.731,350.36,114.151,-0.004,0.011,5
83368.288,301.733,350.518,114.311,-0.004,-0.011,5
83368.288,301.73,350.597,114.311,-0.004,-0.011,5
83376.351,301.733,350.597,114.791,-0.02,0,5
83376.351,301.735,350.518,114.952,0.012,-0.021,5
83380.382,301.733,350.597,115.112,-0.004,-0.011,5
