%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82824.050,302.002,8.483,4.067,-227.488,203.161,1.000
82824.050,302.002,8.483,4.387,-227.504,203.181,1.000
82824.050,302.001,8.483,4.227,-227.455,203.171,1.000
82820.018,302.001,8.483,4.227,-227.520,203.140,1.000
82832.112,302.001,8.483,3.907,-227.471,203.150,1.000
82836.144,302.001,8.562,4.227,-227.504,203.161,1.000
82832.112,302.002,8.641,4.227,-227.504,203.150,1.000
82832.112,302.002,8.562,4.227,-227.504,203.161,1.000
82840.175,302.002,8.483,4.227,-227.520,203.150,1.000
82828.081,302.007,8.562,4.067,-227.488,203.171,1.000
82828.081,302.002,8.562,4.227,-227.504,203.161,1.000
82828.081,302.002,8.641,4.227,-227.471,203.171,1.000
82828.081,302.004,8.562,4.387,-227.488,203.181,1.000
82828.081,302.002,8.562,4.227,-227.488,203.171,1.000
82828.081,302.004,8.483,4.387,-227.504,203.171,1.000
82832.112,302.004,8.562,4.387,-227.504,203.161,1.000
82836.144,302.005,8.562,4.387,-227.504,203.161,1.000
82828.081,302.004,8.641,4.227,-227.488,203.140,1.000
82832.112,302.005,8.641,4.707,-227.455,203.171,1.000
82832.112,302.005,8.483,4.387,-227.488,203.171,1.000
82832.112,302.005,8.562,4.387,-227.504,203.171,1.000
82836.144,302.005,8.483,4.547,-227.504,203.161,1.000
82836.144,302.004,8.641,4.707,-227.504,203.161,1.000
82828.081,302.002,8.483,4.867,-227.488,203.191,1.000
82828.081,302.002,8.324,4.547,-227.504,203.150,1.000
82828.081,302.004,8.404,4.867,-227.471,203.150,1.000
82832.112,302.002,8.324,5.188,-227.520,203.161,1.000
82832.112,302.002,8.562,4.547,-227.488,203.171,1.000
82824.050,302.004,8.562,4.867,-227.488,203.161,1.000
82832.112,302.005,8.404,5.028,-227.504,203.171,1.000
82836.144,302.005,8.483,5.028,-227.471,203.171,1.000
82840.175,302.005,8.404,4.867,-227.504,203.150,1.000
82832.112,302.004,8.404,4.867,-227.488,203.150,1.000
