%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83134.467,302.396,-8.777,3.542,-360.833,205.181,1.000
83130.435,302.396,-8.777,3.542,-360.833,205.171,1.000
83130.435,302.399,-9.014,3.542,-360.833,205.171,1.000
83118.341,302.394,-8.856,3.862,-360.833,205.160,1.000
83126.404,302.401,-8.777,3.542,-360.817,205.160,1.000
83126.404,302.397,-8.935,3.542,-360.833,205.150,1.000
83122.373,302.397,-8.935,3.542,-360.833,205.171,1.000
83130.435,302.396,-8.856,3.382,-360.833,205.171,1.000
83126.404,302.396,-8.856,3.382,-360.833,205.160,1.000
83134.467,302.396,-8.935,3.542,-360.833,205.160,1.000
83122.373,302.394,-8.935,3.702,-360.833,205.181,1.000
83126.404,302.394,-8.856,3.382,-360.833,205.171,1.000
83126.404,302.396,-9.014,3.862,-360.833,205.171,1.000
83130.435,302.396,-8.856,3.382,-360.833,205.160,1.000
83130.435,302.396,-8.856,3.382,-360.833,205.191,1.000
83126.404,302.394,-8.856,3.862,-360.833,205.160,1.000
83130.435,302.392,-8.935,3.702,-360.833,205.160,1.000
83126.404,302.394,-9.014,3.702,-360.817,205.160,1.000
83118.341,302.396,-8.856,3.862,-360.833,205.160,1.000
83126.404,302.397,-8.856,3.862,-360.866,205.160,1.000
83122.373,302.392,-8.856,3.702,-360.817,205.150,1.000
83126.404,302.396,-8.856,4.022,-360.849,205.160,1.000
83126.404,302.394,-8.856,4.022,-360.849,205.160,1.000
83130.435,302.396,-8.856,4.022,-360.833,205.171,1.000
83122.373,302.394,-8.777,4.183,-360.817,205.160,1.000
83122.373,302.396,-8.777,4.343,-360.849,205.150,1.000
83126.404,302.397,-8.856,4.343,-360.849,205.140,1.000
83130.435,302.394,-8.935,4.343,-360.833,205.160,1.000
83126.404,302.396,-8.935,4.503,-360.817,205.171,1.000
83130.435,302.396,-8.698,4.503,-360.849,205.181,1.000
83118.341,302.396,-8.856,4.343,-360.833,205.160,1.000
83126.404,302.392,-8.698,4.343,-360.849,205.160,1.000
83130.435,302.396,-8.777,4.343,-360.866,205.150,1.000
83126.404,302.396,-8.777,4.503,-360.833,205.150,1.000
83130.435,302.397,-8.777,4.503,-360.833,205.171,1.000
83122.373,302.397,-8.698,4.663,-360.882,205.160,1.000
83122.373,302.396,-8.777,4.663,-360.849,205.160,1.000
83130.435,302.399,-8.777,4.503,-360.866,205.150,1.000
83122.373,302.394,-8.777,4.663,-360.849,205.160,1.000
83126.404,302.397,-8.698,4.343,-360.849,205.160,1.000
83130.435,302.399,-8.856,4.183,-360.849,205.171,1.000
83126.404,302.397,-8.777,4.183,-360.833,205.150,1.000
83130.435,302.394,-8.856,4.343,-360.817,205.171,1.000
83126.404,302.397,-8.777,4.503,-360.817,205.150,1.000
83126.404,302.396,-8.935,4.343,-360.849,205.171,1.000
83122.373,302.399,-8.777,4.343,-360.833,205.160,1.000
83134.467,302.401,-8.856,4.343,-360.849,205.150,1.000
83126.404,302.399,-8.935,4.022,-360.833,205.150,1.000
