%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83344.099,301.725,21.257,30.996,-252.325,215.375,1.500
83344.099,301.728,21.178,31.156,-252.325,215.365,1.500
83348.131,301.727,21.099,30.996,-252.309,215.385,1.500
83348.131,301.725,21.020,30.836,-252.325,215.395,1.500
83344.099,301.731,21.178,31.156,-252.309,215.375,1.500
83348.131,301.728,21.178,30.515,-252.309,215.375,1.500
83348.131,301.728,21.099,30.996,-252.342,215.365,1.500
83348.131,301.728,21.178,30.996,-252.342,215.375,1.500
83344.099,301.728,21.178,30.836,-252.342,215.365,1.500
83340.068,301.725,21.178,30.836,-252.325,215.375,1.500
83356.194,301.731,21.178,30.836,-252.325,215.365,1.500
83344.099,301.731,21.257,30.836,-252.325,215.365,1.500
83356.194,301.730,21.099,30.996,-252.342,215.385,1.500
83352.162,301.731,21.257,30.675,-252.325,215.354,1.500
83352.162,301.730,21.257,30.355,-252.325,215.395,1.500
83356.194,301.731,21.257,30.355,-252.325,215.375,1.500
83356.194,301.731,21.257,30.675,-252.358,215.365,1.500
83352.162,301.730,21.257,30.836,-252.342,215.354,1.500
83348.131,301.727,21.257,30.515,-252.325,215.365,1.500
83352.162,301.727,21.336,30.675,-252.358,215.375,1.500
83352.162,301.730,21.336,30.836,-252.325,215.385,1.500
83360.225,301.728,21.494,30.675,-252.325,215.365,1.500
83352.162,301.727,21.257,30.675,-252.309,215.354,1.500
83352.162,301.728,21.415,30.836,-252.325,215.365,1.500
83348.131,301.728,21.415,30.836,-252.342,215.375,1.500
83356.194,301.727,21.336,30.836,-252.325,215.365,1.500
83352.162,301.725,21.415,30.996,-252.325,215.375,1.500
83352.162,301.725,21.336,30.836,-252.309,215.365,1.500
83344.099,301.727,21.415,30.996,-252.325,215.375,1.500
83348.131,301.725,21.336,30.996,-252.309,215.375,1.500
83348.131,301.723,21.178,30.996,-252.342,215.375,1.500
83352.162,301.723,21.415,31.156,-252.325,215.375,1.500
83348.131,301.725,21.257,30.996,-252.342,215.365,1.500
83352.162,301.723,21.336,30.996,-252.342,215.385,1.500
83356.194,301.725,21.336,30.996,-252.342,215.375,1.500
83348.131,301.723,21.336,30.996,-252.325,215.375,1.500
83344.099,301.725,21.336,30.836,-252.342,215.354,1.500
83348.131,301.725,21.415,30.836,-252.358,215.375,1.500
83344.099,301.725,21.336,30.996,-252.309,215.365,1.500
83344.099,301.725,21.415,30.996,-252.358,215.365,1.500
83348.131,301.727,21.336,30.996,-252.374,215.375,1.500
83348.131,301.723,21.336,30.836,-252.325,215.375,1.500
83348.131,301.727,21.257,30.836,-252.325,215.385,1.500
83348.131,301.723,21.257,30.836,-252.309,215.375,1.500
83344.099,301.727,21.178,30.675,-252.309,215.375,1.500
83352.162,301.727,21.336,30.675,-252.342,215.375,1.500
83348.131,301.725,21.336,30.836,-252.342,215.365,1.500
83344.099,301.727,21.178,30.836,-252.342,215.385,1.500
83348.131,301.727,21.099,30.515,-252.309,215.365,1.500
83348.131,301.728,21.178,30.675,-252.325,215.344,1.500
83348.131,301.725,21.178,30.515,-252.358,215.375,1.500
83344.099,301.730,21.099,30.355,-252.358,215.375,1.500
83340.068,301.728,21.178,30.675,-252.325,215.365,1.500
83344.099,301.730,21.178,30.515,-252.342,215.365,1.500
83340.068,301.728,21.020,30.355,-252.358,215.375,1.500
83344.099,301.730,21.178,30.515,-252.325,215.375,1.500
83344.099,301.728,21.099,30.515,-252.325,215.375,1.500
83356.194,301.733,21.099,30.355,-252.342,215.375,1.500
83348.131,301.730,21.257,30.515,-252.325,215.375,1.500
83344.099,301.733,21.257,30.515,-252.342,215.375,1.500
83340.068,301.727,21.178,30.515,-252.325,215.375,1.500
83344.099,301.733,21.257,30.355,-252.342,215.375,1.500
83344.099,301.728,21.099,30.355,-252.325,215.385,1.500
83344.099,301.730,21.336,29.875,-252.342,215.375,1.500
83340.068,301.730,21.178,30.355,-252.342,215.365,1.500
83340.068,301.728,21.178,30.515,-252.342,215.375,1.500
83344.099,301.731,21.257,30.355,-252.342,215.385,1.500
83340.068,301.731,21.257,30.195,-252.325,215.385,1.500
83348.131,301.733,21.178,30.035,-252.309,215.365,1.500
83344.099,301.733,21.336,30.195,-252.293,215.365,1.500
83348.131,301.731,21.415,30.195,-252.325,215.375,1.500
83348.131,301.730,21.178,29.875,-252.342,215.385,1.500
83348.131,301.730,21.178,30.195,-252.358,215.375,1.500
83336.037,301.731,21.257,30.355,-252.342,215.375,1.500
83348.131,301.728,21.178,30.355,-252.325,215.375,1.500
83336.037,301.731,21.257,30.515,-252.342,215.385,1.500
83344.099,301.728,21.336,30.195,-252.309,215.375,1.500
83336.037,301.728,21.257,30.355,-252.325,215.365,1.500
83344.099,301.725,21.415,30.355,-252.358,215.375,1.500
83340.068,301.730,21.178,30.355,-252.325,215.385,1.500
83344.099,301.730,21.178,30.355,-252.342,215.375,1.500
83344.099,301.728,21.336,30.515,-252.342,215.354,1.500
83344.099,301.727,21.336,30.355,-252.325,215.354,1.500
83340.068,301.725,21.257,30.515,-252.358,215.375,1.500
83340.068,301.727,21.257,30.515,-252.342,215.375,1.500
83348.131,301.723,21.099,30.355,-252.342,215.375,1.500
83340.068,301.727,21.178,30.355,-252.293,215.365,1.500
83344.099,301.725,21.178,30.675,-252.325,215.395,1.500
83340.068,301.725,21.257,30.515,-252.342,215.365,1.500
83344.099,301.727,21.099,30.195,-252.309,215.375,1.500
83348.131,301.723,21.178,30.675,-252.325,215.385,1.500
83340.068,301.723,21.178,30.355,-252.325,215.375,1.500
83344.099,301.725,21.257,30.195,-252.358,215.375,1.500
83344.099,301.723,21.178,30.515,-252.342,215.365,1.500
83344.099,301.725,21.178,30.355,-252.325,215.365,1.500
83348.131,301.725,21.178,30.515,-252.309,215.365,1.500
83344.099,301.723,21.178,30.355,-252.325,215.365,1.500
83348.131,301.727,21.178,30.355,-252.342,215.385,1.500
83344.099,301.723,21.336,30.355,-252.325,215.365,1.500
83344.099,301.725,21.178,30.195,-252.309,215.365,1.500
83352.162,301.725,21.178,30.195,-252.325,215.365,1.500
83340.068,301.727,21.178,30.195,-252.309,215.385,1.500
83348.131,301.727,21.257,30.355,-252.325,215.375,1.500
83348.131,301.723,21.099,30.195,-252.358,215.375,1.500
83348.131,301.725,21.257,30.515,-252.342,215.385,1.500
83348.131,301.727,21.257,30.195,-252.309,215.365,1.500
83352.162,301.725,21.336,30.195,-252.325,215.375,1.500
83352.162,301.728,21.257,30.035,-252.325,215.385,1.500
83348.131,301.727,21.257,30.035,-252.342,215.395,1.500
83360.225,301.727,21.336,30.195,-252.325,215.354,1.500
83352.162,301.725,21.257,30.195,-252.325,215.365,1.500
83348.131,301.725,21.336,30.035,-252.358,215.354,1.500
83360.225,301.731,21.257,30.195,-252.325,215.365,1.500
83360.225,301.725,21.178,30.195,-252.325,215.365,1.500
83360.225,301.730,21.178,30.195,-252.342,215.385,1.500
83356.194,301.728,21.178,30.195,-252.342,215.375,1.500
83360.225,301.727,21.178,30.035,-252.309,215.375,1.500
83360.225,301.730,21.178,30.195,-252.325,215.365,1.500
83360.225,301.730,21.257,29.875,-252.293,215.365,1.500
83352.162,301.731,21.257,30.355,-252.309,215.385,1.500
