%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83501.324,302.409,0.962,9.039,39.294,4.250,-2.594,19.310,4.067,-11.794,-14.141,-20.336,-22.954,-22.468,-13.840,-19.898,-20.451,-25.484,-18.815,-21.836,-21.969,-23.297,-11.000,-544.798,-289.718,14.557,-320.312,102.175
83505.355,302.409,0.962,9.038,39.294,4.571,-3.350,19.199,4.067,-11.585,-14.249,-20.336,-21.779,-22.789,-14.733,-20.732,-20.768,-25.909,-19.546,-21.209,-23.006,-23.409,-11.000,-544.798,-289.718,14.557,-320.312,102.185
83505.355,302.418,0.962,17.055,139.898,-7.116,8.769,67.530,10.810,-48.114,-56.996,-70.751,-73.985,-71.899,-54.134,-74.176,-77.485,-82.612,-77.129,-77.407,-76.802,-76.644,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83505.355,302.420,0.962,17.050,139.819,-7.436,8.444,66.759,9.418,-47.175,-57.536,-70.544,-73.665,-72.006,-54.581,-73.134,-73.690,-84.311,-76.920,-76.885,-76.284,-78.332,-11.000,-544.798,-289.718,14.557,-320.328,102.196
83509.387,302.418,0.962,17.059,139.977,-7.276,8.336,67.094,9.632,-47.383,-57.536,-71.788,-73.878,-72.327,-55.585,-69.696,-75.166,-83.780,-75.875,-76.049,-76.595,-77.882,-11.000,-544.798,-289.718,14.557,-320.328,102.175
83505.355,302.422,0.962,17.055,139.898,-7.436,8.444,66.983,9.632,-47.488,-56.996,-70.751,-74.092,-72.113,-54.804,-68.550,-74.639,-82.931,-75.039,-76.154,-75.351,-76.757,-11.000,-544.798,-289.718,14.557,-320.328,102.196
83501.324,302.420,0.962,17.055,139.898,-7.116,9.093,67.206,10.275,-46.966,-57.535,-71.166,-73.665,-72.541,-54.469,-68.967,-72.425,-82.718,-75.143,-74.900,-74.937,-74.281,-11.000,-544.798,-289.718,14.557,-320.312,102.175
83501.324,302.418,0.962,17.050,139.819,-7.276,10.717,66.313,9.954,-47.175,-56.780,-70.959,-73.344,-70.936,-54.581,-67.821,-72.847,-81.762,-73.471,-74.274,-72.967,-73.380,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83505.355,302.420,0.962,17.060,139.977,-7.276,12.125,67.318,9.311,-46.966,-57.104,-70.751,-74.186,-72.327,-53.911,-69.175,-73.585,-81.125,-72.635,-73.020,-71.413,-68.766,-11.000,-544.798,-289.718,14.557,-320.361,102.185
83505.355,302.422,0.962,17.055,139.898,-7.116,13.532,66.759,10.061,-47.906,-56.780,-70.647,-73.546,-72.220,-54.581,-68.654,-73.268,-80.276,-71.590,-70.826,-68.822,-66.740,-11.000,-544.798,-289.718,14.557,-320.344,102.196
83505.355,302.420,0.962,17.050,139.819,-7.436,16.888,65.643,9.311,-47.279,-57.320,-70.855,-74.186,-72.327,-56.365,-67.612,-72.214,-78.577,-69.082,-69.782,-68.303,-67.303,-11.000,-544.798,-289.718,14.557,-320.328,102.196
83505.355,302.420,0.962,17.055,139.898,-7.276,16.996,66.759,8.241,-47.592,-57.751,-71.062,-74.293,-72.220,-55.249,-68.445,-70.211,-76.666,-70.231,-69.782,-67.578,-65.727,-11.000,-544.798,-289.718,14.557,-320.328,102.207
83505.355,302.420,0.962,17.055,139.898,-7.596,18.079,65.531,9.311,-48.636,-58.075,-71.477,-74.613,-72.862,-55.026,-65.112,-67.785,-78.365,-69.918,-69.573,-66.127,-64.714,-11.000,-544.798,-289.718,14.557,-320.361,102.185
83505.355,302.420,0.962,17.050,139.819,-7.596,18.620,65.755,8.562,-47.801,-58.615,-71.477,-74.293,-73.290,-55.138,-61.674,-69.050,-78.788,-69.918,-67.588,-66.127,-64.151,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83505.355,302.422,0.962,17.055,139.898,-7.436,18.945,65.866,8.883,-48.323,-57.643,-71.685,-73.866,-72.220,-54.356,-62.820,-71.580,-77.514,-66.990,-68.319,-66.127,-66.627,-11.000,-544.798,-289.718,14.557,-320.344,102.185
83501.324,302.422,0.962,17.060,139.977,-7.276,17.213,65.978,8.776,-48.323,-57.643,-71.270,-74.507,-71.899,-53.240,-65.528,-71.264,-74.859,-70.752,-71.045,-68.407,-68.653,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83505.355,302.418,0.962,17.055,139.898,-7.436,15.264,66.090,9.311,-48.114,-56.996,-71.270,-73.866,-72.648,-54.468,-65.841,-68.734,-82.080,-72.738,-71.672,-70.572,-71.805,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83501.324,302.418,0.962,17.060,139.977,-7.596,12.882,65.755,9.204,-47.488,-56.888,-70.855,-73.973,-71.899,-54.468,-60.424,-75.270,-83.991,-74.201,-73.343,-71.504,-74.717,-11.000,-544.798,-289.718,14.557,-320.328,102.196
83505.355,302.420,0.962,17.064,140.056,-7.436,10.824,66.536,8.776,-47.279,-56.996,-70.440,-73.439,-71.364,-51.343,-67.612,-82.966,-84.840,-76.291,-74.075,-72.023,-75.280,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83509.387,302.418,0.962,17.054,139.898,-7.757,9.741,67.094,9.847,-47.801,-56.564,-70.025,-72.692,-70.508,-49.334,-76.259,-84.969,-88.026,-76.605,-74.597,-72.644,-76.180,-11.000,-544.798,-289.718,14.557,-320.328,102.196
83509.387,302.420,0.962,17.050,139.819,-7.596,8.875,66.871,10.810,-46.027,-56.672,-68.987,-71.625,-69.438,-49.780,-74.488,-84.758,-88.345,-77.441,-73.761,-73.784,-77.418,-11.000,-544.798,-289.718,14.557,-320.312,102.185
83505.355,302.420,0.962,17.060,139.977,-7.757,8.118,68.099,11.131,-46.340,-55.808,-70.544,-72.265,-70.187,-50.896,-73.446,-83.598,-87.707,-76.500,-75.015,-73.266,-78.093,-11.000,-544.798,-289.718,14.557,-320.295,102.175
83505.355,302.423,0.962,34.055,557.809,-34.492,42.544,276.303,40.129,-189.608,-227.875,-274.080,-280.734,-268.977,-191.087,-262.843,-337.928,-372.224,-356.747,-345.615,-333.844,-329.308,-11.000,-544.798,-289.718,14.557,-320.328,102.196
83513.418,302.423,0.962,34.054,557.809,-34.812,31.502,278.424,43.018,-188.982,-227.227,-272.109,-279.454,-266.409,-190.529,-261.592,-346.572,-371.057,-369.813,-356.063,-335.917,-329.646,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83509.387,302.423,0.962,34.055,557.809,-34.172,29.120,280.099,43.881,-186.164,-226.040,-270.346,-277.212,-264.055,-186.622,-267.635,-356.796,-384.646,-367.514,-353.869,-346.696,-343.489,-11.000,-544.798,-289.718,14.557,-320.344,102.185
83509.387,302.423,0.962,34.052,557.729,-34.652,18.945,281.997,46.236,-183.689,-223.017,-269.308,-275.931,-262.022,-186.176,-280.032,-344.569,-390.485,-379.430,-363.899,-353.330,-352.605,-11.000,-544.798,-289.718,14.557,-320.328,102.207
83509.387,302.422,0.962,34.055,557.809,-34.812,10.825,282.220,46.985,-184.628,-223.520,-268.997,-276.251,-262.771,-184.055,-282.324,-357.217,-384.009,-374.412,-362.123,-353.019,-351.367,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83509.387,302.426,0.962,34.062,558.046,-34.492,8.444,283.783,47.949,-183.376,-222.657,-268.065,-275.077,-263.306,-187.850,-291.075,-345.201,-372.861,-366.573,-354.391,-346.800,-343.602,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83505.355,302.428,0.962,34.061,557.967,-34.492,15.372,282.332,46.771,-183.480,-223.736,-268.792,-276.358,-262.771,-188.073,-294.200,-336.347,-367.978,-360.510,-352.197,-340.996,-334.035,-11.000,-544.798,-289.718,14.557,-320.344,102.218
83513.418,302.423,0.962,34.059,557.967,-34.492,22.192,282.667,46.878,-183.689,-223.952,-268.895,-276.465,-264.804,-192.538,-285.345,-329.285,-360.121,-352.671,-344.570,-340.374,-332.347,-11.000,-544.798,-289.718,14.557,-320.344,102.175
83509.387,302.428,0.962,34.060,557.967,-34.812,23.058,280.881,45.701,-186.402,-225.463,-270.555,-278.493,-266.195,-195.437,-273.781,-319.588,-362.563,-362.183,-349.376,-340.270,-331.221,-11.000,-544.798,-289.718,14.557,-320.361,102.196
83513.418,302.428,0.962,34.061,558.046,-34.652,24.899,281.550,46.129,-184.524,-224.600,-269.829,-276.785,-264.483,-190.972,-265.345,-326.228,-382.204,-360.510,-351.779,-344.727,-342.138,-11.000,-544.798,-289.718,14.557,-320.328,102.185
83517.449,302.428,0.962,34.060,558.046,-34.652,18.620,281.327,45.701,-185.046,-224.492,-270.866,-277.212,-264.269,-190.749,-285.868,-335.550,-376.577,-367.409,-353.346,-345.142,-341.576,-11.000,-544.798,-289.718,14.557,-320.344,102.175
83513.418,302.430,0.962,34.064,558.125,-34.652,19.486,281.997,45.594,-186.089,-224.815,-270.970,-279.027,-266.837,-197.893,-282.430,-332.598,-371.217,-355.493,-344.152,-336.746,-330.096,-11.000,-544.798,-289.718,14.557,-320.328,102.207
83509.387,302.430,0.962,34.062,558.046,-34.652,28.579,279.094,44.203,-187.550,-227.622,-273.356,-280.948,-271.224,-205.706,-279.722,-323.954,-364.315,-350.578,-337.675,-329.076,-320.417,-11.000,-544.798,-289.718,14.557,-320.328,102.175
83517.449,302.428,0.962,34.065,558.204,-34.492,37.348,275.634,40.136,-190.368,-229.780,-275.742,-282.763,-271.652,-203.920,-274.721,-328.803,-351.361,-342.111,-337.672,-332.497,-327.733,-11.000,-544.798,-289.718,14.557,-320.328,102.207
83513.418,302.428,0.962,34.061,558.046,-34.492,35.941,275.187,39.814,-190.682,-229.348,-274.809,-283.083,-271.759,-205.594,-271.387,-299.813,-348.812,-359.462,-341.433,-333.581,-327.395,-11.000,-544.798,-289.718,14.557,-320.328,102.196
83513.418,302.431,0.962,34.066,558.204,-34.492,35.832,274.071,38.209,-193.291,-231.507,-276.987,-284.684,-274.112,-202.246,-256.698,-327.538,-357.625,-354.445,-342.791,-338.556,-338.591,-11.000,-544.798,-289.718,14.557,-320.344,102.185
83509.387,302.430,0.962,34.067,558.204,-34.332,30.311,274.182,39.386,-190.368,-229.456,-274.186,-281.055,-268.442,-192.870,-288.785,-340.083,-355.183,-357.790,-348.433,-338.763,-336.341,-11.000,-544.798,-289.718,14.557,-320.344,102.185
83513.418,302.430,0.962,34.061,558.046,-34.652,30.095,275.634,39.600,-190.995,-229.348,-275.431,-282.229,-269.833,-198.116,-273.158,-331.333,-359.537,-356.013,-345.926,-338.037,-336.341,-11.000,-544.798,-289.718,14.557,-320.344,102.185
83513.418,302.431,0.962,34.059,557.967,-34.492,30.744,276.080,40.671,-190.890,-228.161,-273.460,-280.841,-267.479,-191.754,-259.407,-335.866,-356.457,-358.835,-353.866,-347.675,-350.969,-11.000,-544.798,-289.718,14.557,-320.344,102.207
83517.449,302.428,0.962,34.060,558.046,-34.332,18.728,278.424,43.025,-187.552,-227.298,-271.385,-277.746,-265.232,-188.852,-261.490,-332.598,-367.076,-360.508,-357.627,-356.069,-364.135,-11.000,-544.798,-289.718,14.557,-320.344,102.196
83505.355,302.420,0.962,8.993,38.898,-51.462,12.558,2.567,-9.938,-21.187,-17.703,-18.881,-15.267,-14.765,-11.497,-1.771,-1.054,-12.424,-9.197,-14.729,-23.735,-32.413,-3.000,-544.798,-289.718,14.557,-320.312,102.196
83513.418,302.422,0.962,9.029,39.214,-51.622,12.774,2.344,-10.472,-20.769,-18.891,-19.088,-15.587,-14.337,-11.943,-2.709,-0.949,-13.379,-9.301,-14.103,-24.046,-32.638,-3.000,-544.798,-289.718,14.557,-320.312,102.196
83509.387,302.422,0.962,9.020,39.135,-51.302,12.882,2.568,-10.579,-20.456,-17.056,-19.192,-15.587,-14.444,-10.492,-2.500,-0.633,-12.848,-9.720,-13.685,-23.321,-33.201,-3.000,-544.798,-289.718,14.557,-320.328,102.185
83513.418,302.423,0.962,9.020,39.135,-51.622,12.774,3.349,-9.617,-20.770,-17.919,-19.296,-15.801,-14.230,-10.827,-3.021,-1.476,-12.636,-9.092,-14.938,-23.113,-32.864,-3.000,-544.798,-289.718,14.557,-320.312,102.196
83509.387,302.423,0.962,9.029,39.214,-51.302,12.125,2.568,-9.938,-20.874,-18.027,-19.088,-15.587,-14.979,-11.162,-2.188,-0.316,-13.061,-9.092,-13.894,-24.357,-33.201,-3.000,-544.798,-289.718,14.557,-320.328,102.185
83513.418,302.418,0.962,9.020,39.135,-51.622,12.558,2.679,-10.579,-20.665,-18.135,-19.088,-16.014,-14.123,-11.273,-2.604,-1.898,-12.848,-9.197,-14.312,-23.632,-34.102,-3.000,-544.798,-289.718,14.557,-320.312,102.207
83509.387,302.420,0.962,9.011,39.056,-51.302,12.341,3.349,-10.365,-20.352,-17.595,-18.362,-15.801,-14.337,-10.938,-2.500,-0.316,-12.742,-9.092,-14.103,-24.150,-31.963,-3.000,-544.798,-289.718,14.557,-320.328,102.185
83505.355,302.425,0.962,9.020,39.135,-51.302,12.016,2.568,-10.686,-21.291,-18.135,-18.985,-15.801,-14.765,-10.715,-2.709,-2.741,-12.955,-9.301,-13.998,-23.735,-32.976,-3.000,-544.798,-289.718,14.557,-320.328,102.207
83509.387,302.418,0.962,9.029,39.214,-51.462,12.341,2.121,-10.259,-19.830,-17.811,-18.673,-15.587,-14.123,-11.496,-1.875,-0.316,-14.123,-9.092,-13.998,-23.942,-33.201,-3.000,-544.798,-289.718,14.557,-320.312,102.175
83509.387,302.420,0.962,9.020,39.135,-51.462,11.908,3.572,-10.472,-20.874,-18.243,-18.985,-15.587,-14.016,-10.603,-3.438,-2.108,-12.955,-9.929,-14.625,-23.735,-33.314,-3.000,-544.798,-289.718,14.557,-320.344,102.185
83505.355,302.420,0.962,8.993,38.898,-51.622,11.908,3.237,-9.617,-20.874,-17.811,-18.777,-15.907,-14.765,-11.496,-1.979,-0.949,-13.061,-8.674,-14.729,-23.632,-32.864,-3.000,-544.798,-289.718,14.557,-320.328,102.196
83505.355,302.420,0.962,9.020,39.135,-51.622,12.774,2.791,-10.152,-20.248,-18.567,-18.881,-15.480,-14.765,-10.269,-2.500,-1.160,-13.271,-9.406,-14.103,-24.564,-32.751,-3.000,-544.798,-289.718,14.557,-320.328,102.185
83509.387,302.422,0.962,9.011,39.056,-51.302,12.882,2.903,-10.259,-20.248,-17.379,-19.711,-15.694,-14.872,-11.385,-1.667,-0.211,-12.740,-9.406,-13.685,-23.735,-33.876,-3.000,-544.798,-289.718,14.557,-320.312,102.185
83501.324,302.420,0.962,9.002,38.977,-51.462,12.558,3.461,-10.045,-20.665,-18.351,-18.985,-15.374,-14.123,-10.269,-3.438,-1.792,-12.528,-9.301,-14.627,-24.150,-33.089,-3.000,-544.798,-289.718,14.557,-320.328,102.175
83509.387,302.420,0.962,9.011,39.056,-51.462,11.475,2.568,-10.152,-20.143,-17.811,-19.503,-15.587,-14.872,-11.496,-1.875,-0.843,-12.422,-9.197,-14.314,-24.560,-33.089,-3.000,-544.798,-289.718,14.557,-320.312,102.185
83505.355,302.423,0.962,9.020,39.135,-51.142,12.774,2.233,-10.365,-20.456,-17.703,-18.777,-15.160,-14.123,-11.608,-2.917,-1.265,-12.952,-8.988,-14.209,-23.835,-32.970,-3.000,-544.798,-289.718,14.557,-320.328,102.185
83509.387,302.422,0.962,9.029,39.214,-51.622,12.774,3.461,-10.686,-20.352,-17.919,-19.399,-15.267,-14.551,-10.938,-2.813,-0.738,-13.589,-9.719,-14.105,-23.731,-33.533,-3.000,-544.798,-289.718,14.557,-320.312,102.185
83509.387,302.422,0.962,9.020,39.135,-51.302,11.583,2.791,-9.831,-21.187,-17.487,-18.985,-15.374,-14.337,-10.715,-2.917,-2.319,-13.271,-9.406,-14.836,-23.835,-32.633,-3.000,-544.798,-289.718,14.557,-320.328,102.196
83505.355,302.422,0.962,9.002,38.977,-51.782,12.233,2.679,-10.152,-20.978,-18.675,-18.777,-15.907,-14.979,-11.496,-1.771,-0.211,-13.696,-9.510,-14.105,-24.249,-33.195,-3.000,-544.798,-289.718,14.557,-320.328,102.207
83505.355,302.423,0.962,8.993,38.898,-51.622,12.125,3.014,-10.472,-20.456,-17.703,-19.503,-15.480,-14.123,-10.938,-3.021,-1.054,-12.846,-10.033,-14.209,-24.146,-33.983,-3.000,-544.798,-289.718,14.557,-320.312,102.196
83501.324,302.422,0.962,16.968,138.476,-74.996,75.020,-1.337,-50.865,-88.595,-78.153,-71.788,-57.321,-53.389,-50.897,-2.292,-5.270,-26.754,-30.104,-44.508,-72.345,-98.252,-3.000,-544.798,-289.718,14.557,-320.328,102.185
83497.292,302.423,0.962,16.964,138.397,-74.996,74.912,-0.446,-50.331,-88.908,-77.613,-71.269,-57.001,-53.282,-51.009,-0.729,-5.586,-26.330,-29.476,-44.403,-71.516,-98.252,-3.000,-544.798,-289.718,14.557,-320.328,102.207
83497.292,302.422,0.962,16.969,138.476,-74.996,76.536,-1.337,-50.331,-88.282,-77.398,-71.477,-57.108,-52.747,-50.674,-0.104,-5.059,-27.179,-29.476,-43.985,-72.241,-97.690,-3.000,-544.798,-289.718,14.557,-320.328,102.196
83497.292,302.423,0.962,16.969,138.476,-74.996,76.319,-0.223,-50.652,-88.192,-78.045,-72.410,-57.855,-52.747,-50.004,-1.667,-5.165,-26.754,-30.208,-44.299,-72.138,-98.365,-3.000,-544.798,-289.718,14.557,-320.328,102.185
83501.324,302.423,0.962,16.968,138.476,-74.996,75.995,-0.780,-50.331,-88.922,-77.937,-72.099,-58.068,-52.854,-49.558,-0.938,-5.481,-27.179,-29.685,-44.612,-71.827,-97.239,-3.000,-544.798,-289.718,14.557,-320.344,102.196
83497.292,302.422,0.962,16.964,138.397,-74.996,75.995,-1.003,-50.759,-88.087,-78.477,-71.074,-57.962,-52.640,-49.334,-0.521,-4.638,-27.179,-29.685,-43.777,-72.449,-98.140,-3.000,-544.798,-289.718,14.557,-320.328,102.196
83501.324,302.422,0.962,16.959,138.318,-74.676,76.211,-0.780,-51.186,-88.087,-77.290,-72.111,-57.535,-52.640,-49.558,-1.042,-5.165,-26.648,-29.685,-43.881,-72.241,-98.928,-3.000,-544.798,-289.718,14.557,-320.328,102.196
83501.324,302.425,0.962,16.954,138.239,-75.156,76.211,-0.780,-50.331,-88.713,-77.937,-71.489,-57.428,-52.640,-48.665,-1.563,-5.586,-26.967,-29.685,-45.135,-72.863,-98.477,-3.000,-544.798,-289.718,14.557,-320.344,102.185
83501.324,302.422,0.962,16.959,138.318,-74.836,75.020,-0.780,-50.545,-88.818,-77.829,-71.904,-57.214,-53.068,-48.441,-1.771,-6.535,-27.179,-29.894,-43.672,-73.071,-98.702,-3.000,-544.798,-289.718,14.557,-320.344,102.185
83501.324,302.423,0.962,16.964,138.397,-74.836,75.453,-1.337,-50.759,-88.922,-77.721,-71.696,-57.535,-52.319,-51.343,-1.875,-5.586,-27.497,-29.894,-44.717,-72.863,-99.603,-3.000,-544.798,-289.718,14.557,-320.328,102.196
83509.387,302.422,0.962,16.958,138.318,-74.836,74.804,-0.780,-51.507,-88.192,-77.721,-71.281,-57.001,-52.426,-49.668,-2.292,-5.693,-27.073,-29.581,-44.090,-72.138,-98.252,-3.000,-544.798,-289.718,14.557,-320.312,102.175
83505.355,302.425,0.962,16.949,138.160,-74.836,74.804,0.223,-50.331,-88.505,-77.937,-70.762,-56.681,-52.426,-49.892,-0.417,-6.009,-26.754,-29.685,-43.985,-71.827,-97.915,-3.000,-544.798,-289.718,14.557,-320.344,102.196
83505.355,302.422,0.962,16.953,138.239,-74.836,75.995,-1.337,-50.225,-87.565,-77.721,-70.555,-56.681,-52.105,-49.334,-0.313,-4.955,-27.497,-29.372,-43.777,-72.034,-97.690,-3.000,-544.798,-289.718,14.557,-320.312,102.207
83501.324,302.422,0.962,16.954,138.239,-75.156,76.103,0.000,-50.331,-87.983,-77.182,-71.489,-56.360,-51.891,-48.106,-0.729,-5.376,-26.754,-29.790,-43.985,-71.516,-98.365,-3.000,-544.798,-289.718,14.557,-320.328,102.185
83505.355,302.422,0.962,16.949,138.160,-75.156,76.103,0.112,-50.225,-88.192,-77.398,-70.140,-57.428,-51.998,-47.325,-0.938,-5.587,-27.073,-29.372,-45.030,-72.229,-97.915,-3.000,-544.798,-289.718,14.557,-320.295,102.185
83505.355,302.425,0.962,16.954,138.239,-74.996,75.562,0.223,-49.797,-87.878,-77.506,-70.866,-56.574,-52.319,-47.659,-0.938,-5.376,-27.179,-30.312,-43.881,-72.747,-97.577,-3.000,-544.798,-289.718,14.557,-320.344,102.196
83505.355,302.423,0.962,16.953,138.239,-74.996,75.670,-0.892,-49.904,-87.670,-76.858,-70.970,-56.681,-52.105,-49.110,-1.459,-5.060,-27.179,-30.312,-43.776,-72.022,-98.928,-3.000,-544.798,-289.718,14.557,-320.328,102.185
83509.387,302.423,0.962,16.953,138.239,-74.836,75.020,0.335,-50.011,-87.565,-77.182,-70.555,-55.933,-51.677,-48.552,-2.292,-5.587,-26.860,-30.521,-44.090,-72.437,-98.140,-3.000,-544.798,-289.718,14.557,-320.312,102.185
83501.324,302.425,0.962,16.959,138.318,-75.156,74.479,0.223,-49.797,-87.252,-76.642,-70.140,-55.827,-51.463,-50.561,-1.146,-6.431,-27.179,-29.790,-44.090,-72.644,-98.140,-3.000,-544.798,-289.718,14.557,-320.328,102.196
