%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83775.459,302.860,0.964,8.965,38.728,0.568,-8.213,18.420,4.173,-10.437,-12.628,-18.676,-19.537,-18.720,-10.715,-16.249,-19.924,-32.280,-26.027,-26.224,-27.773,-30.720,-10.000,-544.798,-289.718,14.557,-320.508,102.175
83775.459,302.863,0.964,8.965,38.728,0.568,-8.537,18.975,3.852,-10.437,-12.844,-18.572,-18.896,-18.827,-10.492,-15.833,-20.241,-32.280,-26.758,-26.851,-27.876,-29.932,-10.000,-544.798,-289.718,14.557,-320.540,102.175
83771.427,302.862,0.964,8.957,38.649,0.568,-8.321,19.310,5.030,-10.959,-12.628,-18.261,-19.217,-18.934,-10.492,-15.728,-20.768,-32.598,-26.131,-26.851,-28.187,-30.157,-10.000,-544.798,-289.718,14.557,-320.540,102.185
83767.396,302.862,0.964,8.966,38.728,0.728,-7.456,18.417,4.602,-10.332,-13.059,-18.676,-18.790,-18.293,-10.045,-16.145,-19.924,-32.598,-25.818,-26.433,-28.705,-30.270,-10.000,-544.798,-289.718,14.557,-320.540,102.175
83767.396,302.862,0.964,8.975,38.807,0.728,-7.997,19.199,4.174,-10.541,-12.520,-18.676,-19.110,-17.758,-8.818,-16.770,-21.506,-30.899,-25.713,-25.910,-28.705,-31.057,-10.000,-544.798,-289.718,14.557,-320.524,102.185
83771.427,302.860,0.964,8.966,38.728,0.728,-8.213,19.422,4.495,-10.959,-13.059,-17.740,-19.217,-18.079,-9.264,-16.770,-22.560,-31.112,-25.609,-27.687,-28.705,-30.495,-10.000,-544.798,-289.718,14.557,-320.540,102.196
83771.427,302.862,0.964,8.966,38.728,0.728,-7.997,18.975,4.174,-9.498,-13.059,-18.362,-19.324,-18.507,-9.711,-17.499,-21.400,-31.112,-26.340,-26.851,-29.638,-30.832,-10.000,-544.798,-289.718,14.557,-320.524,102.218
83779.490,302.863,0.964,8.974,38.807,0.728,-8.105,19.087,4.174,-10.332,-12.412,-19.192,-19.430,-18.510,-10.269,-18.853,-21.189,-31.112,-26.340,-26.955,-28.705,-31.057,-10.000,-544.798,-289.718,14.557,-320.524,102.185
83771.427,302.860,0.964,8.966,38.728,0.408,-8.213,18.529,3.853,-10.541,-12.844,-18.466,-19.751,-19.045,-11.273,-18.020,-20.346,-30.899,-25.922,-27.373,-28.498,-29.144,-10.000,-544.798,-289.718,14.557,-320.573,102.185
83775.459,302.862,0.964,8.965,38.728,0.408,-7.673,18.640,3.960,-10.750,-12.951,-18.881,-19.217,-19.579,-11.831,-15.939,-21.189,-30.899,-25.400,-25.910,-27.876,-28.694,-10.000,-544.798,-289.718,14.557,-320.540,102.185
83767.396,302.860,0.964,8.966,38.728,0.728,-6.052,17.971,4.067,-10.959,-13.275,-19.192,-19.537,-18.831,-13.505,-14.585,-20.346,-31.536,-24.459,-25.075,-27.047,-28.019,-10.000,-544.798,-289.718,14.557,-320.540,102.196
83771.427,302.862,0.964,8.957,38.649,0.568,-5.511,18.752,3.425,-10.854,-12.844,-19.399,-19.537,-19.365,-12.501,-16.252,-20.662,-30.050,-24.041,-24.657,-26.322,-27.231,-10.000,-544.798,-289.718,14.557,-320.557,102.185
83763.365,302.860,0.964,8.957,38.649,0.568,-4.539,18.306,3.425,-12.107,-13.707,-18.985,-20.498,-19.686,-13.059,-17.085,-21.716,-29.200,-23.205,-24.030,-25.597,-25.881,-10.000,-544.798,-289.718,14.557,-320.540,102.185
83767.396,302.862,0.964,8.938,38.491,0.568,-4.106,17.859,3.318,-11.376,-14.894,-19.607,-19.964,-20.007,-12.277,-18.023,-20.030,-29.625,-22.891,-22.985,-25.700,-25.543,-10.000,-544.798,-289.718,14.557,-320.557,102.185
83771.427,302.863,0.964,8.975,38.807,0.728,-3.674,18.082,3.425,-11.481,-13.599,-20.022,-20.071,-19.686,-12.389,-18.023,-20.241,-27.926,-22.473,-23.090,-24.560,-25.431,-10.000,-544.798,-289.718,14.557,-320.508,102.185
83779.490,302.862,0.964,8.974,38.807,1.049,-3.026,18.194,3.318,-11.689,-13.599,-19.296,-20.712,-19.686,-12.389,-17.815,-20.135,-27.820,-20.905,-22.567,-24.560,-23.743,-10.000,-544.798,-289.718,14.557,-320.557,102.185
83767.396,302.859,0.964,8.975,38.807,0.568,-3.025,17.859,3.104,-11.689,-13.815,-19.607,-19.537,-20.970,-12.166,-17.085,-19.186,-27.714,-20.696,-21.836,-24.353,-24.531,-10.000,-544.798,-289.718,14.557,-320.589,102.207
83779.490,302.859,0.964,8.956,38.649,0.728,-2.269,17.413,3.318,-11.481,-13.707,-19.711,-20.284,-19.472,-13.059,-16.981,-18.027,-26.971,-20.382,-21.209,-22.384,-24.643,-10.000,-544.798,-289.718,14.557,-320.524,102.185
83767.396,302.860,0.964,8.975,38.807,0.568,-1.945,18.194,3.104,-11.689,-13.815,-19.607,-20.712,-19.793,-12.166,-17.711,-17.500,-26.440,-19.860,-21.000,-22.798,-23.293,-10.000,-544.798,-289.718,14.557,-320.540,102.185
83779.490,302.860,0.964,8.974,38.807,1.049,-2.485,17.189,3.318,-12.107,-13.707,-19.503,-20.178,-19.900,-12.947,-15.939,-18.448,-26.546,-19.755,-21.000,-22.798,-23.630,-10.000,-544.798,-289.718,14.557,-320.524,102.185
83775.459,302.867,0.964,17.005,139.333,-16.402,2.706,66.424,8.882,-44.878,-52.669,-64.224,-64.482,-60.012,-39.289,-56.768,-72.845,-93.654,-87.279,-88.493,-87.774,-92.046,-10.000,-544.798,-289.718,14.557,-320.540,102.185
83775.459,302.865,0.964,17.010,139.412,-16.081,2.489,66.313,10.594,-45.400,-52.237,-63.601,-63.521,-59.371,-37.949,-51.144,-78.644,-93.866,-88.637,-88.911,-88.603,-91.821,-10.000,-544.798,-289.718,14.557,-320.540,102.185
83771.427,302.868,0.964,17.011,139.412,-16.081,1.732,66.648,10.275,-43.939,-52.561,-63.186,-63.521,-58.194,-34.266,-59.060,-80.752,-94.928,-92.087,-90.060,-88.914,-92.384,-10.000,-544.798,-289.718,14.557,-320.557,102.175
83775.459,302.868,0.964,17.010,139.412,-15.921,2.165,67.094,10.810,-43.522,-51.158,-62.875,-62.134,-55.734,-30.025,-73.747,-83.071,-95.777,-92.191,-91.627,-90.158,-94.635,-10.000,-544.798,-289.718,14.557,-320.524,102.175
83767.396,302.865,0.964,17.001,139.254,-15.761,-0.216,67.764,11.238,-43.104,-50.735,-61.526,-61.920,-55.413,-30.694,-76.767,-83.915,-94.185,-91.251,-92.985,-89.847,-94.522,-10.000,-544.798,-289.718,14.557,-320.540,102.175
83779.490,302.868,0.964,17.000,139.254,-15.761,-0.973,68.322,11.666,-43.104,-50.519,-61.207,-60.746,-54.985,-31.141,-74.892,-80.752,-95.353,-91.355,-91.836,-90.676,-95.872,-10.000,-544.798,-289.718,14.557,-320.540,102.196
83775.459,302.868,0.964,17.001,139.254,-15.921,-1.513,67.652,11.987,-42.791,-50.627,-61.726,-61.271,-54.771,-34.378,-70.622,-81.490,-95.990,-91.355,-91.522,-90.469,-94.972,-10.000,-544.798,-289.718,14.557,-320.557,102.196
83775.459,302.868,0.964,17.006,139.333,-15.601,-1.621,68.322,11.987,-42.478,-49.763,-60.584,-60.844,-55.208,-33.373,-68.330,-80.646,-95.140,-89.055,-91.836,-89.743,-93.172,-10.000,-544.798,-289.718,14.557,-320.524,102.185
83775.459,302.867,0.964,17.001,139.254,-16.081,-0.756,68.546,12.522,-42.896,-50.627,-60.999,-60.844,-54.994,-34.377,-65.830,-82.544,-93.654,-88.742,-90.582,-88.085,-89.908,-10.000,-544.798,-289.718,14.557,-320.557,102.185
83783.522,302.865,0.964,17.005,139.333,-15.761,1.624,67.764,11.559,-42.061,-50.087,-61.726,-60.630,-54.566,-34.824,-66.258,-78.960,-95.246,-89.578,-89.015,-86.427,-86.533,-10.000,-544.798,-289.718,14.557,-320.540,102.196
83783.522,302.867,0.964,17.000,139.254,-15.761,3.355,68.211,11.131,-42.791,-50.411,-62.141,-61.484,-55.315,-35.159,-67.508,-78.854,-95.884,-87.592,-87.239,-84.873,-83.945,-10.000,-544.798,-289.718,14.557,-320.524,102.185
83771.427,302.867,0.964,16.982,138.938,-15.761,5.087,67.541,11.880,-43.730,-51.059,-62.037,-61.804,-56.385,-37.837,-70.008,-81.068,-91.211,-84.874,-87.657,-82.800,-82.932,-10.000,-544.798,-289.718,14.557,-320.540,102.185
83783.522,302.868,0.964,17.000,139.254,-15.921,6.278,66.759,10.703,-43.626,-51.706,-62.867,-62.338,-57.027,-40.181,-72.821,-76.534,-91.849,-83.920,-83.478,-82.904,-82.369,-10.000,-544.798,-289.718,14.557,-320.557,102.196
83783.522,302.868,0.964,17.005,139.333,-15.921,7.468,66.648,10.061,-44.252,-51.706,-64.008,-63.299,-58.952,-43.753,-66.674,-75.797,-88.451,-80.994,-86.194,-81.660,-80.794,-10.000,-544.798,-289.718,14.557,-320.524,102.196
83783.522,302.870,0.964,17.000,139.254,-15.921,9.092,65.866,9.847,-44.774,-52.678,-63.593,-64.900,-60.236,-43.306,-60.840,-76.324,-87.177,-86.324,-85.463,-80.934,-80.231,-10.000,-544.798,-289.718,14.557,-320.540,102.196
83791.584,302.868,0.964,16.989,139.096,-15.921,9.092,64.862,9.633,-44.565,-52.786,-63.593,-64.259,-60.878,-42.860,-61.778,-74.742,-90.893,-84.965,-82.642,-80.727,-79.894,-10.000,-544.798,-289.718,14.557,-320.540,102.175
83791.584,302.868,0.964,16.999,139.254,-15.921,11.257,64.750,9.097,-45.505,-53.433,-64.838,-65.327,-60.878,-43.418,-63.757,-76.851,-89.088,-83.816,-82.015,-79.691,-79.669,-10.000,-544.798,-289.718,14.557,-320.557,102.207
83787.553,302.868,0.964,16.999,139.254,-15.761,11.473,65.186,8.027,-45.713,-53.865,-64.942,-66.181,-61.199,-43.641,-66.258,-76.534,-88.026,-82.144,-81.597,-79.483,-78.431,-10.000,-544.798,-289.718,14.557,-320.524,102.185
83783.522,302.868,0.964,17.000,139.254,-16.241,11.040,64.293,8.348,-45.922,-54.297,-65.564,-65.967,-62.483,-44.311,-64.382,-76.429,-84.840,-80.576,-81.388,-79.380,-80.006,-10.000,-544.798,-289.718,14.557,-320.540,102.185
83787.553,302.870,0.964,16.995,139.175,-15.921,12.447,63.735,8.669,-45.400,-53.541,-64.942,-65.434,-61.627,-43.083,-64.174,-73.794,-86.008,-81.099,-81.284,-80.416,-80.456,-10.000,-544.798,-289.718,14.557,-320.540,102.196
83783.522,302.870,0.964,33.983,556.453,-42.977,42.754,256.543,20.653,-202.263,-232.910,-269.969,-268.498,-248.608,-177.915,-241.968,-329.755,-369.412,-372.214,-366.821,-361.875,-346.243,-10.000,-544.798,-289.718,14.557,-320.557,102.185
83783.522,302.870,0.964,33.983,556.453,-42.977,51.737,253.641,20.546,-204.142,-233.234,-270.177,-269.459,-249.678,-178.027,-239.052,-325.011,-355.289,-368.242,-362.956,-352.237,-335.891,-10.000,-544.798,-289.718,14.557,-320.524,102.175
83783.522,302.871,0.964,33.980,556.374,-42.977,62.345,251.408,17.981,-205.081,-235.932,-272.044,-271.381,-252.459,-178.473,-210.824,-320.056,-373.765,-361.553,-359.508,-356.072,-346.918,-10.000,-544.798,-289.718,14.557,-320.524,102.175
83787.553,302.871,0.964,33.975,556.216,-43.137,57.149,252.525,19.051,-204.041,-233.018,-271.110,-268.605,-248.180,-169.655,-201.241,-346.727,-375.252,-375.455,-373.299,-368.196,-363.460,-10.000,-544.798,-289.718,14.557,-320.557,102.196
83783.522,302.871,0.964,33.975,556.216,-42.977,46.001,254.199,19.372,-204.458,-233.450,-270.488,-269.886,-248.287,-169.879,-179.159,-347.992,-382.048,-380.576,-378.836,-379.596,-381.352,-10.000,-544.798,-289.718,14.557,-320.540,102.196
