%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83843.993,302.475,0.966,8.913,38.357,-10.734,-5.944,18.194,3.103,-10.020,-12.306,-16.601,-17.829,-16.263,-8.930,-17.398,-22.772,-32.175,-25.296,-27.165,-27.674,-28.587,-9.000,-544.798,-289.718,14.557,-320.769,102.196
83848.024,302.473,0.966,8.922,38.436,-10.734,-6.484,18.197,4.173,-11.063,-12.198,-17.016,-17.616,-16.370,-9.376,-16.044,-23.404,-31.856,-24.878,-26.538,-27.156,-28.475,-9.000,-544.798,-289.718,14.557,-320.752,102.196
83843.993,302.475,0.966,8.895,38.199,-10.734,-5.620,17.750,3.854,-10.437,-12.414,-17.639,-16.975,-16.156,-8.818,-17.190,-20.874,-32.175,-25.401,-25.494,-27.260,-28.475,-9.000,-544.798,-289.718,14.557,-320.769,102.196
83848.024,302.472,0.966,8.904,38.278,-10.734,-4.755,18.308,3.211,-10.228,-12.198,-17.950,-17.509,-16.263,-8.371,-17.711,-20.558,-31.113,-24.878,-25.598,-26.327,-27.800,-9.000,-544.798,-289.718,14.557,-320.752,102.185
83848.024,302.475,0.966,8.894,38.199,-10.574,-4.863,17.862,3.747,-10.855,-12.306,-17.328,-17.936,-16.370,-9.488,-16.982,-19.925,-30.370,-23.415,-25.076,-26.327,-26.674,-9.000,-544.798,-289.718,14.557,-320.801,102.196
83843.993,302.472,0.966,8.895,38.199,-10.414,-4.215,17.527,3.532,-10.228,-12.306,-16.809,-17.723,-17.440,-9.934,-15.315,-19.609,-30.263,-23.101,-24.031,-25.912,-26.336,-9.000,-544.798,-289.718,14.557,-320.785,102.207
83848.024,302.472,0.966,8.904,38.278,-10.734,-3.350,17.750,3.532,-10.541,-12.306,-18.158,-18.152,-16.477,-10.492,-15.002,-19.187,-29.733,-22.265,-24.031,-24.772,-26.674,-9.000,-544.798,-289.718,14.557,-320.785,102.196
83843.993,302.475,0.966,8.904,38.278,-10.734,-3.134,18.308,2.676,-10.855,-12.630,-17.431,-17.832,-17.443,-10.046,-15.627,-19.082,-29.095,-21.951,-22.986,-24.461,-25.436,-9.000,-544.798,-289.718,14.557,-320.769,102.207
83843.993,302.473,0.966,8.876,38.041,-10.414,-3.458,17.304,3.532,-10.855,-11.982,-17.431,-17.725,-17.336,-9.934,-14.065,-20.136,-28.883,-21.429,-22.568,-24.565,-25.211,-9.000,-544.798,-289.718,14.557,-320.785,102.207
83843.993,302.472,0.966,8.904,38.278,-10.574,-1.945,16.746,3.747,-11.063,-12.738,-17.535,-17.619,-16.908,-10.604,-13.960,-19.293,-28.777,-20.592,-21.523,-23.632,-24.986,-9.000,-544.798,-289.718,14.557,-320.801,102.207
83856.087,302.473,0.966,8.894,38.199,-10.734,-2.269,17.304,2.569,-10.855,-13.170,-18.261,-18.046,-17.443,-10.269,-14.377,-19.714,-26.865,-21.010,-21.419,-23.632,-24.761,-9.000,-544.798,-289.718,14.557,-320.752,102.207
83848.024,302.475,0.966,8.913,38.357,-10.254,-1.297,17.080,3.854,-11.898,-12.954,-18.261,-18.259,-17.978,-10.604,-15.210,-19.503,-26.653,-20.279,-22.568,-23.425,-24.086,-9.000,-544.798,-289.718,14.557,-320.785,102.207
83856.087,302.472,0.966,8.903,38.278,-10.254,-1.189,16.522,2.676,-10.959,-13.386,-18.158,-18.686,-18.834,-11.608,-15.002,-18.871,-27.290,-19.965,-21.001,-23.114,-23.748,-9.000,-544.798,-289.718,14.557,-320.785,102.196
83852.055,302.476,0.966,8.913,38.357,-10.094,-0.865,16.411,2.355,-11.376,-12.846,-18.884,-19.114,-18.192,-12.836,-15.002,-18.027,-26.335,-20.279,-21.105,-22.181,-24.086,-9.000,-544.798,-289.718,14.557,-320.785,102.196
83848.024,302.473,0.966,8.894,38.199,-10.254,-0.865,16.857,2.248,-12.107,-13.494,-18.365,-19.114,-18.834,-12.948,-14.898,-16.973,-26.335,-19.129,-21.001,-22.388,-22.622,-9.000,-544.798,-289.718,14.557,-320.736,102.207
83856.087,302.476,0.966,8.894,38.199,-10.094,-0.865,16.299,2.462,-12.107,-13.818,-18.676,-19.327,-18.941,-13.059,-13.544,-17.184,-26.441,-19.233,-20.165,-21.455,-22.172,-9.000,-544.798,-289.718,14.557,-320.769,102.207
83852.055,302.473,0.966,8.903,38.278,-10.254,0.325,15.294,1.927,-11.898,-13.926,-18.884,-19.434,-18.620,-12.948,-13.231,-16.446,-26.759,-18.606,-19.747,-20.937,-21.609,-9.000,-544.798,-289.718,14.557,-320.785,102.207
83848.024,302.475,0.966,8.885,38.120,-10.254,0.433,16.187,0.963,-12.733,-14.249,-19.299,-19.647,-18.406,-11.832,-13.023,-17.184,-25.379,-19.129,-19.643,-20.937,-21.047,-9.000,-544.798,-289.718,14.557,-320.769,102.196
83839.961,302.475,0.966,8.895,38.199,-10.414,1.191,15.518,1.820,-12.316,-13.710,-18.573,-19.541,-18.620,-11.720,-13.856,-16.868,-25.273,-17.979,-19.434,-20.211,-20.146,-9.000,-544.798,-289.718,14.557,-320.769,102.185
83843.993,302.473,0.966,8.895,38.199,-10.094,1.840,15.518,1.713,-12.003,-14.465,-19.092,-19.647,-19.262,-11.162,-14.065,-16.657,-24.954,-17.352,-18.389,-20.315,-20.709,-9.000,-544.798,-289.718,14.557,-320.769,102.185
83839.961,302.492,0.966,16.869,137.381,-19.059,-15.994,66.313,10.705,-43.418,-48.685,-57.171,-54.778,-44.838,-27.124,-29.067,-69.053,-103.320,-108.397,-114.094,-112.874,-125.492,-9.000,-544.798,-289.718,14.557,-320.769,102.207
83835.930,302.492,0.966,16.869,137.381,-19.379,-17.615,66.424,10.490,-42.166,-48.469,-56.652,-53.603,-44.945,-27.235,-33.130,-67.893,-104.276,-107.038,-113.049,-113.910,-123.354,-9.000,-544.798,-289.718,14.557,-320.785,102.196
83835.930,302.491,0.966,16.874,137.460,-19.059,-16.751,66.089,10.276,-41.853,-47.822,-57.067,-53.924,-44.089,-28.351,-35.005,-68.104,-103.427,-106.306,-111.273,-111.423,-121.890,-9.000,-544.798,-289.718,14.557,-320.769,102.196
83835.930,302.491,0.966,16.879,137.539,-19.219,-15.670,67.205,9.955,-41.853,-48.577,-56.341,-53.496,-44.517,-28.240,-36.255,-67.366,-102.258,-104.320,-110.855,-111.008,-118.627,-9.000,-544.798,-289.718,14.557,-320.752,102.218
83835.930,302.491,0.966,16.874,137.460,-19.539,-15.994,66.536,10.704,-42.479,-48.038,-56.963,-53.283,-44.624,-29.021,-35.213,-70.107,-101.728,-104.216,-111.064,-111.216,-117.389,-9.000,-544.798,-289.718,14.557,-320.785,102.196
83839.961,302.489,0.966,16.883,137.618,-19.379,-13.617,66.759,10.490,-41.853,-48.361,-56.548,-53.496,-43.982,-28.798,-39.381,-67.999,-103.320,-104.634,-110.019,-109.661,-114.687,-9.000,-544.798,-289.718,14.557,-320.769,102.185
83835.930,302.488,0.966,16.884,137.618,-19.219,-12.428,67.540,10.169,-41.853,-47.282,-57.586,-53.283,-43.768,-27.682,-38.131,-72.005,-103.427,-103.902,-109.601,-110.179,-115.250,-9.000,-544.798,-289.718,14.557,-320.785,102.207
83835.930,302.491,0.966,16.879,137.539,-19.059,-12.212,66.871,12.417,-42.061,-46.958,-55.511,-52.749,-43.126,-25.003,-43.756,-74.746,-101.515,-102.439,-111.273,-109.246,-115.363,-9.000,-544.798,-289.718,14.557,-320.752,102.175
83835.930,302.491,0.966,16.884,137.618,-19.379,-12.536,67.987,12.096,-40.078,-47.066,-55.199,-51.574,-42.376,-25.226,-48.236,-70.318,-104.701,-105.156,-109.706,-109.972,-115.813,-9.000,-544.798,-289.718,14.557,-320.736,102.207
83839.961,302.489,0.966,16.888,137.697,-19.219,-13.941,67.764,11.668,-40.287,-47.282,-55.614,-52.108,-42.055,-27.123,-47.194,-70.634,-103.957,-104.320,-109.810,-109.557,-114.012,-9.000,-544.798,-289.718,14.557,-320.769,102.196
83839.961,302.491,0.966,16.883,137.618,-19.379,-13.509,68.099,11.989,-40.287,-46.526,-55.303,-52.535,-42.911,-27.012,-40.631,-66.206,-103.957,-104.634,-109.392,-108.624,-113.112,-9.000,-544.798,-289.718,14.557,-320.769,102.218
83835.930,302.489,0.966,16.898,137.855,-19.379,-12.536,68.099,12.203,-40.705,-46.095,-54.992,-52.215,-43.554,-27.570,-31.255,-66.944,-101.303,-102.752,-110.228,-110.386,-114.237,-9.000,-544.798,-289.718,14.557,-320.736,102.185
83839.961,302.491,0.966,16.898,137.855,-19.059,-13.400,67.764,12.524,-39.765,-46.634,-54.784,-51.574,-41.841,-25.561,-41.152,-66.839,-99.816,-106.619,-113.885,-114.636,-120.765,-9.000,-544.798,-289.718,14.557,-320.769,102.207
83839.961,302.489,0.966,16.908,138.013,-19.059,-17.723,68.992,12.631,-39.870,-45.879,-55.303,-51.361,-41.948,-25.561,-39.902,-63.465,-101.515,-112.368,-118.691,-119.300,-128.756,-9.000,-544.798,-289.718,14.557,-320.785,102.207
83848.024,302.491,0.966,16.902,137.934,-19.379,-23.883,69.438,13.488,-39.765,-45.879,-54.473,-51.574,-41.948,-26.119,-31.359,-64.730,-106.506,-114.563,-121.303,-125.829,-136.184,-9.000,-544.798,-289.718,14.557,-320.785,102.207
83843.993,302.489,0.966,16.902,137.934,-19.539,-29.719,69.773,13.595,-39.035,-46.202,-54.266,-50.720,-43.340,-25.784,-29.275,-69.685,-107.356,-117.699,-125.483,-129.872,-138.548,-9.000,-544.798,-289.718,14.557,-320.769,102.185
83843.993,302.489,0.966,16.902,137.934,-19.699,-32.096,69.885,13.488,-39.243,-45.231,-54.784,-50.934,-41.199,-24.891,-33.755,-65.046,-106.719,-121.985,-127.781,-129.872,-140.686,-9.000,-544.798,-289.718,14.557,-320.769,102.207
83843.993,302.488,0.966,16.907,138.013,-19.699,-33.069,71.113,14.130,-38.200,-45.015,-53.435,-50.507,-40.878,-25.114,-36.047,-64.414,-108.630,-117.595,-128.095,-128.213,-136.747,-9.000,-544.798,-289.718,14.557,-320.769,102.196
83843.993,302.488,0.966,16.902,137.934,-19.379,-32.096,70.331,15.200,-38.408,-44.691,-53.643,-50.400,-41.306,-26.565,-26.983,-64.941,-112.559,-116.758,-126.110,-128.110,-135.172,-9.000,-544.798,-289.718,14.557,-320.785,102.185
