%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
81993.583,302.067,0.946,9.022,38.487,-10.342,-1.837,17.974,2.890,-12.211,-15.653,-22.723,-24.239,-23.650,-18.305,-19.899,-16.762,-23.998,-16.202,-17.030,-18.968,-20.146,-12.000,-544.798,-289.718,14.557,-320.426,102.271
81997.614,302.068,0.946,9.022,38.487,-10.502,-1.405,18.420,2.034,-12.525,-15.221,-22.931,-24.239,-24.613,-17.636,-20.003,-16.868,-23.361,-16.725,-16.821,-18.346,-19.583,-12.000,-544.798,-289.718,14.557,-320.475,102.282
81993.583,302.072,0.946,9.022,38.487,-10.662,-0.973,17.974,3.318,-13.464,-15.437,-22.204,-24.452,-24.399,-17.859,-19.274,-17.078,-22.724,-15.784,-16.926,-17.931,-19.246,-12.000,-544.798,-289.718,14.557,-320.475,102.282
81989.551,302.072,0.946,9.023,38.487,-10.342,-0.648,17.527,2.783,-12.629,-16.085,-22.619,-24.025,-24.827,-17.859,-19.274,-15.813,-22.618,-16.097,-16.508,-18.139,-19.133,-12.000,-544.798,-289.718,14.557,-320.442,102.271
81989.551,302.070,0.946,9.023,38.487,-10.342,-0.648,17.639,2.676,-12.733,-15.221,-23.034,-24.773,-24.399,-18.863,-19.482,-16.130,-22.405,-16.516,-16.613,-18.242,-20.034,-12.000,-544.798,-289.718,14.557,-320.442,102.282
81993.583,302.070,0.946,9.022,38.487,-10.342,-1.297,18.197,2.569,-13.255,-15.869,-22.308,-24.773,-24.827,-17.859,-20.003,-15.919,-22.830,-15.993,-16.508,-18.346,-19.133,-12.000,-544.798,-289.718,14.557,-320.459,102.261
81997.614,302.068,0.946,9.004,38.329,-10.342,-0.973,17.192,2.569,-13.881,-16.085,-22.723,-24.346,-25.148,-18.975,-18.544,-16.551,-23.149,-15.575,-16.299,-18.449,-19.133,-12.000,-544.798,-289.718,14.557,-320.442,102.271
81997.614,302.070,0.946,9.013,38.408,-10.342,-0.540,16.299,2.034,-13.568,-16.300,-23.657,-23.919,-24.934,-18.975,-18.544,-15.392,-23.786,-15.470,-16.195,-18.657,-20.034,-12.000,-544.798,-289.718,14.557,-320.442,102.282
81989.551,302.070,0.946,9.023,38.487,-10.502,-1.189,17.750,2.141,-12.838,-15.653,-23.138,-24.559,-24.827,-18.640,-18.128,-16.024,-22.299,-16.097,-16.090,-18.760,-20.484,-12.000,-544.798,-289.718,14.557,-320.459,102.271
81993.583,302.068,0.946,9.032,38.566,-10.182,-1.837,17.750,2.890,-13.359,-16.085,-22.723,-25.307,-24.185,-17.859,-17.607,-15.392,-22.936,-15.366,-16.926,-18.449,-20.146,-12.000,-544.798,-289.718,14.557,-320.459,102.271
82005.677,302.072,0.946,17.151,139.092,-26.352,7.035,69.762,11.878,-46.550,-58.077,-73.254,-78.044,-77.143,-60.610,-76.053,-69.896,-76.774,-70.557,-71.779,-71.207,-72.932,-12.000,-544.798,-289.718,14.557,-320.459,102.271
82009.708,302.070,0.946,17.145,139.013,-26.352,5.628,69.103,11.985,-46.236,-58.077,-73.150,-76.763,-77.357,-61.056,-75.219,-70.740,-78.048,-72.648,-71.675,-72.762,-74.845,-12.000,-544.798,-289.718,14.557,-320.459,102.250
82001.645,302.070,0.946,17.141,138.934,-26.512,5.304,68.992,11.561,-45.923,-57.321,-72.320,-76.336,-75.218,-59.159,-74.803,-71.162,-78.791,-72.125,-72.197,-73.176,-76.196,-12.000,-544.798,-289.718,14.557,-320.475,102.271
82001.645,302.070,0.946,17.156,139.171,-26.512,3.680,70.443,12.096,-46.028,-56.674,-71.905,-76.442,-75.004,-57.373,-75.949,-70.634,-77.623,-71.498,-72.510,-74.109,-76.871,-12.000,-544.798,-289.718,14.557,-320.442,102.250
82001.645,302.072,0.946,17.146,139.013,-26.191,1.732,70.666,13.488,-45.819,-56.782,-71.801,-76.229,-75.111,-58.042,-75.219,-70.213,-77.411,-71.812,-73.869,-75.146,-77.884,-12.000,-544.798,-289.718,14.557,-320.459,102.261
82009.708,302.070,0.946,17.145,139.013,-26.352,0.974,70.778,12.952,-44.671,-56.889,-71.178,-75.054,-74.790,-57.373,-74.073,-69.896,-80.172,-73.693,-74.496,-76.908,-79.347,-12.000,-544.798,-289.718,14.557,-320.459,102.261
82005.677,302.068,0.946,17.150,139.092,-26.512,-0.756,71.671,14.237,-44.149,-55.486,-71.697,-75.493,-74.683,-57.261,-72.823,-71.478,-79.959,-74.948,-75.854,-77.012,-80.923,-12.000,-544.798,-289.718,14.557,-320.426,102.250
82005.677,302.068,0.946,17.146,139.013,-26.352,-2.810,72.564,14.237,-43.940,-55.810,-70.971,-75.813,-74.801,-57.596,-73.448,-72.637,-80.915,-76.411,-77.212,-77.944,-80.022,-12.000,-544.798,-289.718,14.557,-320.426,102.271
82001.645,302.070,0.946,17.136,138.855,-26.191,-3.999,72.564,14.344,-43.836,-56.134,-70.867,-74.852,-75.229,-58.042,-75.011,-74.430,-83.570,-77.456,-77.108,-78.359,-80.698,-12.000,-544.798,-289.718,14.557,-320.459,102.282
82001.645,302.070,0.946,17.141,138.934,-26.352,-4.107,71.671,14.451,-44.566,-55.810,-71.074,-75.173,-74.587,-59.828,-76.469,-76.222,-83.676,-75.888,-77.108,-78.048,-80.360,-12.000,-544.798,-289.718,14.557,-320.459,102.271
82001.645,302.068,0.946,17.141,138.934,-26.191,-3.458,72.787,13.916,-43.836,-55.378,-71.178,-75.813,-74.587,-57.037,-82.408,-77.064,-82.083,-76.620,-76.585,-76.804,-78.672,-12.000,-544.798,-289.718,14.557,-320.459,102.282
82005.677,302.070,0.946,17.136,138.855,-26.352,-2.810,72.676,14.558,-44.358,-55.810,-70.763,-75.707,-74.908,-58.600,-83.450,-76.221,-80.384,-73.798,-74.809,-76.182,-76.308,-12.000,-544.798,-289.718,14.557,-320.442,102.293
82001.645,302.070,0.946,17.131,138.776,-26.352,-0.432,71.559,14.665,-43.836,-56.889,-71.801,-76.241,-76.513,-60.832,-81.262,-74.323,-79.959,-73.170,-73.869,-74.731,-73.720,-12.000,-544.798,-289.718,14.557,-320.426,102.261
82005.677,302.068,0.946,17.131,138.776,-26.191,2.165,71.783,13.809,-44.671,-56.242,-72.216,-76.241,-75.764,-60.386,-78.657,-73.374,-79.428,-73.379,-73.137,-72.762,-73.269,-12.000,-544.798,-289.718,14.557,-320.442,102.271
82001.645,302.073,0.946,17.132,138.776,-26.352,3.139,71.671,13.381,-44.566,-56.350,-71.593,-76.561,-75.229,-58.377,-76.678,-74.323,-78.579,-71.498,-73.555,-73.175,-73.157,-12.000,-544.798,-289.718,14.557,-320.442,102.271
82001.645,302.070,0.946,17.127,138.697,-26.352,2.165,71.448,14.130,-44.566,-56.134,-71.489,-76.027,-75.871,-59.158,-77.407,-73.480,-79.110,-73.797,-73.137,-72.968,-72.932,-12.000,-544.798,-289.718,14.557,-320.442,102.261
82001.645,302.070,0.946,17.117,138.539,-26.512,3.464,70.108,13.809,-44.566,-57.213,-72.112,-76.668,-76.406,-60.944,-74.907,-70.950,-82.189,-73.484,-72.719,-72.968,-73.157,-12.000,-544.798,-289.718,14.557,-320.459,102.261
82009.708,302.068,0.946,17.116,138.539,-26.352,2.922,71.336,12.845,-44.671,-56.674,-72.631,-76.561,-76.299,-60.497,-73.656,-73.480,-80.384,-72.438,-72.615,-72.035,-72.707,-12.000,-544.798,-289.718,14.557,-320.459,102.282
81997.614,302.070,0.946,17.122,138.618,-26.352,4.005,70.331,13.702,-45.923,-56.782,-72.423,-76.774,-76.513,-60.609,-75.115,-73.480,-78.897,-72.961,-72.615,-71.310,-70.006,-12.000,-544.798,-289.718,14.557,-320.459,102.282
82001.645,302.070,0.946,17.117,138.539,-26.191,6.711,70.555,13.273,-44.775,-57.537,-72.319,-76.668,-76.620,-60.721,-74.386,-70.739,-80.915,-72.229,-69.794,-69.962,-68.205,-12.000,-544.798,-289.718,14.557,-320.459,102.261
81969.394,302.072,0.945,34.008,546.649,18.795,34.203,277.822,45.587,-186.929,-230.257,-282.431,-294.132,-287.282,-219.780,-313.067,-317.433,-324.615,-312.857,-301.221,-294.364,-298.368,-12.000,-544.798,-289.718,14.557,-320.475,102.282
81969.394,302.076,0.945,34.003,546.491,18.635,29.874,279.428,46.657,-187.138,-231.445,-281.808,-296.161,-289.101,-226.254,-309.837,-320.280,-328.332,-315.365,-303.938,-296.126,-300.281,-12.000,-544.798,-289.718,14.557,-320.459,102.282
81969.394,302.072,0.945,33.998,546.333,18.635,24.354,278.982,45.387,-187.242,-232.200,-283.157,-295.947,-291.454,-228.039,-298.690,-320.385,-323.235,-315.052,-305.087,-299.547,-303.432,-12.000,-544.798,-289.718,14.557,-320.459,102.250
81965.363,302.072,0.945,34.001,546.412,18.475,24.786,277.195,46.350,-186.928,-231.121,-282.638,-295.520,-289.422,-228.598,-300.461,-315.641,-326.527,-315.470,-306.863,-301.102,-305.458,-12.000,-544.798,-289.718,14.557,-320.442,102.271
81965.363,302.073,0.945,34.001,546.412,18.635,22.946,278.535,44.423,-187.450,-231.661,-283.053,-296.588,-290.277,-227.816,-314.421,-313.954,-322.492,-312.438,-302.371,-297.474,-301.519,-12.000,-544.798,-289.718,14.557,-320.475,102.271
81973.426,302.073,0.945,34.002,546.491,18.315,26.085,278.312,46.136,-188.076,-231.445,-282.430,-295.947,-291.133,-232.281,-299.210,-303.201,-315.271,-310.348,-307.908,-307.632,-319.865,-12.000,-544.798,-289.718,14.557,-320.459,102.271
81965.363,302.075,0.945,34.001,546.412,18.315,13.963,278.535,45.280,-187.659,-231.768,-283.156,-296.206,-290.171,-225.361,-277.957,-304.782,-321.324,-317.351,-314.908,-316.234,-326.843,-12.000,-544.798,-289.718,14.557,-320.459,102.271
81973.426,302.073,0.945,34.002,546.491,18.315,7.144,281.549,48.170,-184.319,-228.314,-280.147,-292.576,-284.607,-218.663,-295.460,-305.098,-335.765,-326.863,-317.103,-310.223,-314.125,-12.000,-544.798,-289.718,14.557,-320.459,102.271
81973.426,302.075,0.945,34.002,546.491,18.315,11.148,283.894,49.775,-182.962,-227.450,-277.864,-292.362,-284.393,-217.544,-310.879,-322.810,-332.898,-318.606,-309.371,-301.413,-298.930,-12.000,-544.798,-289.718,14.557,-320.459,102.271
81977.457,302.072,0.945,33.999,546.412,18.635,20.565,284.675,51.809,-181.292,-225.399,-277.034,-289.906,-284.714,-220.222,-314.004,-322.599,-321.748,-312.647,-304.042,-299.340,-299.043,-12.000,-544.798,-289.718,14.557,-320.459,102.271
81981.488,302.075,0.945,33.996,546.333,18.315,22.946,284.340,52.130,-181.292,-225.939,-277.761,-291.508,-285.249,-224.129,-294.834,-318.588,-337.783,-319.546,-307.595,-299.029,-294.991,-12.000,-544.798,-289.718,14.557,-320.475,102.261
81973.426,302.073,0.945,33.997,546.333,18.475,22.297,284.675,50.311,-181.605,-226.587,-277.761,-290.867,-283.216,-214.195,-305.773,-331.028,-335.444,-325.923,-313.341,-302.449,-300.731,-12.000,-544.798,-289.718,14.557,-320.442,102.261
81973.426,302.076,0.945,33.997,546.333,18.635,17.643,286.796,54.485,-178.161,-222.701,-273.610,-286.916,-278.722,-207.052,-326.714,-333.979,-338.205,-323.202,-319.088,-308.979,-307.934,-12.000,-544.798,-289.718,14.557,-320.442,102.282
81973.426,302.075,0.945,34.000,546.412,18.315,12.014,288.806,55.663,-176.909,-223.672,-273.610,-286.382,-278.508,-207.386,-320.359,-335.772,-345.956,-327.906,-318.043,-310.948,-308.722,-12.000,-544.798,-289.718,14.557,-320.426,102.271
81985.520,302.073,0.946,34.000,546.491,18.475,8.767,290.703,57.268,-175.761,-220.110,-272.573,-285.208,-278.401,-211.070,-319.838,-337.775,-342.558,-328.638,-316.580,-308.248,-309.623,-12.000,-544.798,-289.718,14.557,-320.459,102.282
81977.457,302.075,0.945,33.999,546.412,18.475,11.365,289.587,56.626,-176.804,-222.485,-273.092,-288.304,-280.969,-215.646,-326.922,-334.612,-335.232,-323.620,-317.311,-314.467,-316.711,-12.000,-544.798,-289.718,14.557,-320.426,102.282
81981.488,302.076,0.945,33.996,546.333,18.475,4.655,289.029,55.663,-177.222,-223.564,-274.544,-288.198,-283.216,-222.120,-307.649,-329.446,-337.249,-323.411,-315.849,-307.316,-303.205,-12.000,-544.798,-289.718,14.557,-320.459,102.271
81977.457,302.075,0.945,33.996,546.333,18.475,14.723,286.685,54.806,-178.683,-223.672,-275.582,-287.877,-281.076,-215.311,-319.109,-337.669,-342.452,-323.411,-317.520,-311.565,-316.598,-12.000,-544.798,-289.718,14.557,-320.475,102.282
81981.488,302.075,0.945,33.996,546.333,18.315,6.820,288.024,54.486,-177.431,-222.809,-274.129,-286.916,-280.434,-213.079,-332.652,-321.434,-348.823,-331.983,-332.252,-327.527,-335.844,-12.000,-544.798,-289.718,14.557,-320.459,102.271
81981.488,302.075,0.945,33.996,546.333,18.475,-6.916,290.815,57.697,-176.073,-219.894,-271.120,-283.393,-275.405,-201.917,-323.068,-343.151,-354.982,-347.139,-340.924,-336.648,-345.185,-12.000,-544.798,-289.718,14.557,-320.459,102.261
81985.520,302.086,0.945,8.939,37.776,65.062,4.114,7.591,-5.557,-17.639,-15.653,-17.328,-15.269,-13.162,-9.264,-3.751,-0.633,-10.831,-22.265,-26.329,-28.918,-32.302,-4.000,-544.798,-289.718,14.557,-320.459,102.282
81993.583,302.083,0.946,8.929,37.697,65.062,3.789,6.922,-5.877,-17.430,-15.977,-17.950,-14.736,-13.376,-9.264,-3.334,-1.160,-10.406,-22.787,-25.598,-29.436,-32.414,-4.000,-544.798,-289.718,14.557,-320.459,102.282
81993.583,302.085,0.946,8.929,37.697,64.902,4.114,6.698,-6.412,-17.117,-15.653,-17.950,-14.949,-12.520,-9.599,-2.813,-1.687,-10.513,-22.683,-25.598,-28.918,-33.427,-4.000,-544.798,-289.718,14.557,-320.442,102.271
81989.551,302.085,0.946,8.930,37.697,64.902,3.572,7.480,-6.519,-17.430,-15.761,-17.639,-15.056,-12.948,-9.041,-3.959,-1.054,-10.725,-21.742,-25.911,-28.814,-32.076,-4.000,-544.798,-289.718,14.557,-320.459,102.282
81993.583,302.086,0.946,8.939,37.776,65.222,3.356,7.591,-5.877,-17.743,-16.085,-17.846,-14.415,-13.055,-9.711,-3.334,-1.898,-9.451,-22.265,-26.016,-29.229,-31.739,-4.000,-544.798,-289.718,14.557,-320.459,102.261
81989.551,302.085,0.946,8.930,37.697,65.062,3.572,6.810,-6.412,-17.221,-16.516,-18.054,-14.629,-12.841,-10.269,-3.021,-0.843,-10.513,-22.265,-26.016,-29.436,-32.639,-4.000,-544.798,-289.718,14.557,-320.426,102.271
81989.551,302.086,0.946,8.930,37.697,64.902,3.681,7.368,-6.412,-17.221,-15.869,-18.469,-14.842,-13.162,-9.153,-3.855,-1.581,-10.194,-22.369,-26.225,-29.229,-32.639,-4.000,-544.798,-289.718,14.557,-320.442,102.304
81997.614,302.089,0.946,8.911,37.539,65.062,3.248,7.033,-5.771,-18.161,-16.300,-17.639,-15.697,-13.697,-10.269,-2.917,-1.371,-10.194,-21.742,-26.643,-29.125,-31.851,-4.000,-544.798,-289.718,14.557,-320.459,102.271
81993.583,302.089,0.946,8.920,37.618,65.062,3.248,7.145,-6.625,-16.908,-15.977,-17.950,-14.842,-13.697,-9.376,-2.813,-0.738,-10.831,-22.474,-25.598,-29.229,-32.414,-4.000,-544.798,-289.718,14.557,-320.475,102.282
81993.583,302.086,0.946,8.911,37.539,65.222,4.005,6.475,-6.198,-17.534,-15.653,-18.261,-14.949,-12.948,-10.157,-2.709,-0.843,-10.619,-22.474,-25.911,-29.022,-33.202,-4.000,-544.798,-289.718,14.557,-320.459,102.304
81989.551,302.088,0.946,8.920,37.618,64.742,4.005,7.145,-6.946,-17.221,-15.653,-18.158,-15.056,-13.376,-9.153,-3.438,-1.476,-10.937,-22.787,-25.598,-29.229,-31.851,-4.000,-544.798,-289.718,14.557,-320.459,102.271
81985.520,302.085,0.945,8.920,37.618,65.222,3.248,7.145,-6.198,-18.056,-15.869,-18.261,-14.736,-13.162,-10.157,-3.021,-1.476,-11.043,-22.265,-26.225,-29.022,-32.414,-4.000,-544.798,-289.718,14.557,-320.442,102.282
81989.551,302.088,0.946,8.911,37.539,65.383,4.655,6.810,-6.305,-17.326,-16.408,-17.846,-14.842,-13.162,-9.264,-3.021,-0.527,-10.619,-22.265,-25.807,-29.229,-32.527,-4.000,-544.798,-289.718,14.557,-320.442,102.271
81985.520,302.088,0.945,8.911,37.539,65.383,4.005,7.256,-6.625,-17.117,-15.221,-18.988,-14.736,-13.055,-9.376,-2.813,-0.949,-10.194,-23.310,-25.703,-29.333,-32.752,-4.000,-544.798,-289.718,14.557,-320.459,102.282
81985.520,302.089,0.945,8.939,37.776,65.222,3.897,7.256,-6.198,-17.221,-15.545,-17.535,-15.483,-13.376,-8.818,-2.709,-0.527,-10.194,-21.324,-26.434,-29.436,-31.739,-4.000,-544.798,-289.718,14.557,-320.459,102.261
81985.520,302.091,0.945,8.921,37.618,65.383,3.681,7.256,-6.091,-17.326,-15.761,-18.054,-14.842,-13.590,-8.818,-2.605,-1.265,-9.875,-22.892,-25.285,-29.022,-32.414,-4.000,-544.798,-289.718,14.557,-320.459,102.261
81981.488,302.088,0.945,8.911,37.539,65.383,3.897,6.698,-6.519,-16.699,-15.869,-17.846,-15.056,-12.734,-9.599,-2.605,-0.738,-10.513,-22.578,-25.703,-28.918,-32.527,-4.000,-544.798,-289.718,14.557,-320.459,102.293
81985.520,302.088,0.945,8.911,37.539,65.222,4.113,8.373,-6.946,-17.326,-15.545,-17.535,-14.629,-12.520,-8.260,-3.959,-1.054,-10.937,-23.310,-25.807,-29.022,-31.964,-4.000,-544.798,-289.718,14.557,-320.459,102.271
81989.551,302.089,0.946,8.911,37.539,65.222,3.897,6.922,-6.519,-18.056,-15.545,-17.846,-15.056,-13.162,-9.376,-3.021,-1.160,-10.725,-22.787,-26.225,-29.022,-32.189,-4.000,-544.798,-289.718,14.557,-320.442,102.282
81985.520,302.089,0.945,8.930,37.697,65.383,4.113,7.033,-6.305,-17.326,-15.977,-17.743,-14.842,-13.162,-9.264,-2.396,-0.527,-11.362,-23.519,-25.389,-29.436,-31.964,-4.000,-544.798,-289.718,14.557,-320.442,102.271
82005.677,302.107,0.946,16.782,133.165,66.343,34.750,18.978,-31.417,-73.268,-66.605,-64.434,-51.681,-44.410,-41.634,-6.563,-10.648,-24.211,-25.610,-69.480,-100.643,-117.951,-4.000,-544.798,-289.718,14.557,-320.475,102.282
82005.677,302.110,0.946,16.782,133.165,66.343,35.508,18.978,-31.311,-72.538,-67.145,-64.123,-50.934,-44.196,-41.523,-6.147,-9.699,-24.423,-25.819,-67.600,-101.576,-117.163,-4.000,-544.798,-289.718,14.557,-320.459,102.271
81997.614,302.109,0.946,16.788,133.244,65.863,35.832,19.425,-31.738,-72.747,-66.281,-64.953,-51.361,-44.517,-41.746,-5.730,-9.488,-23.467,-25.087,-68.436,-100.332,-117.839,-4.000,-544.798,-289.718,14.557,-320.459,102.271
82001.645,302.110,0.946,16.783,133.165,66.343,36.374,19.425,-32.059,-72.746,-66.821,-63.915,-52.108,-44.517,-40.518,-6.459,-9.699,-23.998,-24.669,-68.958,-100.954,-116.038,-4.000,-544.798,-289.718,14.557,-320.442,102.271
81997.614,302.109,0.946,16.783,133.165,66.503,36.374,19.425,-32.059,-73.268,-66.497,-64.434,-51.681,-44.624,-40.183,-5.209,-9.910,-23.786,-24.460,-68.749,-100.332,-115.475,-4.000,-544.798,-289.718,14.557,-320.442,102.271
82001.645,302.110,0.946,16.783,133.165,66.343,37.781,18.867,-32.165,-72.642,-66.389,-65.160,-51.147,-44.517,-40.406,-5.001,-9.172,-23.892,-24.146,-68.644,-99.918,-115.138,-4.000,-544.798,-289.718,14.557,-320.442,102.293
82005.677,302.110,0.946,16.782,133.165,66.023,37.348,19.871,-32.700,-72.851,-66.497,-65.056,-51.895,-44.517,-39.625,-5.834,-9.277,-23.361,-24.773,-69.689,-99.711,-114.462,-4.000,-544.798,-289.718,14.557,-320.459,102.261
82001.645,302.109,0.946,16.778,133.086,66.343,38.322,19.648,-31.417,-72.955,-66.497,-64.226,-51.681,-44.196,-38.286,-4.897,-8.961,-23.680,-23.519,-71.152,-99.192,-113.674,-4.000,-544.798,-289.718,14.557,-320.426,102.261
82001.645,302.104,0.946,16.782,133.165,66.023,38.106,19.871,-31.952,-71.703,-66.281,-64.123,-51.041,-44.731,-37.727,-4.480,-7.696,-23.680,-23.415,-69.480,-100.125,-113.112,-4.000,-544.798,-289.718,14.557,-320.442,102.261
82001.645,302.109,0.946,16.778,133.086,65.863,38.430,20.095,-31.738,-72.851,-65.741,-64.641,-51.574,-44.089,-39.178,-5.001,-8.961,-23.680,-24.146,-70.212,-99.192,-114.462,-4.000,-544.798,-289.718,14.557,-320.459,102.282
82001.645,302.107,0.946,16.793,133.323,65.863,37.456,19.760,-32.272,-72.120,-66.821,-64.226,-52.002,-44.410,-39.625,-5.834,-9.594,-24.423,-24.355,-70.525,-100.540,-114.575,-4.000,-544.798,-289.718,14.557,-320.442,102.261
82005.677,302.107,0.946,16.797,133.402,66.183,36.698,19.760,-31.738,-73.060,-66.497,-64.538,-51.574,-44.410,-40.518,-5.938,-11.069,-23.680,-24.878,-70.839,-100.747,-115.588,-4.000,-544.798,-289.718,14.557,-320.442,102.261
82001.645,302.109,0.946,16.783,133.165,66.183,36.807,18.532,-32.700,-72.746,-67.253,-65.056,-51.788,-44.517,-39.960,-6.251,-9.804,-25.060,-25.296,-69.898,-100.540,-116.713,-4.000,-544.798,-289.718,14.557,-320.459,102.261
81993.583,302.107,0.945,16.798,133.402,66.023,35.941,19.313,-32.593,-72.955,-66.929,-65.679,-51.788,-44.731,-39.960,-6.668,-10.226,-23.998,-25.610,-69.376,-101.058,-117.839,-4.000,-544.798,-289.718,14.557,-320.475,102.261
81997.614,302.109,0.946,16.798,133.402,66.503,35.616,18.978,-31.952,-73.268,-67.253,-64.745,-52.429,-44.731,-40.071,-6.876,-9.910,-23.892,-24.669,-69.585,-100.850,-117.501,-4.000,-544.798,-289.718,14.557,-320.442,102.271
81997.614,302.109,0.946,16.798,133.402,66.503,35.508,18.085,-31.952,-73.060,-66.713,-64.849,-50.934,-45.266,-40.294,-6.563,-9.277,-23.998,-24.982,-68.331,-100.643,-118.177,-4.000,-544.798,-289.718,14.557,-320.426,102.261
81989.551,302.109,0.945,16.804,133.481,66.023,35.502,19.202,-31.738,-73.060,-66.929,-65.264,-51.681,-44.410,-42.192,-6.668,-9.804,-23.786,-24.669,-68.018,-99.814,-118.739,-4.000,-544.798,-289.718,14.557,-320.442,102.271
81989.551,302.107,0.945,16.804,133.481,66.343,35.394,19.202,-32.379,-72.851,-67.037,-64.434,-51.788,-44.731,-41.746,-6.668,-9.594,-23.892,-25.087,-67.809,-99.814,-118.064,-4.000,-544.798,-289.718,14.557,-320.426,102.261
81993.583,302.109,0.945,16.803,133.481,66.183,35.719,18.532,-32.272,-73.164,-66.821,-65.056,-51.468,-45.266,-41.969,-4.792,-10.226,-23.680,-24.878,-67.391,-99.088,-117.726,-4.000,-544.798,-289.718,14.557,-320.442,102.271
