%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83473.104,302.401,0.962,8.870,37.831,-60.739,-4.863,15.964,2.034,-12.524,-12.738,-17.120,-16.868,-14.872,-6.697,-9.272,-18.659,-30.263,-26.655,-27.687,-28.399,-30.388,-8.000,-544.798,-289.718,14.557,-320.328,102.196
83473.104,302.401,0.962,8.842,37.594,-60.579,-4.647,15.741,2.248,-10.855,-12.954,-16.705,-16.334,-14.765,-6.808,-9.897,-17.078,-32.594,-26.968,-27.583,-29.229,-31.401,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83477.135,302.404,0.962,8.889,37.990,-60.900,-5.079,16.411,1.712,-11.585,-11.766,-17.639,-16.762,-14.551,-7.032,-8.126,-16.340,-31.107,-26.654,-27.896,-29.125,-31.626,-8.000,-544.798,-289.718,14.557,-320.361,102.196
83473.104,302.402,0.962,8.861,37.752,-60.900,-5.403,16.746,2.141,-11.898,-12.846,-16.809,-16.868,-14.765,-7.367,-6.147,-15.813,-31.320,-25.609,-29.254,-29.332,-31.626,-8.000,-544.798,-289.718,14.557,-320.361,102.185
83473.104,302.401,0.962,8.861,37.752,-60.900,-6.160,16.188,1.926,-11.272,-12.630,-17.120,-16.014,-15.407,-7.813,-6.563,-16.551,-31.213,-26.445,-28.000,-30.674,-32.301,-8.000,-544.798,-289.718,14.557,-320.377,102.196
83469.073,302.405,0.962,8.871,37.831,-60.739,-5.836,16.188,2.355,-11.063,-11.550,-17.535,-16.014,-14.123,-7.255,-7.084,-16.762,-30.683,-25.295,-28.523,-29.742,-33.426,-8.000,-544.798,-289.718,14.557,-320.328,102.175
83469.073,302.401,0.962,8.871,37.831,-61.060,-6.159,17.304,1.712,-11.376,-11.766,-16.705,-16.334,-14.123,-6.362,-9.689,-16.973,-29.939,-26.131,-29.045,-30.674,-32.863,-8.000,-544.798,-289.718,14.557,-320.361,102.207
83477.135,302.404,0.962,8.879,37.910,-61.060,-7.455,16.857,2.462,-11.481,-11.874,-16.497,-15.907,-14.230,-7.143,-9.272,-17.078,-29.833,-26.340,-29.672,-30.156,-33.088,-8.000,-544.798,-289.718,14.557,-320.344,102.196
83473.104,302.402,0.962,8.870,37.831,-60.739,-6.267,15.853,2.783,-10.750,-12.414,-16.082,-15.694,-13.374,-6.920,-10.105,-15.391,-30.895,-27.281,-29.463,-30.467,-32.863,-8.000,-544.798,-289.718,14.557,-320.312,102.196
83473.104,302.404,0.962,8.880,37.910,-60.900,-7.023,17.304,2.033,-10.750,-11.550,-16.601,-15.694,-13.695,-6.697,-10.626,-15.075,-30.364,-28.222,-29.985,-30.778,-33.201,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83477.135,302.417,0.962,17.108,140.728,-84.753,-24.855,67.541,9.740,-43.731,-48.577,-55.302,-52.100,-40.657,-26.900,-16.669,-36.055,-85.798,-108.604,-137.391,-143.759,-145.186,-8.000,-544.798,-289.718,14.557,-320.344,102.175
83477.135,302.417,0.962,17.108,140.728,-84.753,-24.639,66.983,10.275,-42.791,-48.901,-56.029,-50.712,-41.085,-26.900,-15.940,-36.687,-85.586,-112.681,-138.332,-143.034,-143.610,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83473.104,302.420,0.962,17.118,140.886,-84.753,-23.775,66.871,9.847,-43.209,-48.145,-56.548,-51.139,-40.122,-27.346,-16.565,-32.786,-87.072,-118.744,-138.123,-140.339,-141.697,-8.000,-544.798,-289.718,14.557,-320.312,102.196
83477.135,302.418,0.962,17.108,140.728,-84.753,-21.289,67.541,9.740,-43.209,-48.361,-55.510,-50.605,-40.443,-26.230,-13.856,-28.675,-92.063,-116.235,-134.048,-138.162,-139.559,-8.000,-544.798,-289.718,14.557,-320.312,102.185
83477.135,302.420,0.962,17.108,140.728,-84.753,-21.938,66.759,10.275,-43.313,-48.900,-55.302,-50.391,-40.871,-26.788,-10.731,-35.422,-90.046,-110.381,-131.123,-139.303,-141.472,-8.000,-544.798,-289.718,14.557,-320.312,102.196
83481.167,302.418,0.962,17.098,140.570,-84.753,-20.857,66.090,9.740,-42.583,-47.713,-55.406,-50.178,-39.481,-26.565,-16.773,-32.365,-91.320,-109.859,-133.108,-140.235,-142.485,-8.000,-544.798,-289.718,14.557,-320.312,102.196
83473.104,302.420,0.962,17.104,140.649,-84.914,-22.694,67.206,9.311,-42.478,-47.713,-55.302,-50.284,-39.802,-26.900,-12.814,-33.735,-88.453,-114.667,-134.257,-140.339,-143.610,-8.000,-544.798,-289.718,14.557,-320.344,102.175
83485.198,302.420,0.962,17.103,140.649,-84.914,-23.559,67.876,10.810,-43.209,-48.037,-55.302,-50.284,-39.695,-26.900,-13.648,-35.211,-85.373,-114.458,-134.571,-140.650,-144.961,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83481.167,302.420,0.962,17.113,140.807,-85.074,-24.315,67.653,10.168,-42.270,-48.468,-55.406,-50.177,-40.550,-27.011,-11.668,-35.633,-85.267,-113.308,-134.466,-139.717,-146.086,-8.000,-544.798,-289.718,14.557,-320.312,102.185
83481.167,302.420,0.962,17.113,140.807,-84.914,-25.828,67.429,10.061,-43.105,-47.281,-55.925,-50.391,-39.909,-26.676,-14.481,-34.895,-86.329,-114.980,-137.600,-140.443,-147.324,-8.000,-544.798,-289.718,14.557,-320.312,102.185
83485.198,302.420,0.962,17.112,140.807,-84.753,-26.584,67.987,10.061,-42.791,-48.144,-55.199,-51.352,-40.443,-26.899,-13.439,-33.524,-90.683,-115.399,-138.959,-142.723,-149.125,-8.000,-544.798,-289.718,14.557,-320.344,102.196
83477.135,302.418,0.962,17.113,140.807,-85.074,-28.746,67.987,10.168,-43.105,-47.605,-55.406,-50.604,-41.406,-27.569,-9.064,-36.054,-88.332,-115.503,-139.377,-144.381,-150.251,-8.000,-544.798,-289.718,14.557,-320.312,102.185
83481.167,302.420,0.962,17.103,140.649,-84.914,-28.313,66.983,10.061,-42.583,-48.252,-55.199,-50.711,-40.657,-28.462,-11.460,-35.210,-91.411,-115.605,-138.332,-144.900,-151.376,-8.000,-544.798,-289.718,14.557,-320.312,102.185
83477.135,302.418,0.962,17.108,140.728,-85.074,-28.638,67.429,9.525,-42.478,-47.281,-55.095,-50.711,-40.015,-26.899,-11.668,-40.376,-88.862,-113.932,-139.165,-143.863,-148.337,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83477.135,302.417,0.962,17.103,140.649,-85.394,-26.476,67.653,10.275,-43.522,-48.037,-55.095,-50.818,-41.620,-27.234,-16.148,-39.216,-90.136,-114.873,-138.225,-142.076,-145.186,-8.000,-544.798,-289.718,14.557,-320.344,102.185
83481.167,302.418,0.962,17.113,140.807,-84.914,-24.099,66.090,9.204,-42.896,-48.792,-55.925,-51.138,-41.727,-28.685,-14.377,-37.740,-92.897,-115.605,-134.255,-141.662,-144.508,-8.000,-544.798,-289.718,14.557,-320.344,102.185
83481.167,302.418,0.962,17.098,140.570,-85.074,-23.342,66.536,8.990,-43.940,-48.468,-56.548,-51.672,-42.155,-29.689,-13.856,-38.795,-90.773,-115.082,-133.419,-138.760,-140.344,-8.000,-544.798,-289.718,14.557,-320.312,102.185
83481.167,302.417,0.962,17.108,140.728,-84.914,-20.857,66.425,9.418,-43.835,-49.116,-56.548,-52.740,-42.155,-28.685,-16.669,-38.478,-93.215,-113.201,-133.106,-135.962,-135.167,-8.000,-544.798,-289.718,14.557,-320.344,102.185
83489.230,302.420,0.962,17.112,140.807,-84.914,-18.155,66.090,9.525,-43.105,-48.900,-55.821,-51.565,-42.476,-28.573,-14.793,-42.379,-94.383,-112.574,-128.822,-133.579,-130.778,-8.000,-544.798,-289.718,14.557,-320.344,102.196
83481.167,302.415,0.962,17.108,140.728,-85.074,-14.913,65.643,9.204,-44.044,-48.360,-56.651,-51.886,-41.727,-28.462,-14.793,-41.957,-94.383,-109.438,-126.315,-129.744,-128.189,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83473.104,302.415,0.962,34.010,556.109,-118.213,-411.450,280.165,31.359,-196.422,-222.479,-252.297,-240.531,-209.491,-140.973,-8.855,-65.889,-144.624,-200.034,-297.617,-538.446,-1061.788,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83473.104,302.413,0.962,34.012,556.188,-118.053,-412.098,280.546,31.145,-196.317,-222.587,-252.401,-241.279,-208.742,-140.638,-9.064,-65.678,-144.836,-198.362,-297.408,-537.098,-1064.148,-8.000,-544.798,-289.718,14.557,-320.312,102.196
83473.104,302.412,0.962,34.014,556.267,-118.373,-412.855,281.216,31.145,-195.483,-221.508,-251.778,-240.852,-208.314,-139.187,-9.793,-64.940,-145.049,-199.616,-299.601,-539.275,-1064.822,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83477.135,302.413,0.962,34.011,556.188,-117.893,-411.666,280.546,31.145,-196.634,-222.803,-252.193,-241.492,-209.705,-140.414,-9.480,-66.943,-145.049,-199.930,-300.542,-542.695,-1068.418,-8.000,-544.798,-289.718,14.557,-320.344,102.196
83469.073,302.413,0.962,34.015,556.267,-117.893,-411.558,279.988,30.396,-197.260,-223.341,-252.712,-241.386,-209.170,-143.093,-10.835,-66.943,-146.748,-200.557,-298.975,-542.488,-1068.306,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83477.135,302.412,0.962,34.018,556.425,-117.733,-411.234,280.099,29.540,-197.364,-222.801,-253.063,-241.386,-208.528,-141.196,-11.043,-66.310,-145.473,-200.870,-299.393,-544.768,-1067.295,-8.000,-544.798,-289.718,14.557,-320.328,102.207
83469.073,302.413,0.962,34.020,556.425,-117.893,-410.045,280.769,31.573,-197.260,-222.801,-251.922,-241.599,-208.956,-141.754,-10.418,-66.627,-145.686,-200.975,-300.542,-545.390,-1065.721,-8.000,-544.798,-289.718,14.557,-320.344,102.185
83481.167,302.412,0.962,34.018,556.425,-118.053,-409.721,280.658,31.573,-195.903,-222.262,-251.299,-240.531,-208.958,-140.414,-9.689,-65.572,-146.217,-200.452,-299.184,-544.976,-1066.620,-8.000,-544.798,-289.718,14.557,-320.328,102.196
83481.167,302.410,0.962,34.020,556.505,-117.733,-407.884,279.430,30.075,-197.364,-222.478,-253.374,-241.599,-209.386,-142.643,-10.210,-66.100,-146.217,-201.393,-297.930,-541.970,-1065.609,-8.000,-544.798,-289.718,14.557,-320.312,102.185
83477.135,302.412,0.962,34.021,556.505,-117.893,-408.100,280.434,30.503,-196.842,-221.722,-251.818,-240.958,-209.065,-141.862,-10.730,-65.994,-145.367,-200.452,-301.273,-545.805,-1072.577,-8.000,-544.798,-289.718,14.557,-320.361,102.185
83481.167,302.409,0.962,34.017,556.425,-117.573,-409.505,278.648,29.219,-198.095,-223.989,-253.271,-242.240,-211.847,-144.094,-11.564,-68.312,-146.642,-201.706,-299.706,-546.738,-1067.519,-8.000,-544.798,-289.718,14.557,-320.312,102.175
83473.104,302.410,0.962,34.024,556.584,-117.893,-408.424,279.095,29.968,-197.156,-222.801,-252.752,-240.958,-208.209,-142.867,-11.043,-66.415,-145.238,-200.870,-299.288,-542.592,-1069.093,-8.000,-544.798,-289.718,14.557,-320.344,102.185
83473.104,302.413,0.962,34.022,556.505,-117.893,-409.073,279.653,29.647,-197.364,-223.449,-252.441,-242.240,-210.777,-143.871,-12.814,-66.836,-145.875,-202.329,-299.810,-543.732,-1069.093,-8.000,-544.798,-289.718,14.557,-320.361,102.196
83477.135,302.413,0.962,34.023,556.584,-117.573,-408.533,279.541,30.289,-198.095,-223.125,-252.441,-241.492,-209.707,-142.309,-10.210,-66.836,-144.707,-200.029,-299.018,-536.062,-1063.136,-8.000,-544.798,-289.718,14.557,-320.344,102.185
83473.104,302.410,0.962,34.029,556.742,-118.053,-408.100,278.313,30.610,-197.156,-223.017,-252.648,-241.279,-209.814,-142.085,-10.522,-66.098,-146.299,-200.970,-299.227,-541.461,-1068.531,-8.000,-544.798,-289.718,14.557,-320.328,102.196
83469.073,302.412,0.962,34.025,556.584,-117.733,-408.316,280.658,29.540,-197.051,-222.694,-253.063,-241.172,-209.386,-142.085,-10.835,-66.731,-144.919,-201.702,-299.644,-534.310,-1067.728,-8.000,-544.798,-289.718,14.557,-320.361,102.196
83473.104,302.412,0.962,34.024,556.584,-117.733,-409.937,280.658,31.359,-196.634,-221.506,-251.196,-241.813,-208.637,-140.858,-10.418,-66.942,-144.707,-199.507,-299.644,-535.347,-1066.042,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83465.041,302.410,0.962,34.028,556.663,-117.733,-411.342,280.546,31.145,-196.008,-222.694,-251.299,-240.638,-209.921,-140.746,-10.105,-65.571,-144.601,-200.238,-298.286,-539.492,-1071.549,-8.000,-544.798,-289.718,14.557,-320.328,102.175
83465.041,302.410,0.962,34.030,556.742,-117.573,-409.505,281.662,32.001,-195.277,-220.858,-251.299,-239.677,-207.353,-140.523,-9.376,-65.571,-144.388,-199.507,-297.868,-542.083,-1070.762,-8.000,-544.798,-289.718,14.557,-320.328,102.185
83469.073,302.413,0.962,34.030,556.742,-117.733,-406.804,281.104,31.145,-195.693,-221.290,-251.196,-240.852,-208.423,-139.630,-10.418,-67.469,-145.025,-200.970,-298.495,-541.254,-1072.785,-8.000,-544.798,-289.718,14.557,-320.328,102.175
83477.135,302.372,0.962,8.711,36.488,-60.739,27.605,-9.695,-18.273,-23.900,-16.948,-16.495,-15.801,-16.691,-13.841,-3.230,-0.105,-7.327,-1.986,-7.312,-12.956,-18.683,0.000,-544.798,-289.718,14.557,-320.344,102.196
83473.104,302.376,0.962,8.730,36.646,-60.900,27.605,-9.918,-18.059,-22.857,-17.703,-16.598,-15.694,-17.012,-13.617,-3.438,-0.422,-7.964,-2.508,-6.372,-13.992,-18.007,0.000,-544.798,-289.718,14.557,-320.328,102.185
83473.104,302.370,0.962,8.720,36.567,-60.900,27.497,-10.252,-18.807,-23.900,-16.840,-17.325,-16.121,-16.049,-14.399,-3.750,-0.211,-7.433,-3.031,-6.686,-13.163,-19.471,0.000,-544.798,-289.718,14.557,-320.312,102.196
83469.073,302.370,0.962,8.721,36.567,-60.579,27.280,-10.029,-18.701,-23.796,-17.272,-16.702,-16.441,-16.477,-12.836,-4.376,-0.211,-7.539,-2.195,-6.790,-13.992,-18.007,0.000,-544.798,-289.718,14.557,-320.328,102.207
83473.104,302.368,0.962,8.720,36.567,-60.579,26.089,-10.029,-18.807,-23.692,-17.272,-16.598,-15.480,-16.691,-13.841,-3.021,-1.265,-7.964,-2.195,-6.895,-13.578,-18.458,0.000,-544.798,-289.718,14.557,-320.328,102.185
83473.104,302.370,0.962,8.730,36.646,-60.579,27.605,-10.698,-18.807,-24.005,-17.272,-16.705,-15.694,-17.012,-14.064,-3.542,-0.422,-7.752,-2.508,-6.581,-13.474,-19.020,0.000,-544.798,-289.718,14.557,-320.328,102.175
83473.104,302.370,0.962,8.730,36.646,-60.419,27.388,-9.138,-18.914,-23.588,-16.948,-16.912,-15.907,-16.370,-12.836,-3.959,-0.527,-8.495,-3.135,-6.477,-13.267,-18.345,0.000,-544.798,-289.718,14.557,-320.312,102.185
83469.073,302.370,0.962,8.730,36.646,-60.259,26.955,-9.918,-18.380,-24.214,-17.272,-16.394,-15.907,-16.263,-13.282,-3.334,-0.633,-8.282,-2.090,-7.521,-13.785,-18.345,0.000,-544.798,-289.718,14.557,-320.312,102.185
83465.041,302.370,0.962,8.730,36.646,-60.579,27.280,-9.918,-18.487,-23.379,-17.595,-16.705,-15.587,-17.119,-13.282,-3.334,-0.316,-7.858,-2.926,-6.059,-14.096,-18.345,0.000,-544.798,-289.718,14.557,-320.328,102.175
83469.073,302.372,0.962,8.721,36.567,-60.419,27.713,-9.472,-18.594,-23.588,-16.516,-16.705,-15.694,-16.370,-13.394,-3.438,-0.211,-7.858,-2.926,-6.686,-13.681,-18.570,0.000,-544.798,-289.718,14.557,-320.312,102.185
83473.104,302.370,0.962,8.739,36.725,-60.259,27.605,-9.361,-18.273,-22.961,-16.516,-16.186,-16.121,-16.263,-12.836,-3.125,-0.633,-7.539,-2.090,-6.477,-13.267,-18.233,0.000,-544.798,-289.718,14.557,-320.312,102.207
83469.073,302.368,0.962,8.721,36.567,-60.419,27.064,-9.695,-18.273,-23.066,-16.840,-16.082,-15.160,-16.798,-13.171,-2.917,-0.738,-7.856,-2.822,-6.059,-13.267,-18.233,0.000,-544.798,-289.718,14.557,-320.328,102.196
83477.135,302.370,0.962,8.730,36.646,-60.099,28.038,-10.252,-17.953,-22.857,-17.272,-16.186,-15.587,-16.156,-13.840,-3.438,-0.527,-8.175,-2.300,-6.268,-13.370,-18.795,0.000,-544.798,-289.718,14.557,-320.328,102.185
83477.135,302.370,0.962,8.720,36.567,-60.099,27.388,-9.027,-18.914,-23.170,-17.487,-16.394,-15.907,-16.370,-12.612,-3.959,-0.633,-7.856,-2.509,-6.791,-13.578,-18.345,0.000,-544.798,-289.718,14.557,-320.328,102.175
83481.167,302.368,0.962,8.729,36.646,-60.259,27.497,-9.361,-18.059,-23.901,-16.948,-16.290,-15.907,-16.370,-13.617,-3.125,-1.160,-8.493,-2.822,-7.731,-13.472,-18.345,0.000,-544.798,-289.718,14.557,-320.344,102.185
83481.167,302.370,0.962,8.711,36.488,-60.099,27.821,-10.029,-18.701,-22.961,-17.380,-16.497,-15.801,-16.477,-13.505,-3.542,-0.633,-8.706,-2.091,-7.313,-14.405,-18.457,0.000,-544.798,-289.718,14.557,-320.295,102.196
83477.135,302.370,0.962,8.730,36.646,-60.099,27.388,-9.584,-18.701,-23.483,-16.948,-17.327,-15.907,-16.263,-13.394,-3.750,-0.843,-8.069,-2.509,-7.105,-13.679,-19.020,0.000,-544.798,-289.718,14.557,-320.344,102.207
83473.104,302.365,0.962,8.730,36.646,-59.939,27.280,-9.361,-18.273,-24.318,-17.056,-16.394,-16.761,-16.156,-13.059,-3.959,-0.422,-8.281,-2.927,-7.522,-13.472,-18.345,0.000,-544.798,-289.718,14.557,-320.328,102.175
83469.073,302.368,0.962,8.721,36.567,-60.099,26.631,-9.807,-18.594,-23.274,-17.487,-16.082,-15.374,-16.691,-13.952,-3.646,-1.054,-8.387,-2.509,-6.791,-13.886,-18.795,0.000,-544.798,-289.718,14.557,-320.328,102.185
83477.135,302.372,0.962,8.739,36.725,-59.779,27.388,-10.809,-18.594,-23.274,-16.840,-16.290,-15.694,-16.263,-14.063,-3.438,-0.738,-8.493,-2.927,-6.582,-13.783,-19.020,0.000,-544.798,-289.718,14.557,-320.328,102.196
83465.041,302.388,0.962,17.041,139.622,-78.350,137.267,-86.141,-118.401,-138.497,-113.561,-99.487,-88.504,-87.092,-65.519,6.680,7.816,-2.442,-0.105,-9.193,-20.937,-27.349,0.000,-544.798,-289.718,14.557,-320.328,102.185
83465.041,302.383,0.962,17.046,139.701,-78.350,136.942,-84.804,-118.187,-138.080,-113.884,-98.139,-87.971,-86.771,-61.389,6.158,7.288,-2.655,-0.105,-8.775,-21.351,-26.336,0.000,-544.798,-289.718,14.557,-320.328,102.185
83461.010,302.384,0.962,17.042,139.622,-78.350,136.184,-85.361,-117.761,-138.706,-114.424,-98.657,-87.757,-86.771,-58.934,6.889,6.443,-2.761,-0.418,-9.297,-21.559,-27.011,0.000,-544.798,-289.718,14.557,-320.312,102.185
83465.041,302.383,0.962,17.036,139.543,-78.190,137.159,-86.699,-118.403,-138.185,-113.453,-98.450,-88.077,-87.306,-49.223,6.680,7.076,-3.292,-0.209,-8.775,-21.351,-26.561,0.000,-544.798,-289.718,14.557,-320.312,102.175
83465.041,302.384,0.962,17.041,139.622,-78.350,137.267,-85.027,-118.509,-138.185,-113.020,-99.072,-88.291,-87.306,-49.893,6.158,7.182,-2.655,-0.418,-8.566,-21.559,-26.786,0.000,-544.798,-289.718,14.557,-320.328,102.175
83465.041,302.384,0.962,17.036,139.543,-78.350,137.592,-85.473,-117.761,-139.020,-113.776,-98.465,-89.038,-86.771,-55.251,7.202,7.604,-2.655,0.733,-9.506,-20.418,-25.998,0.000,-544.798,-289.718,14.557,-320.312,102.175
83461.010,302.384,0.962,17.037,139.543,-78.190,137.916,-85.138,-117.548,-137.768,-113.344,-97.635,-87.758,-87.413,-54.916,7.828,7.499,-2.442,0.628,-8.148,-20.729,-25.323,0.000,-544.798,-289.718,14.557,-320.312,102.175
83469.073,302.384,0.962,17.026,139.385,-78.350,138.458,-85.027,-118.296,-137.768,-112.696,-97.947,-87.544,-85.380,-53.353,7.410,7.499,-2.124,0.105,-8.984,-20.418,-26.223,0.000,-544.798,-289.718,14.557,-320.328,102.175
83465.041,302.384,0.962,17.031,139.464,-78.190,138.241,-84.358,-117.655,-137.768,-113.020,-97.428,-87.438,-86.771,-53.129,6.680,7.288,-2.336,0.523,-9.088,-20.626,-25.548,0.000,-544.798,-289.718,14.557,-320.295,102.175
83461.010,302.386,0.962,17.032,139.464,-78.350,137.267,-84.804,-116.907,-138.081,-113.560,-97.843,-87.544,-86.878,-46.320,7.515,6.865,-2.655,0.105,-8.462,-21.040,-26.336,0.000,-544.798,-289.718,14.557,-320.344,102.185
83465.041,302.388,0.962,17.027,139.385,-78.190,138.133,-85.361,-117.548,-137.246,-113.668,-97.635,-88.078,-86.878,-47.101,7.202,6.865,-2.761,0.419,-8.357,-21.040,-25.661,0.000,-544.798,-289.718,14.557,-320.295,102.185
83465.041,302.383,0.962,17.022,139.305,-78.350,138.349,-84.470,-117.868,-137.768,-112.912,-98.362,-87.758,-86.557,-45.539,7.097,7.499,-2.230,-0.105,-8.670,-21.144,-26.786,0.000,-544.798,-289.718,14.557,-320.328,102.175
83465.041,302.384,0.962,17.027,139.385,-78.350,137.916,-84.916,-117.334,-138.394,-113.560,-97.635,-88.292,-86.664,-45.650,7.202,6.337,-2.760,0.419,-9.402,-20.937,-26.561,0.000,-544.798,-289.718,14.557,-320.328,102.185
83465.041,302.384,0.962,17.022,139.305,-78.030,137.267,-85.138,-117.441,-137.663,-113.452,-98.362,-88.078,-87.734,-48.329,7.410,8.027,-2.336,0.209,-8.463,-21.870,-26.561,0.000,-544.798,-289.718,14.557,-320.328,102.185
83465.041,302.384,0.962,17.022,139.305,-78.670,137.159,-85.027,-117.334,-137.663,-112.696,-98.673,-87.971,-87.413,-54.580,6.888,6.865,-2.654,-0.209,-9.090,-21.244,-27.461,0.000,-544.798,-289.718,14.557,-320.328,102.207
83461.010,302.384,0.962,17.013,139.147,-78.190,137.267,-85.027,-118.296,-138.185,-113.344,-98.050,-89.039,-87.413,-53.910,6.784,6.548,-3.079,-0.000,-8.776,-21.659,-26.673,0.000,-544.798,-289.718,14.557,-320.328,102.185
83469.073,302.383,0.962,17.026,139.385,-78.350,137.159,-85.250,-117.441,-138.185,-113.776,-98.050,-87.544,-87.734,-53.240,7.097,6.337,-2.442,0.209,-9.090,-21.244,-26.786,0.000,-544.798,-289.718,14.557,-320.344,102.185
83465.041,302.383,0.962,17.027,139.385,-78.190,137.592,-86.141,-117.227,-137.663,-113.560,-98.258,-88.185,-86.557,-51.008,6.888,6.865,-3.397,0.209,-9.090,-21.348,-26.786,0.000,-544.798,-289.718,14.557,-320.312,102.185
83469.073,302.384,0.962,17.017,139.226,-78.190,137.267,-84.470,-118.508,-138.081,-113.020,-98.362,-88.505,-86.450,-54.468,6.575,7.393,-2.336,-0.000,-8.567,-21.140,-26.336,0.000,-544.798,-289.718,14.557,-320.312,102.175
