%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83827.867,302.599,0.965,9.229,41.099,7.877,0.866,17.636,2.033,-13.046,-16.516,-21.893,-22.634,-23.325,-14.957,-14.065,-18.871,-26.653,-19.233,-19.852,-21.455,-21.947,-10.000,-544.798,-289.718,14.557,-320.671,102.196
83839.961,302.596,0.965,9.237,41.178,7.716,1.515,17.304,2.354,-13.360,-15.653,-22.308,-22.527,-22.255,-14.511,-14.690,-18.766,-26.653,-19.233,-19.956,-21.766,-22.960,-10.000,-544.798,-289.718,14.557,-320.638,102.207
83839.961,302.596,0.965,9.228,41.099,7.716,0.758,17.862,2.141,-13.673,-15.761,-21.478,-23.061,-21.720,-12.948,-17.190,-18.660,-26.653,-19.338,-20.061,-21.559,-21.497,-10.000,-544.798,-289.718,14.557,-320.671,102.185
83835.930,302.601,0.965,9.228,41.099,7.556,-0.000,17.639,2.034,-13.464,-15.761,-21.271,-21.780,-22.148,-12.613,-16.982,-19.398,-26.972,-19.861,-20.165,-21.663,-22.397,-10.000,-544.798,-289.718,14.557,-320.654,102.218
83827.867,302.596,0.965,9.211,40.941,7.396,0.649,17.527,2.462,-13.255,-15.329,-21.063,-21.780,-21.506,-12.836,-16.565,-18.660,-27.609,-19.442,-20.374,-22.388,-22.960,-10.000,-544.798,-289.718,14.557,-320.654,102.196
83831.898,302.596,0.965,9.220,41.020,7.877,0.216,18.532,1.927,-13.568,-15.329,-21.686,-21.993,-22.041,-13.394,-16.461,-18.660,-26.865,-20.174,-21.105,-22.492,-23.410,-10.000,-544.798,-289.718,14.557,-320.671,102.175
83831.898,302.601,0.965,9.229,41.099,7.556,-0.648,18.197,2.462,-13.881,-15.437,-20.752,-21.886,-21.934,-13.618,-16.252,-18.766,-27.078,-20.279,-21.941,-23.217,-24.198,-10.000,-544.798,-289.718,14.557,-320.622,102.196
83823.836,302.599,0.965,9.211,40.941,7.877,-0.973,18.085,2.783,-12.838,-15.437,-21.167,-21.673,-21.723,-14.064,-16.148,-17.817,-27.503,-21.324,-21.419,-23.943,-25.211,-10.000,-544.798,-289.718,14.557,-320.638,102.218
83843.993,302.601,0.965,9.228,41.099,7.716,-1.837,18.309,2.462,-12.733,-15.221,-21.478,-22.313,-21.188,-14.287,-15.836,-17.079,-27.715,-21.847,-21.941,-23.839,-27.237,-10.000,-544.798,-289.718,14.557,-320.622,102.218
83835.930,302.597,0.965,9.220,41.020,7.396,-1.945,18.644,2.248,-12.942,-15.005,-21.063,-21.993,-21.616,-13.617,-15.836,-17.290,-28.989,-22.265,-22.359,-24.461,-26.111,-10.000,-544.798,-289.718,14.557,-320.654,102.175
83839.961,302.604,0.965,9.211,40.941,7.556,-3.782,18.755,2.676,-12.733,-15.005,-20.959,-21.459,-21.830,-13.729,-13.544,-20.136,-30.051,-22.160,-22.882,-24.461,-27.012,-10.000,-544.798,-289.718,14.557,-320.671,102.185
