%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82082.273,302.383,0.946,16.888,134.856,-14.024,5.846,66.982,12.31,-44.671,-55.81,-70.14,-74.639,-73.303,-58.489,-66.363,-67.155,-73.906,-65.644,-67.704,-68.512,-70.118,-12,-544.798,-289.718,14.557,-320.312,102.228
82082.273,302.38,0.946,16.893,134.935,-14.344,4.33,68.545,11.775,-44.149,-55.378,-70.348,-74.639,-72.981,-57.484,-67.405,-67.05,-71.676,-66.585,-67.704,-69.445,-71.694,-12,-544.798,-289.718,14.557,-320.295,102.218
82082.273,302.381,0.946,16.893,134.935,-13.864,3.031,69.103,13.059,-44.462,-54.946,-70.244,-75.066,-74.159,-58.712,-66.155,-65.363,-74.437,-67.839,-68.749,-69.134,-70.23,-12,-544.798,-289.718,14.557,-320.312,102.207
82078.242,302.384,0.946,16.899,135.014,-14.024,3.897,68.098,12.31,-44.253,-55.702,-69.829,-74.959,-74.587,-59.27,-62.717,-67.155,-76.667,-67.839,-67.704,-68.823,-70.23,-12,-544.798,-289.718,14.557,-320.328,102.218
82078.242,302.383,0.946,16.884,134.777,-14.184,3.897,67.54,11.882,-44.566,-54.946,-70.763,-74.959,-74.052,-58.6,-63.551,-71.899,-76.136,-68.78,-68.749,-69.341,-71.919,-12,-544.798,-289.718,14.557,-320.295,102.228
82074.21,302.381,0.946,16.894,134.935,-13.864,3.572,68.21,11.775,-44.357,-55.27,-70.14,-74.745,-74.052,-56.48,-72.406,-73.586,-77.304,-69.512,-69.271,-70.171,-71.581,-12,-544.798,-289.718,14.557,-320.344,102.228
82082.273,302.383,0.946,16.903,135.093,-13.864,2.598,68.545,12.417,-44.879,-55.81,-70.14,-74.318,-74.052,-57.261,-78.24,-74.851,-77.941,-71.289,-70.421,-69.963,-70.906,-12,-544.798,-289.718,14.557,-320.312,102.228
82078.242,302.381,0.946,16.894,134.935,-13.864,3.356,66.759,11.668,-44.253,-56.457,-70.348,-74.852,-73.731,-58.265,-77.928,-73.375,-78.366,-69.303,-68.853,-69.341,-70.568,-12,-544.798,-289.718,14.557,-320.328,102.218
82078.242,302.383,0.946,16.894,134.935,-13.864,3.681,67.428,11.989,-44.044,-56.026,-70.659,-74.959,-74.052,-58.489,-78.761,-74.008,-76.03,-70.139,-70.003,-69.86,-71.468,-12,-544.798,-289.718,14.557,-320.328,102.228
82082.273,302.383,0.946,16.898,135.014,-13.544,4.005,67.875,11.989,-45.61,-55.918,-70.867,-75.813,-74.266,-58.042,-77.823,-71.583,-77.941,-70.453,-71.256,-71,-72.706,-12,-544.798,-289.718,14.557,-320.295,102.218
82078.242,302.38,0.946,16.893,134.935,-13.864,2.165,67.317,11.882,-44.775,-56.242,-70.97,-75.493,-75.336,-59.27,-74.594,-71.794,-78.472,-71.707,-70.107,-71.829,-73.607,-12,-544.798,-289.718,14.557,-320.295,102.228
82074.21,302.397,0.946,34.081,549.131,-13.224,28.904,279.54,44.102,-188.389,-232.523,-284.09,-295.672,-288.288,-219.555,-318.483,-332.086,-325.995,-313.482,-307.593,-304.832,-306.583,-12,-544.798,-289.718,14.557,-320.312,102.228
82078.242,302.401,0.946,34.078,549.052,-13.224,28.038,281.1,48.277,-185.78,-230.364,-280.666,-294.924,-287.218,-223.462,-306.189,-329.766,-332.791,-315.05,-311.146,-305.039,-307.708,-12,-544.798,-289.718,14.557,-320.295,102.228
82074.21,302.394,0.946,34.084,549.21,-13.224,25.223,279.202,45.493,-187.032,-232.955,-282.949,-296.419,-290.749,-227.369,-302.96,-324.179,-332.578,-319.232,-311.564,-311.465,-315.699,-12,-544.798,-289.718,14.557,-320.312,102.218
82074.21,302.396,0.946,34.081,549.131,-13.384,18.187,280.095,47.527,-185.884,-229.824,-281.911,-294.604,-287.967,-226.699,-300.251,-312.688,-332.366,-326.13,-317.519,-318.721,-333.369,-12,-544.798,-289.718,14.557,-320.312,102.218
82070.179,302.394,0.945,34.08,549.052,-12.904,3.789,282.551,48.277,-183.796,-228.637,-278.902,-292.468,-285.078,-218.216,-305.356,-320.067,-338.206,-337.733,-327.758,-323.489,-327.967,-12,-544.798,-289.718,14.557,-320.279,102.218
82082.273,302.396,0.946,34.075,548.973,-13.224,0.65,286.794,52.023,-181.291,-225.722,-276.411,-289.478,-282.189,-216.765,-315.149,-335.565,-341.923,-331.88,-324.102,-323.074,-332.919,-12,-544.798,-289.718,14.557,-320.312,102.228
82078.242,302.396,0.946,34.078,549.052,-13.224,-0.648,286.682,54.271,-178.682,-224.859,-275.269,-288.73,-282.831,-219.332,-327.547,-325.339,-337.25,-330.416,-325.355,-324.318,-329.205,-12,-544.798,-289.718,14.557,-320.312,102.239
82074.21,302.397,0.946,34.072,548.815,-13.224,-1.729,289.026,54.057,-179.204,-224.859,-277.033,-290.118,-283.365,-218.439,-312.232,-329.134,-337.569,-332.611,-326.087,-322.867,-329.655,-12,-544.798,-289.718,14.557,-320.295,102.228
82074.21,302.401,0.946,34.074,548.894,-13.544,0.541,288.58,54.592,-179.204,-224.427,-274.958,-290.012,-282.188,-214.199,-322.442,-327.447,-336.932,-328.744,-325.669,-323.178,-324.365,-12,-544.798,-289.718,14.557,-320.328,102.228
82074.21,302.397,0.946,34.072,548.815,-13.544,2.706,287.687,53.736,-180.561,-226.37,-277.967,-291.4,-286.789,-222.458,-313.169,-323.863,-335.976,-325.19,-318.773,-317.27,-317.275,-12,-544.798,-289.718,14.557,-320.312,102.228
82070.179,302.397,0.945,34.072,548.815,-13.384,9.635,286.905,53.522,-179.413,-225.722,-276.93,-289.905,-283.9,-220.784,-317.128,-321.439,-338.631,-326.549,-320.027,-318.306,-320.651,-12,-544.798,-289.718,14.557,-320.312,102.218
82074.21,302.397,0.946,34.069,548.736,-13.224,8.444,287.91,53.093,-180.456,-226.154,-277.863,-292.147,-286.04,-224.244,-302.438,-334.617,-338.844,-328.116,-323.475,-320.794,-324.703,-12,-544.798,-289.718,14.557,-320.312,102.207
82070.179,302.397,0.945,34.068,548.657,-13.384,6.17,286.57,52.665,-181.5,-226.046,-277.241,-291.079,-282.83,-214.98,-332.13,-357.283,-340.331,-328.013,-325.878,-322.763,-326.504,-12,-544.798,-289.718,14.557,-320.312,102.218
82070.179,302.397,0.945,34.07,548.736,-13.384,3.572,286.794,53.2,-181.083,-226.694,-276.826,-290.652,-284.328,-219.11,-326.713,-361.29,-336.295,-326.758,-326.191,-324.214,-327.742,-12,-544.798,-289.718,14.557,-320.312,102.207
82070.179,302.397,0.945,34.068,548.657,-13.544,4.005,287.575,52.772,-180.665,-225.83,-277.137,-290.225,-282.402,-217.994,-320.462,-348.955,-338.313,-327.072,-323.788,-320.899,-322.79,-12,-544.798,-289.718,14.557,-320.312,102.218
82074.21,302.397,0.946,34.059,548.42,-13.384,7.253,286.794,52.665,-180.665,-225.291,-276.826,-290.759,-283.9,-221.007,-312.023,-340.943,-334.596,-324.145,-321.072,-318.204,-319.076,-12,-544.798,-289.718,14.557,-320.344,102.207
82074.21,302.396,0.946,34.057,548.341,-13.384,9.851,285.231,52.023,-182.335,-226.37,-277.967,-291.293,-284.756,-221.565,-314.836,-337.147,-333.747,-325.295,-324.728,-324.215,-326.73,-12,-544.798,-289.718,14.557,-320.295,102.239
82066.148,302.397,0.945,34.059,548.341,-13.384,6.17,285.789,51.274,-182.648,-228.097,-279.108,-292.895,-287.218,-227.37,-304.834,-328.713,-330.88,-321.114,-320.863,-316.753,-316.488,-12,-544.798,-289.718,14.557,-320.312,102.218
82066.148,302.394,0.945,34.058,548.341,-13.224,15.697,283.221,49.668,-184.318,-229.393,-281.495,-294.176,-289.893,-232.504,-310.044,-322.177,-323.553,-316.828,-315.743,-311.467,-309.284,-12,-544.798,-289.718,14.557,-320.279,102.228
82070.179,302.394,0.945,34.055,548.262,-13.224,21.109,280.989,47.099,-187.449,-231.228,-282.74,-297.379,-291.819,-231.388,-294.312,-316.695,-320.792,-314.528,-315.116,-308.253,-304.895,-12,-544.798,-289.718,14.557,-320.312,102.196
82090.336,302.433,0.946,8.961,37.966,-14.184,5.629,6.363,-7.053,-17.639,-15.653,-18.78,-15.056,-13.911,-9.376,-3.125,-1.265,-11.574,-23.624,-23.508,-27.467,-31.401,-4,-544.798,-289.718,14.557,-320.295,102.228
82094.367,302.434,0.946,8.961,37.966,-14.024,5.521,6.252,-6.839,-18.369,-16.3,-17.95,-15.697,-13.59,-9.711,-3.334,-2.108,-10.725,-22.474,-24.553,-26.845,-30.838,-4,-544.798,-289.718,14.557,-320.279,102.218
82090.336,302.436,0.946,8.961,37.966,-14.024,5.521,5.805,-6.412,-18.161,-16.084,-18.469,-15.376,-14.018,-9.823,-2.709,-1.371,-10.831,-22.892,-23.508,-27.363,-31.739,-4,-544.798,-289.718,14.557,-320.312,102.228
82090.336,302.433,0.946,8.961,37.966,-14.184,6.062,6.028,-7.373,-17.952,-15.761,-18.469,-15.163,-13.59,-10.715,-2.605,-1.265,-10.619,-22.578,-22.986,-26.638,-31.851,-4,-544.798,-289.718,14.557,-320.312,102.207
82086.305,302.434,0.946,8.961,37.966,-14.184,5.954,6.587,-7.587,-17.534,-15.869,-18.054,-15.269,-13.59,-9.488,-4.376,-0.843,-10.831,-22.474,-23.822,-27.052,-30.613,-4,-544.798,-289.718,14.557,-320.279,102.218
82086.305,302.433,0.946,8.961,37.966,-14.184,4.763,6.475,-6.946,-18.474,-16.3,-18.261,-14.736,-14.018,-10.157,-2.5,-2.214,-10.194,-22.16,-23.717,-27.052,-30.726,-4,-544.798,-289.718,14.557,-320.312,102.207
82094.367,302.434,0.946,8.961,37.966,-13.864,5.629,5.693,-7.48,-17.952,-16.948,-18.573,-15.697,-13.697,-10.046,-3.021,-1.581,-11.362,-23.624,-23.822,-27.363,-30.951,-4,-544.798,-289.718,14.557,-320.295,102.218
82086.305,302.434,0.946,8.971,38.045,-14.184,4.98,6.14,-7.16,-18.16,-16.3,-19.403,-15.483,-14.125,-9.934,-3.23,-1.476,-9.875,-23.414,-24.24,-27.674,-32.076,-4,-544.798,-289.718,14.557,-320.312,102.185
82082.273,302.436,0.945,8.971,38.045,-14.184,5.196,6.475,-6.732,-18.682,-16.408,-18.676,-16.23,-13.697,-10.046,-3.334,-1.054,-10.725,-22.787,-24.344,-27.363,-30.951,-4,-544.798,-289.718,14.557,-320.295,102.228
82086.305,302.438,0.946,8.971,38.045,-14.024,4.98,6.363,-6.946,-18.474,-16.624,-18.261,-15.803,-14.339,-9.934,-2.813,-0.843,-10.3,-22.787,-23.195,-27.882,-31.063,-4,-544.798,-289.718,14.557,-320.295,102.218
82082.273,302.434,0.945,8.971,38.045,-14.505,5.521,5.47,-7.16,-18.16,-15.977,-18.054,-15.803,-13.697,-10.827,-3.021,-0.949,-10.513,-21.847,-22.777,-26.949,-31.289,-4,-544.798,-289.718,14.557,-320.312,102.218
82078.242,302.433,0.945,8.971,38.045,-14.024,5.737,6.587,-7.694,-18.265,-15.869,-17.743,-15.59,-13.911,-10.269,-3.334,-0.633,-10.406,-21.847,-23.508,-27.052,-30.838,-4,-544.798,-289.718,14.557,-320.312,102.196
82078.242,302.434,0.945,8.99,38.203,-14.505,4.763,6.363,-7.267,-18.474,-16.408,-18.469,-15.163,-13.804,-9.711,-3.125,-2.108,-10.725,-21.847,-23.613,-27.156,-31.289,-4,-544.798,-289.718,14.557,-320.295,102.228
82078.242,302.439,0.945,8.962,37.966,-14.344,6.279,5.805,-8.015,-17.847,-16.732,-18.365,-15.697,-13.269,-10.046,-3.334,-1.054,-9.982,-22.16,-23.613,-27.26,-30.951,-4,-544.798,-289.718,14.557,-320.279,102.207
82086.305,302.434,0.946,8.971,38.045,-14.665,5.304,6.587,-8.335,-18.369,-16.192,-18.988,-15.376,-13.59,-9.599,-2.917,-1.687,-9.663,-22.892,-23.717,-27.363,-31.063,-4,-544.798,-289.718,14.557,-320.295,102.228
82082.273,302.434,0.945,8.98,38.124,-14.344,5.629,6.363,-7.053,-18.787,-16.84,-18.573,-15.803,-13.269,-9.934,-2.605,-1.265,-9.875,-21.951,-24.031,-27.053,-31.063,-4,-544.798,-289.718,14.557,-320.312,102.218
82086.305,302.434,0.946,8.989,38.203,-14.344,5.196,6.363,-7.48,-18.056,-16.948,-18.365,-15.59,-14.125,-9.711,-2.084,-1.371,-9.769,-22.683,-23.508,-28.193,-31.289,-4,-544.798,-289.718,14.557,-320.295,102.207
82082.273,302.438,0.945,8.989,38.203,-14.344,5.846,5.805,-7.267,-17.847,-16.84,-18.78,-15.163,-13.376,-10.381,-3.021,-1.16,-10.513,-22.16,-23.822,-27.053,-32.076,-4,-544.798,-289.718,14.557,-320.295,102.218
82082.273,302.439,0.945,8.99,38.203,-14.184,5.304,6.475,-7.373,-18.578,-16.408,-17.95,-15.376,-13.376,-9.153,-3.438,-1.687,-10.088,-21.219,-23.613,-27.571,-30.951,-4,-544.798,-289.718,14.557,-320.279,102.218
82078.242,302.438,0.945,9.008,38.361,-14.344,4.33,5.805,-7.053,-18.578,-16.192,-18.158,-14.949,-12.948,-9.934,-2.709,-1.581,-10.3,-23.415,-24.031,-27.156,-31.514,-4,-544.798,-289.718,14.557,-320.263,102.228
82070.179,302.465,0.945,17.089,138.017,16.234,45.034,16.187,-35.905,-77.756,-71.138,-67.546,-53.389,-47.727,-44.424,-4.897,-8.223,-21.768,-25.505,-66.032,-94.424,-117.163,-4,-544.798,-289.718,14.557,-320.279,102.196
82074.21,302.465,0.945,17.083,137.938,16.234,45.034,15.071,-36.333,-78.382,-71.03,-68.376,-54.457,-47.299,-45.987,-5.313,-8.012,-22.724,-25.923,-65.823,-94.424,-117.5,-4,-544.798,-289.718,14.557,-320.295,102.239
82070.179,302.465,0.945,17.084,137.938,16.394,44.276,16.299,-37.402,-78.173,-71.03,-67.961,-54.35,-47.085,-44.536,-6.043,-8.434,-22.512,-26.341,-65.614,-93.906,-117.275,-4,-544.798,-289.718,14.557,-320.279,102.218
82070.179,302.463,0.945,17.089,138.017,16.073,44.709,15.852,-36.333,-78.695,-70.491,-67.961,-54.244,-47.299,-45.317,-4.063,-8.75,-22.512,-25.609,-65.51,-94.113,-116.375,-4,-544.798,-289.718,14.557,-320.246,102.228
82066.148,302.467,0.945,17.084,137.938,16.073,46.008,16.187,-36.226,-76.921,-71.355,-67.754,-54.137,-47.085,-45.094,-4.376,-7.274,-22.618,-25.609,-64.569,-93.491,-116.262,-4,-544.798,-289.718,14.557,-320.246,102.218
82074.21,302.463,0.945,17.093,138.096,16.073,46.116,16.299,-36.653,-77.13,-70.059,-68.065,-54.03,-46.978,-44.201,-3.646,-7.274,-21.131,-26.237,-64.36,-92.247,-116.938,-4,-544.798,-289.718,14.557,-320.295,102.218
82066.148,302.465,0.945,17.089,138.017,16.234,46.333,16.411,-35.585,-77.86,-70.491,-67.546,-54.244,-46.443,-42.527,-3.855,-7.591,-21.874,-26.55,-64.36,-92.662,-116.262,-4,-544.798,-289.718,14.557,-320.263,102.228
82066.148,302.465,0.945,17.089,138.017,16.234,45.9,16.299,-35.905,-77.651,-70.275,-67.65,-54.03,-47.62,-42.304,-3.23,-7.274,-22.193,-27.386,-64.151,-92.144,-115.812,-4,-544.798,-289.718,14.557,-320.279,102.207
82062.116,302.463,0.945,17.094,138.096,16.394,46.657,15.629,-36.333,-76.921,-70.275,-67.339,-53.817,-46.657,-42.639,-3.855,-7.907,-22.512,-28.014,-63.838,-91.936,-116.825,-4,-544.798,-289.718,14.557,-320.263,102.228
82066.148,302.462,0.945,17.099,138.175,16.234,46.441,15.852,-37.188,-77.964,-70.707,-67.65,-53.603,-46.978,-41.411,-4.688,-7.591,-21.662,-29.059,-63.838,-92.558,-116.6,-4,-544.798,-289.718,14.557,-320.279,102.228
82066.148,302.467,0.945,17.099,138.175,16.234,45.358,15.517,-36.012,-78.278,-71.031,-67.65,-53.817,-46.871,-44.09,-3.959,-8.118,-21.556,-28.641,-64.465,-92.247,-116.6,-4,-544.798,-289.718,14.557,-320.312,102.218
82070.179,302.463,0.945,17.089,138.017,16.234,45.683,15.852,-36.547,-77.756,-71.247,-68.065,-54.03,-47.085,-45.206,-3.855,-7.801,-22.405,-29.268,-63.316,-92.558,-116.6,-4,-544.798,-289.718,14.557,-320.279,102.228
82070.179,302.467,0.945,17.093,138.096,16.234,46.441,15.294,-36.974,-77.443,-70.167,-68.688,-54.457,-47.62,-44.09,-3.751,-7.169,-21.344,-30.418,-63.629,-91.833,-117.388,-4,-544.798,-289.718,14.557,-320.246,102.207
82070.179,302.467,0.945,17.103,138.254,16.234,46.333,15.964,-36.547,-78.591,-70.923,-67.858,-54.671,-47.192,-43.643,-4.167,-7.696,-22.087,-29.477,-63.838,-91.625,-116.825,-4,-544.798,-289.718,14.557,-320.263,102.196
82070.179,302.468,0.945,17.103,138.254,16.394,45.142,15.183,-36.974,-78.591,-71.463,-67.754,-54.244,-48.583,-43.309,-3.855,-8.118,-21.131,-30.209,-63.107,-92.662,-117.05,-4,-544.798,-289.718,14.557,-320.279,102.218
82070.179,302.467,0.945,17.103,138.254,16.234,45.683,14.401,-36.974,-78.069,-70.707,-68.273,-54.457,-46.978,-43.643,-4.897,-8.856,-22.087,-29.582,-63.525,-91.73,-117.276,-4,-544.798,-289.718,14.557,-320.279,102.228
82066.148,302.465,0.945,17.099,138.175,16.234,45.25,15.741,-37.402,-78.382,-71.139,-68.065,-54.244,-46.871,-42.974,-5.417,-8.329,-21.344,-30.523,-63.42,-92.455,-117.051,-4,-544.798,-289.718,14.557,-320.263,102.218
82066.148,302.467,0.945,17.099,138.175,16.234,44.493,15.964,-36.119,-78.486,-70.491,-67.339,-54.35,-46.764,-42.862,-4.48,-8.539,-21.981,-30.104,-63.838,-91.833,-117.501,-4,-544.798,-289.718,14.557,-320.295,102.218
82066.148,302.468,0.945,17.109,138.333,16.394,45.25,15.517,-36.012,-76.816,-70.707,-67.546,-53.496,-46.55,-42.304,-4.792,-8.223,-22.618,-29.791,-63.107,-92.766,-117.839,-4,-544.798,-289.718,14.557,-320.263,102.218
82078.242,302.467,0.945,17.107,138.333,16.234,44.493,16.299,-36.119,-77.547,-70.275,-67.961,-53.283,-46.336,-42.304,-5.105,-8.329,-21.344,-29.164,-63.211,-92.351,-118.627,-4,-544.798,-289.718,14.557,-320.279,102.228
82074.21,302.478,0.945,34.017,546.918,12.551,236.21,25.007,-193.633,-369.472,-343.818,-338.459,-298.127,-251.155,-183.614,5.74,-27.094,-73.057,-91.985,-234.978,-336.444,-438.376,-4,-544.798,-289.718,14.557,-320.263,102.218
