%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82013.740,302.750,0.944,9.249,40.364,-6.268,-0.973,16.855,3.103,-12.838,-16.192,-22.619,-24.449,-23.860,-16.743,-18.961,-19.925,-27.715,-19.756,-19.852,-20.315,-21.609,-11.000,-544.798,-289.718,14.557,-320.459,102.271
82013.740,302.750,0.944,9.240,40.285,-6.428,-0.973,18.085,2.354,-13.151,-15.653,-23.138,-23.381,-23.539,-16.743,-21.045,-20.874,-26.547,-19.338,-19.225,-20.212,-22.622,-11.000,-544.798,-289.718,14.557,-320.459,102.271
82013.740,302.754,0.944,9.240,40.285,-6.428,-0.756,18.420,2.783,-13.464,-16.192,-22.412,-24.662,-23.646,-16.631,-22.399,-20.979,-25.697,-17.875,-19.852,-20.108,-22.060,-11.000,-544.798,-289.718,14.557,-320.442,102.282
82013.740,302.749,0.944,9.258,40.443,-5.947,-1.081,17.304,2.462,-13.255,-16.300,-22.412,-23.701,-24.609,-16.631,-22.816,-20.136,-25.379,-18.188,-18.911,-20.937,-22.735,-11.000,-544.798,-289.718,14.557,-320.459,102.261
82017.771,302.747,0.944,9.240,40.285,-6.268,-0.865,16.634,2.462,-13.359,-15.653,-22.931,-24.235,-24.074,-17.971,-23.024,-18.660,-25.273,-18.711,-19.225,-20.419,-22.172,-11.000,-544.798,-289.718,14.557,-320.442,102.261
82013.740,302.747,0.944,9.249,40.364,-6.268,-0.865,17.974,1.499,-13.568,-15.437,-22.931,-24.022,-24.074,-17.524,-22.503,-17.500,-25.273,-18.920,-19.016,-20.419,-21.497,-11.000,-544.798,-289.718,14.557,-320.442,102.250
82005.677,302.749,0.944,9.258,40.443,-5.947,-1.513,17.416,2.997,-14.194,-15.977,-22.516,-24.132,-24.395,-17.524,-20.732,-18.028,-24.954,-18.606,-19.225,-20.419,-22.172,-11.000,-544.798,-289.718,14.557,-320.475,102.261
82005.677,302.750,0.944,9.258,40.443,-6.108,-0.324,17.081,2.355,-13.359,-16.948,-22.412,-24.452,-23.971,-17.524,-20.315,-18.449,-26.653,-18.293,-19.434,-21.144,-22.960,-11.000,-544.798,-289.718,14.557,-320.426,102.261
82001.645,302.749,0.944,9.250,40.364,-5.787,-1.405,17.416,2.034,-13.673,-15.653,-23.034,-23.812,-23.114,-16.519,-20.836,-18.976,-24.105,-19.338,-19.852,-20.834,-23.410,-11.000,-544.798,-289.718,14.557,-320.442,102.271
82009.708,302.750,0.944,9.240,40.285,-6.108,-1.621,17.974,2.355,-13.777,-16.300,-22.723,-24.239,-23.757,-15.627,-20.628,-18.660,-25.166,-18.606,-20.583,-21.766,-23.635,-11.000,-544.798,-289.718,14.557,-320.426,102.271
82009.708,302.749,0.944,9.258,40.443,-5.947,-2.810,17.974,2.462,-13.046,-15.761,-22.204,-23.598,-23.543,-15.627,-20.732,-18.344,-25.804,-19.129,-20.583,-23.217,-24.648,-11.000,-544.798,-289.718,14.557,-320.459,102.261
82009.708,302.747,0.944,9.240,40.285,-6.108,-2.918,17.639,2.569,-12.942,-15.437,-22.827,-23.491,-23.328,-16.296,-20.420,-17.817,-26.016,-20.070,-21.001,-22.699,-25.774,-11.000,-544.798,-289.718,14.557,-320.426,102.250
82009.708,302.746,0.944,9.249,40.364,-5.947,-3.350,18.532,2.248,-12.838,-15.653,-22.204,-23.919,-23.543,-16.185,-19.065,-17.289,-26.016,-20.488,-21.210,-22.699,-24.986,-11.000,-544.798,-289.718,14.557,-320.459,102.261
82009.708,302.749,0.944,9.249,40.364,-5.787,-3.890,17.862,2.355,-13.881,-15.653,-22.619,-23.919,-24.292,-17.301,-17.607,-18.765,-26.971,-20.697,-21.419,-23.217,-26.111,-11.000,-544.798,-289.718,14.557,-320.426,102.271
82005.677,302.749,0.944,9.249,40.364,-5.947,-3.350,17.081,2.569,-13.464,-16.516,-22.516,-24.025,-23.436,-17.189,-18.440,-19.187,-27.821,-20.592,-21.523,-23.425,-25.436,-11.000,-544.798,-289.718,14.557,-320.459,102.261
82009.708,302.749,0.944,9.258,40.443,-5.947,-3.566,18.197,2.141,-13.568,-15.545,-23.346,-23.705,-23.757,-15.850,-19.065,-20.241,-27.715,-21.219,-21.732,-23.943,-25.774,-11.000,-544.798,-289.718,14.557,-320.459,102.271
82009.708,302.747,0.944,9.258,40.443,-6.108,-3.458,18.309,2.997,-13.673,-15.545,-22.101,-24.025,-23.114,-15.961,-19.690,-20.979,-27.290,-20.383,-22.255,-23.736,-26.224,-11.000,-544.798,-289.718,14.557,-320.459,102.271
82013.740,302.747,0.944,9.249,40.364,-6.108,-3.566,17.974,2.890,-12.942,-16.300,-22.204,-22.958,-24.078,-15.850,-21.149,-20.452,-27.396,-21.324,-21.105,-24.357,-25.886,-11.000,-544.798,-289.718,14.557,-320.442,102.250
82013.740,302.749,0.944,9.249,40.364,-5.947,-3.782,17.750,2.676,-13.046,-15.437,-22.619,-23.385,-23.221,-16.296,-22.191,-20.030,-27.609,-21.115,-21.210,-23.010,-25.548,-11.000,-544.798,-289.718,14.557,-320.442,102.271
82009.708,302.749,0.944,9.231,40.206,-6.268,-3.782,18.309,2.676,-13.359,-15.869,-21.789,-23.598,-23.650,-16.519,-23.024,-20.347,-26.971,-19.965,-20.687,-22.803,-23.860,-11.000,-544.798,-289.718,14.557,-320.459,102.261
82001.645,302.754,0.944,16.928,135.200,-11.231,7.360,62.172,7.277,-48.115,-57.537,-70.971,-73.346,-71.687,-56.256,-65.947,-69.369,-79.004,-74.634,-73.555,-74.317,-76.083,-11.000,-544.798,-289.718,14.557,-320.442,102.250
