%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82005.677,302.749,0.944,8.869,37.112,-66.935,-7.241,20.43,5.565,-10.75,-13.817,-21.997,-23.808,-24.502,-17.971,-18.544,-17.606,-23.786,-17.038,-17.971,-20.108,-22.622,-14,-544.798,-289.718,14.557,-320.442,102.261
82001.645,302.746,0.944,8.879,37.191,-67.096,-7.565,20.653,6.422,-10.646,-14.141,-21.374,-24.021,-24.395,-18.194,-18.336,-17.289,-24.104,-16.829,-18.493,-20.626,-21.722,-14,-544.798,-289.718,14.557,-320.442,102.271
82001.645,302.746,0.944,8.897,37.349,-66.775,-7.457,20.765,6.423,-9.811,-14.573,-21.478,-23.381,-24.93,-17.859,-19.169,-18.027,-23.998,-17.247,-17.553,-21.041,-22.397,-14,-544.798,-289.718,14.557,-320.442,102.261
81997.614,302.747,0.944,8.888,37.27,-67.096,-7.781,19.871,5.887,-10.124,-13.602,-21.685,-23.701,-24.074,-19.31,-19.274,-17.817,-24.211,-17.038,-18.389,-20.522,-23.072,-14,-544.798,-289.718,14.557,-320.459,102.282
82001.645,302.746,0.944,8.879,37.191,-66.775,-7.781,21.099,6.102,-10.228,-13.494,-21.167,-24.128,-24.502,-18.64,-20.419,-17.711,-23.998,-17.352,-18.075,-20.315,-21.722,-14,-544.798,-289.718,14.557,-320.442,102.293
82001.645,302.747,0.944,8.897,37.349,-66.775,-7.673,20.43,6.102,-10.541,-13.926,-21.374,-23.701,-25.465,-19.087,-19.378,-18.555,-24.317,-17.352,-17.866,-20.108,-21.834,-14,-544.798,-289.718,14.557,-320.442,102.282
82005.677,302.742,0.944,8.897,37.349,-66.615,-7.241,19.76,5.78,-10.02,-14.573,-21.374,-24.239,-25.358,-20.315,-20.211,-17.289,-25.272,-16.829,-17.553,-19.693,-21.159,-14,-544.798,-289.718,14.557,-320.442,102.271
81997.614,302.746,0.944,8.898,37.349,-66.455,-7.241,21.099,5.138,-10.02,-13.71,-21.997,-24.132,-24.074,-19.533,-20.524,-18.027,-24.211,-17.247,-17.553,-19.901,-21.609,-14,-544.798,-289.718,14.557,-320.442,102.261
82001.645,302.749,0.944,8.888,37.27,-66.775,-7.024,20.653,5.673,-10.959,-14.141,-21.27,-24.773,-24.716,-19.756,-19.899,-17.817,-23.467,-15.888,-18.284,-19.901,-21.272,-14,-544.798,-289.718,14.557,-320.459,102.282
82005.677,302.746,0.944,8.897,37.349,-66.775,-6.808,20.653,5.887,-10.124,-14.249,-22.308,-23.919,-25.144,-19.422,-20.42,-17.079,-23.68,-16.306,-17.448,-19.797,-20.821,-14,-544.798,-289.718,14.557,-320.442,102.282
82005.677,302.749,0.944,8.897,37.349,-66.615,-6.808,19.871,5.994,-10.437,-13.818,-22.723,-24.239,-24.823,-20.538,-20.211,-16.551,-23.043,-16.202,-16.926,-19.486,-21.947,-14,-544.798,-289.718,14.557,-320.459,102.271
81997.614,302.744,0.944,8.888,37.27,-66.775,-6.376,20.43,5.245,-10.333,-14.249,-21.582,-24.452,-25.251,-20.091,-19.586,-16.657,-22.618,-16.097,-17.971,-19.693,-20.821,-14,-544.798,-289.718,14.557,-320.442,102.271
82001.645,302.747,0.944,8.888,37.27,-67.096,-7.132,20.653,5.78,-10.646,-14.465,-21.789,-24.559,-25.572,-20.203,-18.232,-16.341,-23.043,-15.784,-16.926,-19.382,-20.821,-14,-544.798,-289.718,14.557,-320.442,102.261
82001.645,302.747,0.944,8.888,37.27,-66.775,-5.944,19.202,5.673,-10.646,-14.357,-21.685,-24.132,-24.716,-19.756,-17.19,-15.919,-23.573,-15.993,-17.03,-19.279,-20.596,-14,-544.798,-289.718,14.557,-320.459,102.261
81993.583,302.747,0.944,8.888,37.27,-66.615,-5.944,20.318,5.245,-10.124,-13.926,-22.412,-24.239,-24.502,-18.082,-17.607,-16.657,-22.936,-16.934,-17.135,-19.589,-21.384,-14,-544.798,-289.718,14.557,-320.459,102.261
82001.645,302.747,0.944,8.888,37.27,-66.775,-6.16,20.43,5.78,-10.855,-14.249,-21.789,-23.919,-24.609,-18.082,-17.607,-17.395,-23.467,-16.516,-17.762,-19.486,-21.159,-14,-544.798,-289.718,14.557,-320.426,102.261
81997.614,302.746,0.944,8.888,37.27,-66.775,-6.376,20.43,6.102,-10.541,-14.897,-21.478,-23.705,-24.395,-18.529,-17.607,-17.184,-23.892,-16.306,-17.448,-20.108,-21.947,-14,-544.798,-289.718,14.557,-320.442,102.271
82001.645,302.749,0.944,8.879,37.191,-67.096,-6.916,20.988,5.673,-10.855,-13.494,-22.308,-24.132,-24.502,-18.529,-18.753,-17.711,-23.149,-16.62,-18.075,-20.315,-22.51,-14,-544.798,-289.718,14.557,-320.459,102.261
82005.677,302.749,0.944,8.907,37.428,-67.096,-7.673,20.765,5.994,-10.855,-14.033,-21.582,-24.346,-24.716,-17.971,-19.586,-17.5,-23.892,-16.306,-18.284,-20.626,-21.834,-14,-544.798,-289.718,14.557,-320.442,102.271
82005.677,302.75,0.944,8.888,37.27,-66.935,-8.213,20.876,5.459,-10.437,-13.818,-21.478,-23.491,-24.823,-18.752,-19.69,-16.973,-24.211,-16.829,-17.762,-20.522,-22.51,-14,-544.798,-289.718,14.557,-320.475,102.261
81997.614,302.742,0.944,16.962,135.741,-110.161,-9.51,78.258,22.155,-37.782,-51.492,-70.452,-76.549,-77.892,-64.181,-76.573,-73.059,-77.304,-71.184,-71.361,-71.828,-74.732,-14,-544.798,-289.718,14.557,-320.426,102.271
81997.614,302.738,0.944,16.957,135.662,-110.321,-11.779,78.258,22.155,-37.782,-52.355,-70.037,-77.83,-77.999,-65.074,-77.823,-72.321,-76.773,-70.557,-71.674,-72.347,-73.156,-14,-544.798,-289.718,14.557,-320.442,102.25
81997.614,302.738,0.944,16.952,135.583,-110.321,-11.995,78.258,22.158,-37.469,-52.031,-69.933,-76.655,-79.39,-66.302,-76.99,-72.637,-77.835,-70.975,-71.778,-72.554,-74.169,-14,-544.798,-289.718,14.557,-320.442,102.271
81997.614,302.741,0.944,16.957,135.662,-110.161,-11.239,77.476,21.944,-37.469,-52.787,-69.829,-77.082,-78.534,-66.413,-77.094,-73.164,-78.26,-70.766,-71.256,-72.347,-74.394,-14,-544.798,-289.718,14.557,-320.442,102.271
81997.614,302.741,0.944,16.957,135.662,-110.321,-11.779,78.593,22.265,-37.052,-51.816,-69.725,-76.228,-77.678,-64.404,-78.553,-72.742,-77.623,-71.498,-71.883,-72.658,-74.845,-14,-544.798,-289.718,14.557,-320.442,102.261
81997.614,302.741,0.944,16.957,135.662,-110.161,-12.212,78.816,22.265,-38.095,-52.031,-69.414,-76.549,-78.106,-65.409,-76.365,-72.742,-78.047,-71.602,-72.301,-73.798,-75.407,-14,-544.798,-289.718,14.557,-320.459,102.282
81997.614,302.738,0.944,16.957,135.662,-110.161,-11.995,78.704,22.051,-37.156,-52.139,-70.037,-76.668,-77.999,-65.074,-76.677,-72.742,-78.684,-71.811,-72.196,-74.627,-76.533,-14,-544.798,-289.718,14.557,-320.459,102.282
81997.614,302.738,0.944,16.947,135.504,-110.321,-13.292,78.258,21.837,-37.574,-52.139,-70.659,-76.561,-77.69,-64.962,-77.719,-72.742,-78.578,-73.17,-72.823,-75.353,-78.334,-14,-544.798,-289.718,14.557,-320.459,102.261
82005.677,302.738,0.944,16.956,135.662,-110.321,-14.265,79.151,23.014,-38.2,-51.923,-69.518,-77.735,-78.225,-65.743,-75.01,-71.899,-78.26,-72.125,-74.286,-75.042,-77.546,-14,-544.798,-289.718,14.557,-320.442,102.271
82005.677,302.741,0.944,16.952,135.583,-110.001,-14.697,79.039,22.907,-37.26,-52.571,-70.141,-76.668,-79.081,-65.854,-73.031,-72.321,-79.852,-73.065,-73.137,-75.353,-76.758,-14,-544.798,-289.718,14.557,-320.442,102.271
81997.614,302.739,0.944,16.952,135.583,-110.161,-13.725,78.481,22.372,-37.156,-52.139,-70.037,-77.201,-78.225,-65.408,-74.177,-74.745,-80.065,-72.334,-73.346,-75.249,-78.221,-14,-544.798,-289.718,14.557,-320.442,102.271
81997.614,302.739,0.944,16.947,135.504,-110.161,-13.833,78.928,21.944,-37.156,-51.384,-69.622,-77.201,-78.011,-64.18,-77.72,-74.007,-79.428,-73.275,-73.346,-75.56,-76.645,-14,-544.798,-289.718,14.557,-320.459,102.261
81993.583,302.738,0.944,16.953,135.583,-110.321,-15.346,78.369,21.837,-37.991,-52.355,-70.037,-76.668,-78.867,-66.97,-76.678,-73.796,-79.428,-72.543,-73.764,-75.042,-75.97,-14,-544.798,-289.718,14.557,-320.459,102.282
82009.708,302.738,0.944,16.951,135.583,-110.161,-13.184,77.7,22.158,-38.2,-52.679,-70.556,-77.308,-79.509,-68.868,-77.199,-72.32,-79.64,-72.229,-72.614,-74.212,-75.295,-14,-544.798,-289.718,14.557,-320.459,102.261
81993.583,302.739,0.944,16.958,135.662,-110.321,-12.428,78.481,21.195,-38.095,-53.003,-70.971,-78.056,-79.402,-67.082,-77.928,-73.585,-78.897,-71.707,-72.092,-74.108,-75.745,-14,-544.798,-289.718,14.557,-320.426,102.271
82005.677,302.738,0.944,16.947,135.504,-110.001,-12.86,78.593,21.623,-39.139,-53.003,-70.556,-77.735,-79.295,-67.528,-78.136,-73.585,-77.623,-71.184,-72.823,-73.59,-74.282,-14,-544.798,-289.718,14.557,-320.475,102.271
82005.677,302.741,0.944,16.947,135.504,-110.161,-11.671,77.923,21.623,-37.991,-53.219,-70.763,-77.308,-79.724,-67.417,-77.407,-72.847,-79.003,-71.393,-71.361,-72.968,-73.607,-14,-544.798,-289.718,14.557,-320.442,102.271
82005.677,302.739,0.944,16.942,135.425,-110.321,-10.915,77.588,21.302,-38.617,-52.247,-70.659,-77.842,-78.867,-66.077,-76.053,-73.691,-77.092,-71.393,-71.152,-71.932,-74.057,-14,-544.798,-289.718,14.557,-320.475,102.271
82017.771,302.736,0.944,16.94,135.425,-110.001,-10.158,77.365,21.623,-38.513,-52.571,-70.659,-77.949,-79.188,-65.184,-76.678,-72.109,-77.092,-71.184,-71.883,-72.45,-72.931,-14,-544.798,-289.718,14.557,-320.442,102.282
82009.708,302.738,0.944,16.946,135.504,-110.161,-10.158,77.365,21.623,-38.513,-52.571,-70.659,-77.949,-79.188,-65.184,-76.678,-72.109,-77.092,-71.184,-71.883,-72.45,-72.931,-14,-544.798,-289.718,14.557,-320.475,102.271
82001.645,302.704,0.944,33.984,544.958,-128.892,-32.744,320.401,89.154,-154.468,-213.091,-276.722,-301.924,-304.826,-255.831,-323.378,-319.75,-317.923,-306.164,-302.055,-300.374,-303.655,-14,-544.798,-289.718,14.557,-320.442,102.261
82001.645,302.704,0.944,33.986,545.037,-129.052,-38.904,323.525,89.797,-153.424,-211.58,-275.477,-300.642,-304.826,-257.393,-325.253,-317.431,-322.808,-307.837,-302.995,-297.99,-299.378,-14,-544.798,-289.718,14.557,-320.442,102.261
81997.614,302.704,0.944,33.985,544.958,-129.212,-35.122,320.511,89.81,-154.886,-213.415,-276.93,-301.817,-306.003,-257.505,-335.255,-329.449,-322.914,-310.554,-305.503,-301.203,-301.629,-14,-544.798,-289.718,14.557,-320.426,102.282
81997.614,302.705,0.944,33.985,544.958,-129.052,-36.743,323.078,89.168,-153.529,-213.739,-275.996,-300.963,-305.575,-258.51,-350.986,-325.864,-322.171,-310.554,-306.13,-302.239,-306.019,-14,-544.798,-289.718,14.557,-320.459,102.271
82005.677,302.702,0.944,33.985,545.037,-129.052,-38.58,322.967,90.452,-154.051,-212.876,-276.515,-301.283,-304.826,-258.286,-343.902,-333.244,-322.383,-313.063,-308.428,-303.483,-306.356,-14,-544.798,-289.718,14.557,-320.442,102.261
82005.677,302.704,0.944,33.986,545.037,-129.052,-39.877,323.971,90.452,-153.738,-213.091,-275.686,-301.283,-304.505,-256.277,-333.38,-333.033,-324.4,-312.645,-308.637,-305.142,-306.356,-14,-544.798,-289.718,14.557,-320.442,102.271
82001.645,302.705,0.944,33.986,545.037,-129.052,-40.525,323.971,91.523,-152.277,-211.688,-274.856,-298.876,-304.077,-254.938,-338.589,-329.554,-323.763,-312.227,-308.219,-304.312,-306.469,-14,-544.798,-289.718,14.557,-320.41,102.271
82001.645,302.705,0.944,33.986,545.037,-129.212,-41.282,323.413,90.988,-152.903,-212.12,-274.545,-299.837,-302.796,-255.273,-337.651,-328.184,-321.109,-308.568,-307.07,-304.209,-307.594,-14,-544.798,-289.718,14.557,-320.442,102.261
82005.677,302.705,0.944,33.981,544.879,-129.052,-41.282,324.195,90.666,-152.59,-211.472,-275.064,-300.37,-304.722,-257.278,-333.796,-319.434,-319.516,-310.45,-307.592,-304.312,-305.681,-14,-544.798,-289.718,14.557,-320.459,102.261
82005.677,302.704,0.944,33.983,544.958,-129.052,-41.066,323.19,90.238,-154.886,-212.66,-276.412,-301.011,-305.471,-255.603,-322.755,-324.389,-320.79,-311.391,-309.264,-307.215,-311.083,-14,-544.798,-289.718,14.557,-320.442,102.261
