%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83380.382,301.762,355.170,121.471,-0.002,-0.002,5.000
83380.382,301.762,355.091,121.631,-0.002,0.018,5.000
83384.413,301.765,355.249,121.311,-0.002,-0.002,5.000
83380.382,301.759,355.091,121.631,-0.002,-0.002,5.000
83380.382,301.762,355.091,121.791,0.031,0.008,5.000
83384.413,301.762,355.091,121.951,0.015,-0.002,5.000
83380.382,301.764,355.091,121.631,0.015,0.008,5.000
83380.382,301.760,355.170,122.112,-0.002,0.028,5.000
83376.351,301.760,355.091,122.432,0.047,-0.013,5.000
83376.351,301.760,355.170,122.432,-0.018,-0.013,5.000
83380.382,301.762,355.091,122.752,0.031,0.008,5.000
83376.351,301.760,355.249,122.912,0.031,-0.002,5.000
83384.413,301.760,355.091,123.072,0.015,0.008,5.000
83376.351,301.762,355.170,123.072,0.031,-0.002,5.000
83380.382,301.764,355.012,123.392,-0.002,-0.002,5.000
83376.351,301.762,354.933,123.392,0.015,-0.002,5.000
83380.382,301.764,355.012,123.712,0.031,0.008,5.000
83376.351,301.765,355.012,123.712,-0.002,-0.013,5.000
83372.319,301.765,355.012,123.552,-0.002,-0.002,5.000
83368.288,301.764,354.933,123.873,0.031,-0.013,5.000
83372.319,301.764,354.933,123.873,-0.002,0.008,5.000
83372.319,301.764,355.012,124.193,-0.018,-0.002,5.000
83368.288,301.765,354.933,124.193,-0.018,-0.002,5.000
83376.351,301.767,354.933,124.353,-0.002,-0.002,5.000
83372.319,301.765,354.933,124.193,-0.018,-0.002,5.000
83380.382,301.768,354.933,123.873,-0.002,0.008,5.000
83372.319,301.764,355.012,124.033,0.015,0.028,5.000
83380.382,301.764,354.933,124.033,0.015,-0.013,5.000
83372.319,301.762,354.617,123.873,-0.018,0.008,5.000
83372.319,301.765,354.854,123.712,-0.002,-0.002,5.000
83368.288,301.764,354.775,123.712,-0.002,0.018,5.000
83380.382,301.767,354.696,123.552,-0.002,0.008,5.000
83376.351,301.765,354.775,123.392,0.015,-0.002,5.000
83368.288,301.765,354.775,123.392,-0.002,0.008,5.000
83372.319,301.765,354.538,122.912,-0.018,0.008,5.000
83372.319,301.765,354.538,122.912,0.015,0.008,5.000
83372.319,301.765,354.538,122.592,-0.018,-0.013,5.000
83380.382,301.764,354.538,122.112,-0.002,0.008,5.000
83372.319,301.767,354.538,122.112,0.015,-0.002,5.000
83368.288,301.762,354.538,121.951,0.015,0.008,5.000
83376.351,301.764,354.617,121.791,-0.018,-0.002,5.000
83376.351,301.762,354.459,121.631,0.015,-0.002,5.000
83372.319,301.764,354.459,121.311,0.015,-0.002,5.000
83372.319,301.765,354.459,121.311,-0.002,-0.002,5.000
83380.382,301.764,354.301,121.151,-0.034,-0.013,5.000
83376.351,301.764,354.222,120.831,-0.002,-0.002,5.000
83376.351,301.762,354.143,120.991,0.015,0.008,5.000
83380.382,301.764,354.222,120.991,-0.002,-0.002,5.000
83376.351,301.764,354.222,121.151,-0.018,0.008,5.000
83380.382,301.765,354.301,120.671,0.031,0.008,5.000
83376.351,301.759,354.301,120.991,-0.002,-0.002,5.000
83380.382,301.760,354.143,120.991,0.031,0.008,5.000
83376.351,301.764,354.143,120.831,0.031,0.008,5.000
83384.413,301.760,354.143,120.991,0.015,0.008,5.000
83388.445,301.764,354.222,120.831,-0.002,-0.002,5.000
83380.382,301.764,354.143,121.311,-0.002,-0.002,5.000
83376.351,301.762,354.222,121.151,-0.002,-0.002,5.000
83376.351,301.762,354.064,121.471,0.015,0.018,5.000
83376.351,301.762,354.222,121.791,-0.002,-0.002,5.000
83380.382,301.762,354.064,121.951,-0.002,0.008,5.000
83380.382,301.760,353.906,122.112,-0.002,-0.002,5.000
83384.413,301.762,354.143,122.272,0.015,-0.002,5.000
83384.413,301.760,354.143,122.592,-0.002,0.008,5.000
83388.445,301.762,354.064,122.912,-0.002,-0.013,5.000
83380.382,301.762,354.222,123.232,0.031,0.008,5.000
83380.382,301.764,354.222,123.552,-0.002,-0.002,5.000
83380.382,301.762,354.222,124.193,-0.002,-0.013,5.000
83376.351,301.765,354.222,124.193,-0.018,0.008,5.000
83380.382,301.764,354.222,124.513,0.015,0.008,5.000
83380.382,301.765,354.222,124.513,0.015,0.008,5.000
83384.413,301.765,354.301,124.833,0.015,-0.002,5.000
