%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82832.112,300.293,-40.682,16.435,-175.968,78.289,2.000
82832.112,300.295,-40.682,16.915,-175.952,78.279,2.000
82840.175,300.295,-40.524,16.915,-175.936,78.268,2.000
82836.144,300.296,-40.682,16.755,-175.936,78.279,2.000
82832.112,300.293,-40.682,17.075,-175.952,78.289,2.000
82840.175,300.296,-40.761,17.075,-175.952,78.279,2.000
82828.081,300.295,-40.682,16.755,-175.968,78.268,2.000
82836.144,300.298,-40.603,16.755,-175.919,78.268,2.000
82828.081,300.295,-40.603,16.755,-175.936,78.300,2.000
82832.112,300.296,-40.603,16.595,-175.952,78.300,2.000
82836.144,300.295,-40.524,16.755,-175.952,78.268,2.000
82828.081,300.296,-40.603,16.755,-175.952,78.279,2.000
82824.050,300.296,-40.524,16.755,-175.936,78.289,2.000
82832.112,300.295,-40.444,16.755,-175.968,78.300,2.000
82828.081,300.299,-40.603,16.274,-175.936,78.289,2.000
82828.081,300.296,-40.761,16.755,-175.952,78.279,2.000
82828.081,300.295,-40.603,17.075,-175.968,78.289,2.000
82828.081,300.299,-40.682,16.755,-175.936,78.300,2.000
82824.050,300.299,-40.682,16.435,-175.952,78.300,2.000
82832.112,300.296,-40.444,16.595,-175.952,78.289,2.000
82828.081,300.299,-40.603,16.595,-175.936,78.300,2.000
82828.081,300.299,-40.524,16.435,-175.952,78.300,2.000
82824.050,300.298,-40.682,16.755,-175.903,78.279,2.000
82824.050,300.295,-40.524,16.595,-175.952,78.279,2.000
82824.050,300.298,-40.603,16.755,-175.952,78.257,2.000
82832.112,300.295,-40.444,16.755,-175.952,78.268,2.000
82828.081,300.295,-40.524,16.915,-175.919,78.300,2.000
82828.081,300.298,-40.444,16.755,-175.952,78.300,2.000
82828.081,300.295,-40.603,16.915,-175.936,78.279,2.000
82828.081,300.295,-40.524,16.755,-175.952,78.300,2.000
82828.081,300.295,-40.603,16.755,-175.919,78.300,2.000
82832.112,300.295,-40.682,16.755,-175.952,78.289,2.000
82828.081,300.295,-40.682,16.755,-175.936,78.279,2.000
82824.050,300.293,-40.603,16.915,-175.919,78.279,2.000
82828.081,300.291,-40.524,16.755,-175.985,78.289,2.000
82828.081,300.295,-40.682,16.755,-175.936,78.279,2.000
82824.050,300.295,-40.524,16.755,-175.936,78.279,2.000
82820.018,300.295,-40.682,16.915,-175.968,78.289,2.000
82824.050,300.293,-40.682,16.915,-175.936,78.279,2.000
82824.050,300.291,-40.603,17.075,-175.968,78.279,2.000
82828.081,300.295,-40.603,17.075,-175.936,78.289,2.000
82824.050,300.291,-40.524,16.915,-175.936,78.300,2.000
82824.050,300.293,-40.761,17.395,-175.968,78.279,2.000
82820.018,300.290,-40.524,16.915,-175.936,78.279,2.000
82824.050,300.290,-40.603,16.915,-175.968,78.289,2.000
82824.050,300.293,-40.444,17.075,-175.936,78.289,2.000
82828.081,300.291,-40.603,17.075,-175.968,78.268,2.000
82824.050,300.295,-40.365,17.075,-175.968,78.279,2.000
82824.050,300.295,-40.365,17.075,-175.936,78.279,2.000
82828.081,300.293,-40.524,16.915,-175.952,78.279,2.000
82832.112,300.296,-40.682,17.235,-175.919,78.289,2.000
82824.050,300.293,-40.603,17.075,-175.952,78.279,2.000
82820.018,300.293,-40.603,17.235,-175.952,78.300,2.000
82832.112,300.293,-40.524,17.075,-175.952,78.289,2.000
82828.081,300.295,-40.524,16.915,-175.919,78.289,2.000
82824.050,300.295,-40.603,17.075,-175.968,78.279,2.000
82820.018,300.295,-40.603,17.075,-175.968,78.289,2.000
82824.050,300.295,-40.524,16.915,-175.936,78.289,2.000
82828.081,300.295,-40.524,17.075,-175.919,78.279,2.000
82832.112,300.296,-40.524,17.075,-175.936,78.289,2.000
82828.081,300.296,-40.603,16.755,-175.936,78.279,2.000
82828.081,300.296,-40.524,16.915,-175.936,78.289,2.000
82836.144,300.293,-40.603,16.755,-175.919,78.289,2.000
82824.050,300.296,-40.524,17.075,-175.968,78.279,2.000
82828.081,300.296,-40.524,16.755,-175.936,78.289,2.000
82824.050,300.296,-40.524,16.755,-175.936,78.279,2.000
82832.112,300.298,-40.682,16.915,-175.952,78.268,2.000
82832.112,300.295,-40.603,16.915,-175.936,78.268,2.000
82828.081,300.296,-40.682,16.915,-175.952,78.289,2.000
82828.081,300.296,-40.524,16.755,-175.952,78.279,2.000
82828.081,300.298,-40.603,16.915,-175.936,78.289,2.000
82828.081,300.299,-40.682,16.915,-175.936,78.300,2.000
82828.081,300.296,-40.524,16.755,-175.936,78.300,2.000
82828.081,300.296,-40.682,16.755,-175.936,78.289,2.000
82832.112,300.299,-40.524,16.595,-175.936,78.279,2.000
82828.081,300.296,-40.682,16.595,-175.952,78.279,2.000
82836.144,300.299,-40.761,16.435,-175.968,78.289,2.000
82836.144,300.296,-40.761,16.595,-175.952,78.300,2.000
82832.112,300.296,-40.682,16.595,-175.936,78.279,2.000
82832.112,300.296,-40.761,16.435,-175.952,78.311,2.000
82828.081,300.301,-40.761,16.755,-175.952,78.289,2.000
82836.144,300.298,-40.761,16.595,-175.952,78.268,2.000
82836.144,300.296,-40.682,16.595,-175.936,78.289,2.000
82832.112,300.299,-40.761,16.435,-175.952,78.268,2.000
82828.081,300.301,-40.840,16.915,-175.936,78.289,2.000
82832.112,300.295,-40.840,16.595,-175.968,78.279,2.000
82836.144,300.298,-40.840,16.274,-175.952,78.268,2.000
82832.112,300.296,-40.682,16.435,-175.952,78.279,2.000
82824.050,300.296,-40.840,16.595,-175.968,78.289,2.000
82832.112,300.298,-40.761,16.274,-175.936,78.300,2.000
82836.144,300.296,-40.919,16.435,-175.985,78.279,2.000
82828.081,300.295,-40.761,16.435,-175.936,78.289,2.000
82828.081,300.296,-40.603,16.435,-175.919,78.289,2.000
82832.112,300.295,-40.603,16.435,-175.952,78.289,2.000
82832.112,300.296,-40.761,16.595,-175.936,78.300,2.000
82832.112,300.298,-40.761,16.435,-175.936,78.279,2.000
82832.112,300.298,-40.761,16.114,-175.952,78.268,2.000
82832.112,300.299,-40.682,16.274,-175.952,78.279,2.000
82828.081,300.298,-40.761,16.114,-175.952,78.300,2.000
82820.018,300.299,-40.682,16.274,-175.952,78.300,2.000
82840.175,300.298,-40.603,16.435,-175.936,78.279,2.000
82832.112,300.295,-40.761,16.274,-175.936,78.279,2.000
