%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83090.122,301.789,351.415,99.643,-0.021,0.009,5.000
83090.122,301.788,351.494,99.483,0.011,0.009,5.000
83090.122,301.785,351.494,99.323,0.028,-0.002,5.000
83086.090,301.786,351.336,99.163,-0.021,0.009,5.000
83086.090,301.786,351.257,99.002,-0.021,0.009,5.000
83086.090,301.786,351.336,99.163,-0.005,-0.002,5.000
83082.059,301.785,351.415,98.842,-0.005,0.009,5.000
83090.122,301.785,351.415,99.002,-0.021,0.009,5.000
83090.122,301.786,351.178,99.002,0.011,-0.022,5.000
83090.122,301.788,351.336,98.842,0.011,-0.002,5.000
83090.122,301.789,351.415,98.522,0.011,0.009,5.000
83086.090,301.785,351.336,98.362,-0.021,-0.002,5.000
83086.090,301.783,351.257,98.522,0.011,-0.012,5.000
83090.122,301.786,351.257,98.362,0.011,0.009,5.000
83086.090,301.789,351.099,98.522,0.011,0.009,5.000
83086.090,301.783,351.099,98.522,-0.038,-0.002,5.000
83086.090,301.785,351.257,98.522,-0.005,-0.002,5.000
83090.122,301.788,351.178,98.362,-0.005,0.009,5.000
83098.184,301.786,351.099,98.682,-0.005,0.009,5.000
83098.184,301.785,351.020,98.842,-0.005,-0.002,5.000
83090.122,301.785,351.099,99.002,-0.005,0.009,5.000
83094.153,301.783,351.099,99.002,0.011,-0.002,5.000
83098.184,301.788,351.020,98.842,0.011,0.019,5.000
83098.184,301.783,350.941,98.682,-0.021,0.009,5.000
83090.122,301.783,351.020,99.002,0.011,-0.012,5.000
83094.153,301.788,351.099,99.002,0.011,-0.012,5.000
83098.184,301.786,351.099,99.002,-0.005,-0.002,5.000
83102.216,301.785,351.020,99.163,0.028,-0.012,5.000
83098.184,301.788,351.020,99.323,-0.005,-0.002,5.000
83090.122,301.785,351.099,99.163,-0.005,-0.002,5.000
83098.184,301.786,351.020,99.643,-0.005,0.019,5.000
83098.184,301.783,351.099,99.483,0.011,-0.012,5.000
83094.153,301.785,350.941,99.803,-0.005,-0.002,5.000
83098.184,301.785,351.020,99.803,0.011,0.009,5.000
83090.122,301.786,351.099,99.963,0.011,0.009,5.000
83098.184,301.786,351.020,99.963,-0.005,-0.002,5.000
83094.153,301.786,351.099,99.963,0.011,0.009,5.000
83090.122,301.788,351.020,100.283,-0.005,-0.002,5.000
83090.122,301.783,351.099,100.283,-0.005,0.009,5.000
83090.122,301.788,351.020,100.763,0.028,-0.002,5.000
83090.122,301.788,350.862,100.603,0.011,-0.022,5.000
83094.153,301.785,351.099,100.603,0.011,-0.002,5.000
83094.153,301.788,350.941,100.763,-0.021,-0.002,5.000
83090.122,301.788,351.099,100.924,-0.005,-0.012,5.000
83090.122,301.788,350.941,101.084,-0.005,0.019,5.000
83086.090,301.789,351.020,101.084,-0.005,0.009,5.000
83090.122,301.785,350.941,101.084,-0.021,-0.002,5.000
83094.153,301.788,350.783,101.084,-0.038,-0.012,5.000
83090.122,301.789,350.862,101.404,-0.005,-0.002,5.000
83094.153,301.786,351.020,101.404,-0.005,-0.012,5.000
83086.090,301.789,350.783,101.404,-0.021,0.009,5.000
83086.090,301.789,350.625,101.404,-0.021,-0.012,5.000
83086.090,301.791,350.704,101.244,0.011,0.009,5.000
83090.122,301.791,350.625,101.084,-0.005,-0.002,5.000
83086.090,301.789,350.625,101.084,-0.005,-0.012,5.000
