%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83263.472,302.559,349.114,139.020,0.012,0.034,5.000
83267.503,302.559,349.193,139.340,0.028,0.023,5.000
83263.472,302.559,349.193,139.500,0.012,0.044,5.000
83263.472,302.557,349.035,139.500,-0.004,0.034,5.000
83263.472,302.559,349.114,139.820,-0.004,0.034,5.000
83271.534,302.557,349.193,140.140,-0.020,0.023,5.000
83267.503,302.557,349.114,139.980,-0.020,0.034,5.000
83267.503,302.557,349.114,140.300,-0.004,0.023,5.000
83263.472,302.559,349.272,140.300,-0.020,0.034,5.000
83263.472,302.560,349.193,140.460,-0.004,0.034,5.000
83263.472,302.559,349.272,140.460,-0.004,0.034,5.000
83271.534,302.560,349.193,140.300,-0.004,0.023,5.000
83255.409,302.557,349.351,140.621,0.012,0.034,5.000
83263.472,302.559,349.351,140.781,0.012,0.034,5.000
83259.440,302.559,349.351,140.781,-0.020,0.044,5.000
83263.472,302.559,349.430,140.781,0.012,0.012,5.000
83255.409,302.559,349.509,140.941,-0.004,0.034,5.000
83255.409,302.559,349.430,140.781,-0.004,0.034,5.000
83251.377,302.559,349.430,140.621,0.028,0.012,5.000
83251.377,302.557,349.509,140.781,-0.004,0.023,5.000
83251.377,302.559,349.509,140.781,-0.020,0.034,5.000
83251.377,302.557,349.588,140.621,-0.004,0.055,5.000
83259.440,302.560,349.588,140.300,-0.020,0.055,5.000
83259.440,302.562,349.509,140.300,-0.020,0.034,5.000
83255.409,302.559,349.667,140.300,-0.004,0.012,5.000
83259.440,302.559,349.509,139.980,0.012,0.023,5.000
83263.472,302.560,349.746,139.980,-0.020,0.034,5.000
83255.409,302.559,349.667,139.820,0.012,0.034,5.000
83259.440,302.559,349.667,139.660,-0.004,0.023,5.000
83255.409,302.559,349.667,139.820,0.028,0.023,5.000
83251.377,302.559,349.667,139.660,0.028,0.023,5.000
83259.440,302.557,349.667,139.500,-0.004,0.044,5.000
83259.440,302.562,349.667,139.820,0.012,0.055,5.000
83263.472,302.560,349.588,139.820,0.012,0.023,5.000
83263.472,302.559,349.667,139.660,0.012,0.044,5.000
83267.503,302.559,349.746,139.660,-0.004,0.023,5.000
83263.472,302.557,349.667,139.660,0.045,0.034,5.000
83263.472,302.559,349.667,139.660,-0.020,0.034,5.000
83255.409,302.560,349.746,139.820,-0.037,0.034,5.000
83263.472,302.560,349.746,139.980,0.028,0.034,5.000
83259.440,302.557,349.746,140.300,0.012,0.023,5.000
83259.440,302.557,349.588,140.621,-0.004,0.034,5.000
83259.440,302.559,349.667,140.781,0.012,0.023,5.000
83263.472,302.555,349.667,141.101,-0.004,0.044,5.000
83263.472,302.560,349.667,141.421,-0.004,0.044,5.000
83267.503,302.557,349.667,141.581,-0.020,0.034,5.000
83271.534,302.557,349.588,141.741,-0.020,0.034,5.000
83267.503,302.559,349.746,142.061,-0.004,0.023,5.000
83259.440,302.557,349.746,142.221,-0.020,0.034,5.000
83263.472,302.559,349.667,142.702,0.012,0.044,5.000
83267.503,302.555,349.667,143.182,0.012,0.034,5.000
83267.503,302.563,349.667,143.662,0.012,0.023,5.000
83259.440,302.559,349.667,143.502,0.012,0.044,5.000
83267.503,302.559,349.667,144.303,-0.004,0.044,5.000
83263.472,302.559,349.588,144.463,0.012,0.034,5.000
83259.440,302.560,349.588,144.783,0.012,0.034,5.000
83267.503,302.562,349.588,145.263,-0.004,0.034,5.000
83263.472,302.557,349.509,145.263,-0.004,0.044,5.000
83267.503,302.559,349.351,145.904,-0.004,0.034,5.000
83263.472,302.560,349.588,145.744,-0.004,0.023,5.000
83263.472,302.557,349.430,146.064,-0.020,0.023,5.000
83255.409,302.557,349.430,146.384,0.012,0.044,5.000
83263.472,302.559,349.272,146.544,0.012,0.044,5.000
83255.409,302.557,349.351,146.544,0.012,0.034,5.000
83263.472,302.560,349.351,146.704,-0.020,0.034,5.000
83267.503,302.560,349.351,146.384,-0.004,0.034,5.000
83255.409,302.557,349.351,146.384,0.012,0.034,5.000
83259.440,302.557,349.272,146.864,0.012,0.023,5.000
83267.503,302.559,349.272,146.544,-0.004,0.023,5.000
83259.440,302.559,349.272,146.384,-0.004,0.023,5.000
83259.440,302.559,349.272,146.224,-0.037,0.034,5.000
83255.409,302.559,349.114,146.064,-0.004,0.034,5.000
83259.440,302.557,349.351,146.224,-0.004,0.034,5.000
83255.409,302.557,349.114,145.583,-0.020,0.023,5.000
83255.409,302.557,349.272,145.423,0.012,0.034,5.000
83251.377,302.559,349.035,145.103,0.012,0.044,5.000
83247.346,302.557,349.193,145.263,0.012,0.023,5.000
83251.377,302.557,349.114,144.783,-0.004,0.044,5.000
83251.377,302.557,349.035,144.623,-0.020,0.023,5.000
83255.409,302.559,348.956,144.303,-0.004,0.034,5.000
83259.440,302.557,348.956,143.822,-0.020,0.023,5.000
83255.409,302.555,349.035,143.502,-0.004,0.023,5.000
83255.409,302.557,349.035,143.022,-0.004,0.044,5.000
83251.377,302.559,348.877,143.182,-0.004,0.023,5.000
83267.503,302.555,348.877,142.862,-0.020,0.044,5.000
83251.377,302.555,348.956,142.382,-0.004,0.034,5.000
83251.377,302.559,348.798,142.221,0.012,0.044,5.000
83263.472,302.560,348.798,142.061,-0.020,0.034,5.000
83267.503,302.557,348.798,141.741,-0.020,0.023,5.000
83263.472,302.557,348.640,141.581,-0.004,0.023,5.000
83263.472,302.559,348.719,141.901,-0.004,0.044,5.000
83263.472,302.559,348.798,141.581,0.012,0.023,5.000
83263.472,302.559,348.719,141.261,-0.004,0.034,5.000
83263.472,302.559,348.719,141.421,-0.004,0.034,5.000
83255.409,302.562,348.561,141.261,0.012,0.023,5.000
83259.440,302.559,348.561,141.261,-0.004,0.055,5.000
83267.503,302.559,348.640,141.101,-0.004,0.044,5.000
83259.440,302.559,348.561,141.261,-0.020,0.034,5.000
83271.534,302.560,348.640,141.261,0.012,0.012,5.000
83263.472,302.563,348.561,141.581,-0.004,0.044,5.000
83267.503,302.560,348.482,141.741,-0.004,0.034,5.000
83259.440,302.562,348.561,142.221,0.012,0.023,5.000
83263.472,302.560,348.561,142.221,-0.004,0.023,5.000
83259.440,302.560,348.798,142.382,-0.020,0.034,5.000
83267.503,302.562,348.719,142.702,0.012,0.034,5.000
83267.503,302.559,348.719,143.022,0.012,0.023,5.000
83271.534,302.560,348.561,143.502,0.028,0.034,5.000
83267.503,302.560,348.640,143.662,0.012,0.034,5.000
83263.472,302.560,348.403,143.983,-0.020,0.034,5.000
83267.503,302.562,348.640,144.463,-0.020,0.044,5.000
83263.472,302.557,348.640,144.943,0.012,0.034,5.000
83263.472,302.559,348.719,145.103,-0.020,0.034,5.000
83263.472,302.559,348.640,145.263,0.012,0.023,5.000
83267.503,302.560,348.561,145.583,0.012,0.023,5.000
83275.566,302.555,348.719,145.904,0.012,0.034,5.000
83263.472,302.560,348.798,145.904,-0.004,0.044,5.000
83267.503,302.559,348.798,146.384,0.012,0.044,5.000
83271.534,302.559,348.877,146.704,0.012,0.034,5.000
83267.503,302.559,348.956,146.704,-0.004,0.034,5.000
83267.503,302.559,348.956,146.864,-0.020,0.044,5.000
83263.472,302.559,348.956,147.024,0.012,0.044,5.000
83259.440,302.559,349.035,147.184,-0.004,0.023,5.000
83263.472,302.555,348.956,147.184,-0.004,0.034,5.000
83271.534,302.557,349.114,147.024,0.012,0.034,5.000
83263.472,302.557,349.035,147.184,-0.004,0.023,5.000
83263.472,302.555,349.193,147.184,-0.020,0.023,5.000
83263.472,302.555,349.193,147.024,0.012,0.023,5.000
83263.472,302.555,349.272,147.344,-0.004,0.034,5.000
83259.440,302.557,349.193,147.024,0.012,0.034,5.000
83255.409,302.559,349.351,146.864,0.012,0.034,5.000
83259.440,302.555,349.509,146.544,0.028,0.034,5.000
83259.440,302.559,349.430,146.544,0.012,0.055,5.000
83259.440,302.557,349.509,146.384,-0.020,0.034,5.000
83259.440,302.557,349.588,146.384,-0.004,0.012,5.000
83259.440,302.554,349.588,146.064,0.012,0.044,5.000
83251.377,302.559,349.430,145.744,-0.037,0.034,5.000
83255.409,302.560,349.588,145.583,-0.004,0.034,5.000
83259.440,302.557,349.588,145.423,-0.004,0.023,5.000
83255.409,302.559,349.667,144.943,0.028,0.023,5.000
83255.409,302.557,349.746,144.783,0.012,0.012,5.000
83255.409,302.557,349.746,144.463,0.012,0.034,5.000
83255.409,302.557,349.825,144.303,-0.020,0.034,5.000
83251.377,302.560,349.746,143.983,-0.020,0.034,5.000
83251.377,302.559,349.904,143.822,-0.004,0.034,5.000
83263.472,302.557,349.904,143.342,0.012,0.034,5.000
83255.409,302.559,349.904,143.342,0.012,0.034,5.000
83259.440,302.555,349.983,143.022,-0.004,0.034,5.000
83259.440,302.560,349.983,142.862,0.012,0.034,5.000
83259.440,302.560,349.983,142.862,0.012,0.044,5.000
83263.472,302.560,349.983,142.702,-0.004,0.034,5.000
83259.440,302.559,349.904,142.382,-0.020,0.034,5.000
83267.503,302.560,349.904,142.061,0.012,0.002,5.000
83259.440,302.559,350.141,142.221,-0.004,0.023,5.000
83259.440,302.555,350.141,142.061,-0.004,0.044,5.000
83263.472,302.555,349.983,141.901,-0.037,0.034,5.000
83267.503,302.559,350.141,141.901,-0.020,0.034,5.000
83267.503,302.560,349.983,141.741,-0.004,0.023,5.000
83267.503,302.559,350.141,141.741,0.012,0.034,5.000
83271.534,302.559,350.062,141.901,-0.004,0.023,5.000
83259.440,302.559,350.062,141.901,-0.004,0.034,5.000
83267.503,302.559,350.062,141.901,-0.020,0.034,5.000
83267.503,302.559,350.141,141.741,-0.004,0.023,5.000
83263.472,302.560,350.141,141.581,-0.004,0.034,5.000
83263.472,302.560,350.220,141.741,0.012,0.034,5.000
83267.503,302.560,350.062,141.741,0.028,0.034,5.000
