%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83126.404,301.870,-8.552,-2.585,-329.434,215.601,1.000
83122.373,301.868,-8.552,-2.745,-329.451,215.601,1.000
83122.373,301.872,-8.473,-2.424,-329.451,215.601,1.000
83126.404,301.868,-8.473,-2.745,-329.434,215.580,1.000
83122.373,301.867,-8.631,-2.585,-329.483,215.601,1.000
83118.341,301.870,-8.710,-2.745,-329.451,215.580,1.000
83122.373,301.868,-8.552,-2.905,-329.451,215.590,1.000
83122.373,301.867,-8.631,-2.424,-329.467,215.570,1.000
83118.341,301.867,-8.631,-2.745,-329.467,215.580,1.000
83114.310,301.867,-8.552,-2.905,-329.451,215.590,1.000
83122.373,301.868,-8.552,-3.065,-329.451,215.580,1.000
83122.373,301.868,-8.710,-3.065,-329.451,215.580,1.000
83122.373,301.867,-8.710,-3.065,-329.434,215.601,1.000
83126.404,301.867,-8.552,-3.065,-329.451,215.590,1.000
83122.373,301.868,-8.473,-2.745,-329.434,215.570,1.000
83126.404,301.872,-8.631,-2.905,-329.434,215.580,1.000
83130.435,301.867,-8.552,-3.225,-329.451,215.590,1.000
83122.373,301.870,-8.710,-2.905,-329.467,215.580,1.000
83134.467,301.870,-8.631,-3.065,-329.451,215.590,1.000
83126.404,301.867,-8.710,-3.225,-329.451,215.601,1.000
83126.404,301.867,-8.473,-2.905,-329.434,215.580,1.000
83118.341,301.867,-8.710,-3.065,-329.451,215.590,1.000
83122.373,301.867,-8.631,-3.225,-329.483,215.590,1.000
83118.341,301.868,-8.631,-3.225,-329.451,215.590,1.000
83122.373,301.867,-8.710,-3.225,-329.483,215.590,1.000
83122.373,301.870,-8.631,-2.745,-329.483,215.590,1.000
83130.435,301.867,-8.552,-3.225,-329.434,215.570,1.000
83126.404,301.868,-8.552,-3.225,-329.483,215.580,1.000
83126.404,301.867,-8.710,-2.905,-329.434,215.601,1.000
83126.404,301.867,-8.710,-3.065,-329.451,215.590,1.000
83126.404,301.868,-8.710,-3.225,-329.451,215.601,1.000
83118.341,301.868,-8.631,-3.065,-329.451,215.580,1.000
83122.373,301.867,-8.631,-3.225,-329.483,215.601,1.000
83126.404,301.867,-8.631,-3.225,-329.434,215.580,1.000
83122.373,301.867,-8.552,-3.065,-329.451,215.590,1.000
83126.404,301.868,-8.394,-3.225,-329.451,215.580,1.000
83134.467,301.867,-8.473,-3.225,-329.467,215.590,1.000
83134.467,301.867,-8.473,-3.385,-329.467,215.580,1.000
83134.467,301.870,-8.631,-2.905,-329.451,215.590,1.000
83130.435,301.870,-8.631,-3.225,-329.467,215.590,1.000
83130.435,301.867,-8.552,-3.065,-329.451,215.570,1.000
83130.435,301.868,-8.473,-3.225,-329.451,215.590,1.000
83126.404,301.872,-8.394,-3.385,-329.451,215.580,1.000
83130.435,301.868,-8.473,-3.385,-329.434,215.590,1.000
83126.404,301.868,-8.473,-3.385,-329.451,215.601,1.000
83118.341,301.870,-8.473,-3.545,-329.434,215.590,1.000
83126.404,301.870,-8.315,-3.545,-329.434,215.590,1.000
83122.373,301.868,-8.473,-3.545,-329.451,215.580,1.000
83130.435,301.868,-8.473,-3.385,-329.467,215.601,1.000
83130.435,301.868,-8.394,-3.385,-329.467,215.580,1.000
83130.435,301.872,-8.394,-3.385,-329.434,215.590,1.000
83130.435,301.870,-8.394,-3.385,-329.451,215.590,1.000
83122.373,301.873,-8.394,-3.705,-329.434,215.590,1.000
83130.435,301.872,-8.315,-3.385,-329.451,215.580,1.000
83130.435,301.873,-8.236,-3.705,-329.483,215.611,1.000
83126.404,301.870,-8.315,-3.225,-329.467,215.590,1.000
