%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83388.445,302.086,352.436,111.975,-0.004,-0.007,5.000
83376.351,302.083,352.357,111.975,-0.004,-0.007,5.000
83380.382,302.083,352.357,111.815,-0.004,0.003,5.000
83384.413,302.085,352.515,111.815,-0.020,-0.018,5.000
83380.382,302.085,352.515,111.334,0.012,0.023,5.000
83376.351,302.081,352.515,111.815,-0.004,-0.018,5.000
83380.382,302.083,352.594,111.495,-0.020,0.003,5.000
83384.413,302.080,352.594,111.975,0.029,0.013,5.000
83392.476,302.081,352.594,111.655,-0.020,-0.007,5.000
83384.413,302.085,352.594,111.815,-0.004,-0.018,5.000
83384.413,302.085,352.515,111.815,0.012,0.003,5.000
83384.413,302.083,352.752,111.815,-0.020,-0.007,5.000
83384.413,302.083,352.832,111.815,0.012,0.003,5.000
83380.382,302.083,352.832,111.815,-0.004,0.013,5.000
83384.413,302.083,352.752,111.975,0.012,0.003,5.000
83380.382,302.085,352.832,111.975,0.029,0.013,5.000
83384.413,302.081,352.752,111.975,0.012,0.013,5.000
83376.351,302.081,352.752,111.975,-0.004,-0.007,5.000
83388.445,302.080,352.832,112.135,0.029,0.003,5.000
83388.445,302.083,352.752,112.135,-0.004,0.013,5.000
83384.413,302.085,352.832,112.135,0.012,0.023,5.000
83384.413,302.083,352.911,112.455,-0.004,-0.007,5.000
83388.445,302.083,352.911,112.455,0.029,0.003,5.000
83384.413,302.083,352.990,112.455,-0.004,0.003,5.000
83388.445,302.085,352.990,112.455,-0.004,0.013,5.000
83380.382,302.080,352.990,112.295,-0.020,0.003,5.000
83384.413,302.081,353.069,112.615,-0.020,0.003,5.000
83388.445,302.081,352.990,112.615,-0.020,0.003,5.000
83392.476,302.081,353.069,112.135,0.012,0.013,5.000
83400.539,302.081,352.911,112.455,-0.037,0.013,5.000
83388.445,302.081,352.990,112.455,-0.020,-0.007,5.000
83396.508,302.081,352.990,112.455,-0.004,-0.018,5.000
83384.413,302.085,353.069,112.295,0.012,0.003,5.000
83396.508,302.081,353.148,112.135,-0.004,-0.007,5.000
83392.476,302.080,353.069,112.615,0.012,0.013,5.000
83392.476,302.085,352.990,112.135,0.012,0.003,5.000
83392.476,302.088,353.148,112.135,-0.004,-0.007,5.000
83388.445,302.086,352.990,111.975,-0.004,0.003,5.000
83392.476,302.083,352.990,112.135,0.029,-0.018,5.000
83392.476,302.081,353.069,111.815,0.029,-0.007,5.000
83392.476,302.083,352.911,111.815,0.012,0.003,5.000
83396.508,302.085,352.990,111.815,0.012,0.003,5.000
83388.445,302.083,352.990,111.495,-0.020,0.003,5.000
83396.508,302.085,352.911,111.334,0.012,0.003,5.000
83392.476,302.085,352.990,111.655,-0.020,0.003,5.000
83392.476,302.083,352.911,111.334,-0.004,-0.007,5.000
83392.476,302.085,352.911,110.854,-0.004,-0.007,5.000
83392.476,302.085,352.832,110.854,0.012,0.003,5.000
83388.445,302.085,352.752,110.854,0.012,-0.007,5.000
83392.476,302.086,352.911,110.694,-0.004,0.003,5.000
83392.476,302.085,352.832,110.374,-0.004,-0.007,5.000
83392.476,302.081,352.990,110.374,0.012,0.003,5.000
83388.445,302.083,353.069,110.214,-0.004,0.013,5.000
83388.445,302.083,352.832,109.894,-0.020,0.003,5.000
83388.445,302.083,352.832,109.894,0.012,-0.007,5.000
83388.445,302.085,352.911,109.573,0.029,0.003,5.000
83388.445,302.083,352.990,109.573,0.012,0.013,5.000
83392.476,302.083,352.911,109.253,-0.020,-0.007,5.000
83384.413,302.083,352.911,109.413,-0.004,-0.007,5.000
83388.445,302.083,352.832,109.093,-0.004,-0.007,5.000
83388.445,302.086,352.911,108.773,0.012,0.003,5.000
83388.445,302.086,352.832,108.773,0.012,0.013,5.000
83384.413,302.083,352.911,108.933,-0.004,0.013,5.000
83388.445,302.083,352.911,108.773,-0.004,0.023,5.000
83384.413,302.083,352.752,108.613,-0.004,0.013,5.000
83388.445,302.083,352.832,108.933,0.012,0.013,5.000
83388.445,302.081,352.911,108.773,-0.004,-0.007,5.000
83388.445,302.081,352.911,108.453,0.012,0.013,5.000
83388.445,302.085,352.832,108.613,0.029,0.013,5.000
83380.382,302.083,352.990,108.933,-0.004,0.023,5.000
83380.382,302.081,352.990,108.613,-0.037,0.013,5.000
83380.382,302.083,352.990,108.773,-0.004,0.003,5.000
83384.413,302.080,352.911,109.093,-0.004,0.003,5.000
83384.413,302.081,352.990,108.933,0.012,0.013,5.000
83384.413,302.081,352.990,108.933,-0.004,-0.007,5.000
83380.382,302.081,352.990,109.093,0.012,-0.007,5.000
83380.382,302.080,353.069,109.093,-0.004,-0.007,5.000
83388.445,302.080,353.148,109.894,0.012,0.013,5.000
83384.413,302.078,353.227,109.733,0.012,-0.007,5.000
83380.382,302.081,353.069,110.054,-0.004,0.003,5.000
83388.445,302.081,353.148,110.054,-0.004,-0.007,5.000
83392.476,302.080,353.306,110.214,0.012,0.003,5.000
83396.508,302.081,353.306,110.214,-0.004,-0.018,5.000
83388.445,302.080,353.227,110.854,-0.004,-0.007,5.000
83388.445,302.080,353.306,110.374,-0.004,-0.007,5.000
83388.445,302.080,353.464,110.534,-0.004,-0.007,5.000
83388.445,302.080,353.543,110.854,-0.004,-0.007,5.000
83384.413,302.081,353.464,111.014,0.012,0.003,5.000
83388.445,302.081,353.543,111.174,-0.004,0.013,5.000
83388.445,302.080,353.622,111.655,-0.004,0.013,5.000
83392.476,302.080,353.543,111.815,-0.004,0.003,5.000
