%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83065.933,302.239,-1.216,1.172,-103.316,-70.873,0.500
83069.965,302.238,-1.216,1.011,-103.349,-70.873,0.500
83073.996,302.241,-1.058,1.011,-103.365,-70.894,0.500
83069.965,302.238,-1.058,1.011,-103.365,-70.873,0.500
83073.996,302.239,-1.137,1.011,-103.349,-70.873,0.500
83065.933,302.241,-1.137,0.851,-103.365,-70.873,0.500
83065.933,302.239,-1.216,1.011,-103.349,-70.883,0.500
83065.933,302.241,-0.979,0.691,-103.316,-70.894,0.500
83065.933,302.243,-1.216,0.851,-103.332,-70.873,0.500
83069.965,302.241,-1.137,0.691,-103.349,-70.873,0.500
83065.933,302.239,-1.216,0.851,-103.365,-70.873,0.500
83069.965,302.241,-1.058,1.011,-103.349,-70.894,0.500
83069.965,302.241,-1.058,0.851,-103.349,-70.862,0.500
83069.965,302.241,-1.137,1.011,-103.349,-70.862,0.500
83069.965,302.238,-1.295,0.691,-103.365,-70.894,0.500
83065.933,302.239,-1.216,0.851,-103.332,-70.894,0.500
83065.933,302.241,-1.058,1.011,-103.332,-70.883,0.500
83065.933,302.241,-1.137,1.011,-103.349,-70.873,0.500
83073.996,302.243,-1.058,1.011,-103.316,-70.883,0.500
83069.965,302.239,-1.137,1.011,-103.349,-70.873,0.500
83078.027,302.241,-1.137,0.851,-103.365,-70.894,0.500
83069.965,302.241,-1.137,1.172,-103.349,-70.894,0.500
83069.965,302.241,-1.137,1.172,-103.349,-70.862,0.500
83065.933,302.243,-1.137,1.172,-103.316,-70.883,0.500
83065.933,302.243,-1.137,1.172,-103.365,-70.862,0.500
83069.965,302.241,-1.137,1.492,-103.365,-70.894,0.500
83073.996,302.241,-1.137,1.332,-103.349,-70.905,0.500
83065.933,302.239,-0.979,1.172,-103.332,-70.873,0.500
83065.933,302.241,-0.979,1.332,-103.332,-70.883,0.500
83073.996,302.243,-0.979,1.172,-103.349,-70.894,0.500
83073.996,302.241,-1.058,1.172,-103.365,-70.894,0.500
83065.933,302.241,-1.058,1.332,-103.349,-70.883,0.500
83073.996,302.238,-0.979,1.332,-103.316,-70.883,0.500
83078.027,302.239,-1.137,1.172,-103.349,-70.883,0.500
83073.996,302.238,-1.058,1.332,-103.365,-70.894,0.500
83065.933,302.241,-1.137,1.652,-103.365,-70.894,0.500
83078.027,302.243,-1.216,1.652,-103.349,-70.873,0.500
83073.996,302.243,-1.137,1.492,-103.349,-70.873,0.500
83069.965,302.241,-1.137,1.492,-103.349,-70.905,0.500
83078.027,302.243,-1.137,1.492,-103.349,-70.873,0.500
83073.996,302.243,-1.216,1.652,-103.332,-70.873,0.500
83069.965,302.244,-1.216,1.492,-103.332,-70.862,0.500
83065.933,302.243,-1.137,1.652,-103.349,-70.873,0.500
83073.996,302.241,-1.374,1.332,-103.365,-70.883,0.500
83069.965,302.241,-1.374,1.332,-103.365,-70.873,0.500
83069.965,302.241,-1.216,1.332,-103.365,-70.873,0.500
83065.933,302.241,-1.295,1.172,-103.365,-70.905,0.500
83065.933,302.243,-1.295,1.332,-103.332,-70.883,0.500
83065.933,302.239,-1.216,1.812,-103.300,-70.905,0.500
83065.933,302.241,-1.295,1.332,-103.349,-70.873,0.500
83061.902,302.239,-1.137,1.332,-103.332,-70.894,0.500
83065.933,302.243,-1.137,1.172,-103.332,-70.894,0.500
83061.902,302.243,-1.216,1.172,-103.316,-70.873,0.500
83065.933,302.243,-1.137,1.492,-103.349,-70.883,0.500
83069.965,302.241,-1.295,1.172,-103.365,-70.894,0.500
83065.933,302.243,-1.374,1.172,-103.365,-70.883,0.500
83065.933,302.243,-1.295,1.172,-103.365,-70.883,0.500
83061.902,302.238,-1.295,1.172,-103.332,-70.883,0.500
83069.965,302.239,-1.374,1.172,-103.349,-70.883,0.500
83061.902,302.238,-1.216,1.011,-103.349,-70.883,0.500
83061.902,302.241,-1.137,1.172,-103.349,-70.883,0.500
83069.965,302.241,-1.137,0.851,-103.349,-70.873,0.500
83069.965,302.241,-1.216,0.851,-103.365,-70.894,0.500
83065.933,302.239,-1.216,1.011,-103.349,-70.894,0.500
83073.996,302.243,-1.295,1.011,-103.365,-70.873,0.500
83069.965,302.239,-1.295,1.011,-103.332,-70.873,0.500
83069.965,302.243,-1.295,1.011,-103.349,-70.873,0.500
83069.965,302.239,-1.216,0.691,-103.332,-70.873,0.500
83065.933,302.241,-1.216,0.691,-103.349,-70.883,0.500
83065.933,302.238,-1.216,0.851,-103.332,-70.905,0.500
83065.933,302.238,-1.137,0.851,-103.349,-70.883,0.500
83073.996,302.239,-1.216,0.851,-103.316,-70.862,0.500
83069.965,302.236,-1.216,0.851,-103.332,-70.894,0.500
83073.996,302.236,-1.058,1.172,-103.316,-70.894,0.500
83073.996,302.238,-1.137,1.332,-103.349,-70.873,0.500
83073.996,302.236,-1.058,1.011,-103.349,-70.894,0.500
83078.027,302.239,-1.137,1.332,-103.332,-70.894,0.500
83078.027,302.238,-1.295,1.332,-103.349,-70.873,0.500
83065.933,302.236,-1.216,1.492,-103.349,-70.862,0.500
83078.027,302.239,-1.058,1.332,-103.316,-70.883,0.500
83073.996,302.238,-1.374,1.172,-103.349,-70.873,0.500
83069.965,302.238,-1.216,1.492,-103.381,-70.894,0.500
83073.996,302.238,-1.216,1.492,-103.365,-70.883,0.500
83073.996,302.236,-1.216,1.812,-103.332,-70.862,0.500
83069.965,302.238,-1.137,1.492,-103.332,-70.873,0.500
83078.027,302.236,-1.137,1.652,-103.349,-70.883,0.500
83073.996,302.239,-1.295,1.652,-103.349,-70.873,0.500
83078.027,302.239,-1.216,1.652,-103.332,-70.883,0.500
83082.059,302.238,-1.295,1.652,-103.332,-70.873,0.500
83078.027,302.241,-1.216,1.492,-103.349,-70.873,0.500
83082.059,302.239,-1.295,1.812,-103.332,-70.894,0.500
83073.996,302.238,-1.216,1.492,-103.332,-70.873,0.500
83069.965,302.239,-1.295,1.652,-103.365,-70.873,0.500
83073.996,302.239,-1.374,1.652,-103.349,-70.883,0.500
83073.996,302.241,-1.295,1.652,-103.365,-70.862,0.500
83065.933,302.239,-1.295,1.652,-103.365,-70.873,0.500
83073.996,302.241,-1.295,1.812,-103.349,-70.873,0.500
83073.996,302.238,-1.216,1.492,-103.349,-70.873,0.500
83078.027,302.243,-1.532,1.492,-103.349,-70.894,0.500
83069.965,302.241,-1.295,1.652,-103.349,-70.883,0.500
83065.933,302.243,-1.374,1.492,-103.332,-70.873,0.500
83065.933,302.241,-1.295,1.492,-103.332,-70.873,0.500
83065.933,302.243,-1.374,1.652,-103.332,-70.894,0.500
83061.902,302.243,-1.374,1.332,-103.349,-70.883,0.500
83065.933,302.243,-1.374,1.332,-103.332,-70.894,0.500
83061.902,302.241,-1.374,1.011,-103.349,-70.883,0.500
83069.965,302.241,-1.295,1.172,-103.332,-70.883,0.500
83069.965,302.243,-1.374,1.172,-103.349,-70.873,0.500
83065.933,302.239,-1.374,1.011,-103.332,-70.873,0.500
83061.902,302.244,-1.216,1.172,-103.349,-70.862,0.500
83061.902,302.241,-1.295,0.851,-103.349,-70.883,0.500
83061.902,302.239,-1.374,1.011,-103.332,-70.894,0.500
83069.965,302.243,-1.216,0.691,-103.332,-70.916,0.500
83065.933,302.243,-1.216,0.691,-103.332,-70.873,0.500
83065.933,302.243,-1.137,0.851,-103.332,-70.873,0.500
83065.933,302.239,-1.295,1.172,-103.349,-70.883,0.500
83061.902,302.238,-1.216,1.011,-103.332,-70.894,0.500
83065.933,302.244,-1.295,0.691,-103.332,-70.873,0.500
83065.933,302.238,-1.295,0.851,-103.332,-70.883,0.500
83069.965,302.241,-1.216,0.691,-103.316,-70.894,0.500
83065.933,302.239,-1.058,1.172,-103.365,-70.862,0.500
83069.965,302.241,-1.137,1.011,-103.332,-70.883,0.500
83073.996,302.238,-0.979,0.851,-103.332,-70.883,0.500
83061.902,302.241,-0.979,1.172,-103.316,-70.894,0.500
83069.965,302.239,-1.058,1.332,-103.365,-70.873,0.500
83065.933,302.239,-1.137,1.011,-103.332,-70.894,0.500
83073.996,302.239,-1.058,1.011,-103.332,-70.894,0.500
83073.996,302.239,-0.979,1.011,-103.349,-70.862,0.500
83069.965,302.241,-0.979,1.172,-103.349,-70.883,0.500
83069.965,302.239,-0.979,1.172,-103.349,-70.873,0.500
83073.996,302.243,-0.979,1.332,-103.332,-70.883,0.500
83069.965,302.236,-1.058,1.332,-103.365,-70.873,0.500
