%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83332.005,302.189,350.104,110.455,0.002,0.003,5.000
83336.037,302.191,350.104,110.294,-0.014,0.003,5.000
83336.037,302.191,350.183,110.294,0.002,-0.008,5.000
83336.037,302.193,350.262,110.294,0.018,0.003,5.000
83344.099,302.191,350.104,110.294,0.002,0.003,5.000
83344.099,302.193,350.104,110.455,0.035,0.003,5.000
83340.068,302.189,350.025,110.615,0.018,0.013,5.000
83336.037,302.191,350.025,110.294,-0.014,-0.008,5.000
83340.068,302.191,349.946,109.974,-0.014,0.013,5.000
83340.068,302.191,350.025,109.974,-0.014,-0.019,5.000
83332.005,302.189,349.946,109.974,0.018,0.003,5.000
83332.005,302.189,349.946,109.974,0.002,0.013,5.000
83340.068,302.191,350.025,109.654,0.002,0.013,5.000
83332.005,302.189,350.025,109.654,-0.014,-0.008,5.000
83332.005,302.193,349.788,109.814,0.018,0.003,5.000
83340.068,302.194,350.104,109.654,0.002,-0.008,5.000
83332.005,302.193,349.946,109.334,0.018,-0.008,5.000
83336.037,302.193,349.867,109.654,0.018,-0.008,5.000
83332.005,302.188,349.867,109.494,0.018,-0.019,5.000
83340.068,302.189,350.025,109.494,0.002,0.013,5.000
83327.974,302.188,349.709,109.174,0.018,-0.008,5.000
83332.005,302.194,349.867,109.334,-0.014,0.003,5.000
83336.037,302.193,349.867,109.174,0.018,0.003,5.000
83332.005,302.194,349.867,109.334,-0.014,0.013,5.000
83327.974,302.193,349.709,109.494,-0.030,0.024,5.000
83336.037,302.196,349.867,109.014,-0.014,0.003,5.000
83332.005,302.196,349.867,109.494,-0.014,0.013,5.000
83332.005,302.193,349.788,109.334,-0.014,-0.019,5.000
83332.005,302.196,349.788,109.334,-0.047,-0.019,5.000
83336.037,302.193,349.867,109.494,-0.030,0.003,5.000
83332.005,302.194,349.788,109.174,-0.030,-0.008,5.000
83327.974,302.197,349.946,109.334,0.002,0.003,5.000
83336.037,302.196,349.788,109.174,0.018,0.013,5.000
83336.037,302.194,349.630,109.174,0.002,-0.019,5.000
83327.974,302.193,349.709,109.014,0.002,-0.008,5.000
83332.005,302.196,349.709,109.174,0.018,0.003,5.000
83319.911,302.194,349.630,109.014,0.002,0.013,5.000
83327.974,302.197,349.551,109.014,-0.014,0.003,5.000
83323.942,302.197,349.630,109.174,0.018,-0.008,5.000
83332.005,302.196,349.551,109.014,0.002,-0.008,5.000
83332.005,302.197,349.709,108.854,-0.014,0.003,5.000
83336.037,302.196,349.630,109.014,-0.030,0.003,5.000
83336.037,302.194,349.709,109.014,0.002,0.013,5.000
83336.037,302.196,349.630,108.694,0.018,0.003,5.000
83340.068,302.194,349.709,108.694,0.002,-0.019,5.000
83340.068,302.196,349.788,108.694,0.035,0.003,5.000
83336.037,302.194,349.788,108.694,-0.014,-0.008,5.000
83344.099,302.194,349.709,108.533,0.018,-0.008,5.000
83340.068,302.194,349.709,108.694,-0.014,-0.008,5.000
83340.068,302.193,349.709,108.694,0.002,0.003,5.000
83340.068,302.194,349.630,108.694,0.002,-0.008,5.000
83344.099,302.194,349.709,108.533,0.018,0.003,5.000
83344.099,302.193,349.630,108.533,0.002,-0.008,5.000
83336.037,302.194,349.709,108.533,0.018,0.003,5.000
83332.005,302.191,349.709,108.694,0.002,0.013,5.000
83336.037,302.191,349.709,108.854,0.018,-0.008,5.000
83340.068,302.189,349.709,109.174,-0.030,-0.019,5.000
83332.005,302.191,349.788,109.014,-0.014,0.003,5.000
