%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83356.194,301.967,349.135,116.529,0.001,-0.014,5.000
83356.194,301.968,349.214,116.529,-0.016,-0.014,5.000
83356.194,301.968,349.135,116.209,0.033,-0.004,5.000
83356.194,301.972,349.135,116.690,0.001,0.007,5.000
83360.225,301.970,349.293,116.209,0.001,-0.014,5.000
83360.225,301.968,349.214,116.369,0.001,0.007,5.000
83348.131,301.970,349.135,116.049,-0.016,0.007,5.000
83356.194,301.972,349.372,116.209,-0.032,-0.004,5.000
83348.131,301.970,349.135,116.049,0.001,-0.014,5.000
83348.131,301.972,349.372,115.569,-0.016,-0.014,5.000
83356.194,301.970,349.293,115.729,-0.016,-0.004,5.000
83356.194,301.972,349.372,115.729,0.001,-0.004,5.000
83352.162,301.972,349.451,115.569,-0.016,-0.014,5.000
83356.194,301.973,349.451,115.249,-0.016,-0.014,5.000
83356.194,301.970,349.372,115.409,-0.016,0.017,5.000
83356.194,301.970,349.451,115.409,0.001,-0.004,5.000
83352.162,301.973,349.451,115.249,-0.016,0.007,5.000
83356.194,301.972,349.451,115.249,0.017,0.007,5.000
83352.162,301.973,349.372,115.089,0.001,-0.014,5.000
83356.194,301.976,349.530,115.089,0.017,-0.014,5.000
83360.225,301.972,349.451,114.768,0.001,-0.004,5.000
83356.194,301.972,349.688,115.089,-0.016,-0.004,5.000
83356.194,301.970,349.530,114.929,0.001,-0.004,5.000
83352.162,301.972,349.609,114.768,0.001,-0.004,5.000
83360.225,301.972,349.609,115.089,0.001,-0.004,5.000
83360.225,301.973,349.530,114.929,0.017,0.007,5.000
83356.194,301.970,349.688,114.929,0.001,0.007,5.000
83360.225,301.970,349.530,115.089,0.001,0.007,5.000
83356.194,301.972,349.530,114.768,-0.016,0.007,5.000
83356.194,301.968,349.609,115.089,0.001,-0.004,5.000
83352.162,301.972,349.530,115.249,0.017,0.007,5.000
83352.162,301.968,349.530,115.249,-0.016,-0.004,5.000
83360.225,301.967,349.530,114.768,0.017,0.007,5.000
83356.194,301.968,349.609,114.608,0.017,0.007,5.000
83360.225,301.970,349.451,115.089,0.017,0.027,5.000
83356.194,301.965,349.688,115.249,0.001,0.007,5.000
83356.194,301.967,349.767,114.768,0.017,0.017,5.000
83360.225,301.967,349.609,114.929,0.001,0.007,5.000
83356.194,301.967,349.530,115.089,-0.016,-0.004,5.000
83352.162,301.965,349.609,114.448,-0.016,-0.014,5.000
83348.131,301.964,349.688,114.608,0.017,-0.014,5.000
83356.194,301.964,349.451,114.608,0.017,-0.014,5.000
83348.131,301.965,349.530,114.608,0.017,-0.014,5.000
83352.162,301.965,349.609,114.608,0.001,0.017,5.000
83360.225,301.965,349.688,114.128,-0.016,0.007,5.000
83356.194,301.965,349.688,114.128,0.001,0.007,5.000
83356.194,301.967,349.688,114.128,0.001,0.007,5.000
83356.194,301.967,349.609,113.968,0.017,-0.004,5.000
83360.225,301.967,349.767,113.808,-0.016,0.007,5.000
83356.194,301.967,349.688,113.808,0.001,-0.014,5.000
83352.162,301.968,349.609,113.648,-0.016,0.007,5.000
83356.194,301.965,349.767,113.488,-0.016,-0.004,5.000
83352.162,301.968,349.688,113.328,0.001,-0.024,5.000
83352.162,301.968,349.688,112.847,0.017,-0.004,5.000
83356.194,301.967,349.609,112.687,0.017,0.007,5.000
83356.194,301.970,349.846,112.207,0.001,-0.004,5.000
83352.162,301.970,349.688,112.207,0.001,-0.014,5.000
83356.194,301.968,349.609,112.047,0.033,0.007,5.000
83360.225,301.970,349.688,111.887,0.001,-0.014,5.000
83360.225,301.970,349.688,111.406,0.001,-0.014,5.000
83360.225,301.967,349.767,111.246,0.001,-0.014,5.000
83352.162,301.970,349.609,111.246,0.001,-0.014,5.000
83356.194,301.970,349.530,110.766,0.033,-0.014,5.000
83356.194,301.967,349.609,110.606,-0.016,-0.004,5.000
83364.256,301.968,349.767,110.446,0.001,0.007,5.000
83360.225,301.970,349.767,110.286,-0.016,-0.004,5.000
83356.194,301.967,349.688,109.806,0.017,-0.014,5.000
83368.288,301.972,349.688,109.806,0.017,-0.004,5.000
83356.194,301.970,349.767,109.966,0.001,0.007,5.000
83360.225,301.970,349.846,109.806,0.001,0.007,5.000
83360.225,301.972,349.767,109.485,0.033,-0.004,5.000
83356.194,301.970,349.767,109.645,0.017,-0.014,5.000
83356.194,301.973,349.767,109.645,0.017,-0.004,5.000
83364.256,301.972,349.767,109.325,-0.016,0.007,5.000
83360.225,301.972,349.688,109.325,0.001,0.007,5.000
83360.225,301.970,349.767,109.325,-0.016,0.007,5.000
83352.162,301.973,349.688,109.485,0.017,-0.004,5.000
83356.194,301.972,349.767,109.325,-0.016,-0.004,5.000
83356.194,301.970,349.688,109.325,0.001,-0.004,5.000
83364.256,301.972,349.688,109.806,-0.016,-0.004,5.000
83356.194,301.972,349.767,109.806,-0.016,-0.004,5.000
83356.194,301.968,349.767,109.806,0.001,-0.004,5.000
83364.256,301.970,349.846,109.966,0.001,-0.004,5.000
83356.194,301.970,349.846,109.806,0.001,-0.014,5.000
83364.256,301.972,349.767,109.966,0.001,-0.004,5.000
83360.225,301.970,349.925,110.286,0.017,-0.004,5.000
83360.225,301.968,349.846,110.126,0.001,-0.004,5.000
83356.194,301.967,349.846,110.606,0.001,-0.014,5.000
83356.194,301.968,349.846,110.606,0.001,-0.004,5.000
83356.194,301.967,349.688,110.766,0.001,0.007,5.000
83360.225,301.972,349.767,110.926,-0.016,-0.004,5.000
83356.194,301.968,349.767,111.086,0.017,0.007,5.000
83356.194,301.968,349.688,111.086,0.001,0.007,5.000
83360.225,301.967,349.767,111.246,-0.016,0.007,5.000
83356.194,301.968,349.688,111.086,-0.016,-0.004,5.000
83352.162,301.968,349.688,111.406,0.017,0.007,5.000
83356.194,301.968,349.767,111.406,0.001,-0.004,5.000
83360.225,301.967,349.688,111.567,0.017,-0.004,5.000
83356.194,301.967,349.530,111.727,-0.016,-0.014,5.000
83356.194,301.968,349.688,111.567,0.001,-0.004,5.000
83360.225,301.968,349.767,112.047,-0.016,-0.014,5.000
83356.194,301.965,349.688,112.207,0.017,-0.004,5.000
83352.162,301.967,349.688,112.047,0.017,-0.004,5.000
83344.099,301.968,349.925,112.047,0.033,0.007,5.000
83348.131,301.968,349.767,112.367,-0.016,0.007,5.000
83352.162,301.968,350.004,112.367,-0.016,0.007,5.000
83344.099,301.968,349.767,112.207,-0.016,0.007,5.000
83348.131,301.970,349.846,112.367,0.017,0.007,5.000
83348.131,301.970,349.767,112.047,-0.016,-0.014,5.000
83348.131,301.970,349.925,112.207,0.001,-0.004,5.000
83348.131,301.968,350.004,112.367,-0.016,-0.004,5.000
83348.131,301.970,350.083,112.367,-0.016,-0.004,5.000
83348.131,301.968,350.083,112.367,-0.016,-0.014,5.000
83352.162,301.973,350.162,112.367,0.001,-0.014,5.000
83348.131,301.970,350.162,112.207,0.001,0.007,5.000
83348.131,301.972,350.320,112.527,-0.016,0.017,5.000
83348.131,301.972,350.320,112.847,0.017,-0.004,5.000
83356.194,301.973,350.162,112.687,-0.016,-0.014,5.000
83360.225,301.972,350.558,113.007,0.017,-0.014,5.000
83356.194,301.972,350.399,113.007,0.017,-0.004,5.000
83348.131,301.968,350.558,113.167,-0.016,-0.014,5.000
83348.131,301.970,350.399,113.167,0.001,-0.004,5.000
83348.131,301.973,350.558,113.007,0.017,-0.004,5.000
83348.131,301.973,350.637,113.488,0.001,-0.004,5.000
83352.162,301.973,350.716,113.167,0.017,-0.004,5.000
83352.162,301.972,350.953,113.648,-0.016,-0.004,5.000
83352.162,301.972,350.637,113.648,0.001,0.007,5.000
83356.194,301.970,350.874,113.808,0.001,-0.004,5.000
83348.131,301.967,350.716,113.808,0.001,-0.004,5.000
83352.162,301.970,350.874,114.288,0.001,-0.014,5.000
83352.162,301.970,350.795,114.128,0.001,-0.024,5.000
83344.099,301.972,350.874,114.128,-0.016,0.007,5.000
83352.162,301.967,350.953,114.288,-0.016,-0.004,5.000
83356.194,301.968,350.874,114.448,0.017,0.007,5.000
83344.099,301.968,350.953,114.448,-0.032,-0.004,5.000
83348.131,301.968,351.111,114.448,-0.016,0.007,5.000
83348.131,301.968,351.111,114.448,0.001,-0.004,5.000
83348.131,301.972,351.269,114.608,0.017,-0.014,5.000
83356.194,301.968,351.190,114.768,-0.016,0.007,5.000
83352.162,301.967,351.269,114.448,-0.016,0.007,5.000
83356.194,301.968,351.190,114.608,0.017,-0.004,5.000
83344.099,301.967,351.348,114.929,0.033,-0.004,5.000
83348.131,301.967,351.269,114.448,0.001,-0.014,5.000
83348.131,301.968,351.427,114.608,-0.032,-0.004,5.000
83348.131,301.970,351.269,114.929,0.001,-0.014,5.000
83352.162,301.965,351.427,114.448,-0.016,0.007,5.000
83352.162,301.968,351.348,114.448,-0.016,0.017,5.000
83352.162,301.967,351.506,114.448,0.033,-0.004,5.000
83352.162,301.967,351.585,114.448,0.017,0.007,5.000
83348.131,301.968,351.743,114.128,-0.016,-0.014,5.000
83348.131,301.967,351.585,114.448,0.001,-0.014,5.000
83352.162,301.967,351.585,113.968,0.001,-0.014,5.000
83344.099,301.967,351.664,113.968,-0.016,0.017,5.000
83356.194,301.967,351.743,113.488,0.001,0.007,5.000
83352.162,301.967,351.664,113.648,0.001,0.007,5.000
83352.162,301.965,351.664,113.328,0.001,-0.004,5.000
83348.131,301.965,351.822,113.167,0.001,0.007,5.000
83344.099,301.965,351.743,113.167,0.017,0.007,5.000
83352.162,301.967,351.664,112.847,-0.016,-0.014,5.000
83348.131,301.968,351.743,112.847,-0.016,-0.004,5.000
83348.131,301.968,351.901,112.687,0.001,0.007,5.000
83356.194,301.967,352.059,112.687,0.017,0.007,5.000
83352.162,301.967,351.901,112.367,0.017,0.017,5.000
83352.162,301.967,351.980,112.527,0.017,0.007,5.000
83352.162,301.970,352.059,112.527,0.001,0.007,5.000
83356.194,301.967,352.059,112.047,-0.016,-0.014,5.000
83356.194,301.970,352.138,112.367,-0.032,-0.004,5.000
83352.162,301.967,351.980,112.047,0.001,-0.004,5.000
83356.194,301.968,352.059,112.527,0.001,0.007,5.000
83360.225,301.967,352.059,112.207,0.001,-0.004,5.000
83356.194,301.967,352.059,112.367,-0.016,-0.004,5.000
83360.225,301.967,352.138,112.367,0.050,0.017,5.000
83360.225,301.968,352.217,112.367,0.001,0.007,5.000
83356.194,301.972,352.217,112.527,0.033,-0.004,5.000
83364.256,301.967,352.217,112.527,-0.032,-0.004,5.000
83360.225,301.972,352.217,112.367,-0.016,-0.024,5.000
83356.194,301.970,352.217,112.207,0.001,0.007,5.000
83356.194,301.970,352.138,112.367,0.001,-0.004,5.000
83356.194,301.970,352.217,112.687,0.017,0.017,5.000
83356.194,301.970,352.217,112.367,0.001,-0.004,5.000
83352.162,301.970,352.296,112.687,0.001,-0.014,5.000
83348.131,301.970,352.296,112.847,0.017,-0.004,5.000
83352.162,301.968,352.217,112.847,-0.016,-0.004,5.000
83352.162,301.968,352.296,113.167,0.001,0.017,5.000
83344.099,301.968,352.296,113.007,0.001,0.007,5.000
83344.099,301.968,352.296,113.007,0.017,-0.004,5.000
83352.162,301.968,352.296,112.847,0.017,-0.004,5.000
83348.131,301.972,352.296,113.007,-0.016,0.007,5.000
83352.162,301.970,352.138,113.007,0.001,-0.004,5.000
83344.099,301.965,352.296,113.007,-0.016,0.007,5.000
83344.099,301.967,352.217,113.007,0.017,0.017,5.000
83344.099,301.965,352.375,113.167,0.017,0.007,5.000
83344.099,301.967,352.296,113.007,-0.032,-0.004,5.000
83344.099,301.965,352.217,113.007,0.001,-0.004,5.000
83344.099,301.967,352.375,113.167,-0.016,0.007,5.000
83340.068,301.967,352.217,113.007,0.001,0.017,5.000
83348.131,301.967,352.217,113.007,0.001,-0.004,5.000
83348.131,301.967,352.296,113.167,0.017,-0.004,5.000
83344.099,301.967,352.454,113.007,0.017,0.017,5.000
83344.099,301.965,352.296,113.167,0.017,-0.014,5.000
83340.068,301.967,352.454,112.527,-0.016,-0.014,5.000
83336.037,301.967,352.138,113.007,0.001,0.017,5.000
83344.099,301.970,352.375,113.007,0.017,0.007,5.000
83344.099,301.965,352.375,113.167,0.001,-0.004,5.000
83344.099,301.968,352.296,113.007,0.001,0.007,5.000
83344.099,301.972,352.296,112.847,-0.016,-0.004,5.000
83348.131,301.972,352.375,112.847,0.001,-0.004,5.000
83344.099,301.968,352.375,113.007,0.001,-0.014,5.000
83344.099,301.972,352.454,112.847,0.001,-0.014,5.000
83340.068,301.970,352.375,113.328,0.017,0.017,5.000
83344.099,301.972,352.375,113.167,0.001,0.007,5.000
83344.099,301.972,352.375,112.847,0.001,-0.004,5.000
83344.099,301.970,352.296,113.328,-0.016,-0.004,5.000
83348.131,301.972,352.375,113.167,0.001,0.007,5.000
83348.131,301.970,352.296,113.007,0.017,0.007,5.000
83344.099,301.972,352.217,113.167,-0.016,0.007,5.000
83348.131,301.972,352.217,113.167,0.001,-0.004,5.000
83348.131,301.972,352.375,113.167,0.001,-0.004,5.000
83352.162,301.973,352.454,113.007,0.017,0.007,5.000
83352.162,301.970,352.296,113.328,0.001,-0.004,5.000
83348.131,301.972,352.454,113.167,0.001,-0.004,5.000
83356.194,301.973,352.296,113.648,-0.016,-0.014,5.000
83344.099,301.972,352.375,113.648,0.017,-0.014,5.000
83344.099,301.973,352.454,113.648,0.017,0.017,5.000
83360.225,301.968,352.296,114.128,-0.016,0.007,5.000
83360.225,301.968,352.454,114.128,0.001,0.007,5.000
83352.162,301.975,352.454,114.448,-0.016,-0.004,5.000
83360.225,301.970,352.533,114.128,-0.016,-0.004,5.000
83352.162,301.970,352.533,114.128,-0.016,0.007,5.000
83356.194,301.970,352.612,114.448,-0.016,-0.004,5.000
83364.256,301.968,352.533,114.768,0.001,-0.004,5.000
83360.225,301.970,352.454,114.768,0.017,-0.004,5.000
83356.194,301.972,352.533,115.089,0.017,0.007,5.000
83352.162,301.968,352.454,115.089,0.001,-0.004,5.000
83348.131,301.967,352.533,115.409,0.017,-0.014,5.000
83364.256,301.967,352.533,115.409,-0.016,-0.014,5.000
83364.256,301.967,352.454,115.729,0.001,-0.004,5.000
83356.194,301.970,352.533,115.569,-0.016,-0.004,5.000
83356.194,301.967,352.454,115.889,-0.016,0.007,5.000
83364.256,301.967,352.454,115.889,0.001,-0.014,5.000
