%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83069.965,299.854,350.852,104.901,0.008,-0.006,5.000
83073.996,299.853,350.852,105.061,0.008,-0.016,5.000
83065.933,299.856,350.931,104.901,0.008,0.005,5.000
83073.996,299.858,350.852,105.221,0.008,-0.006,5.000
83078.027,299.856,350.931,104.901,0.008,0.005,5.000
83073.996,299.854,350.852,105.061,0.008,0.005,5.000
83073.996,299.856,350.852,104.901,-0.008,-0.006,5.000
83065.933,299.854,350.852,105.221,0.008,0.005,5.000
83069.965,299.854,350.772,104.901,-0.008,0.016,5.000
83069.965,299.856,350.852,105.061,0.008,-0.006,5.000
83061.902,299.854,350.852,105.382,0.008,0.005,5.000
83065.933,299.853,350.852,105.382,-0.008,0.005,5.000
83069.965,299.851,350.931,105.221,-0.008,-0.006,5.000
83065.933,299.853,350.852,104.901,0.008,-0.006,5.000
83065.933,299.850,350.772,105.221,0.008,0.005,5.000
83065.933,299.851,350.852,105.542,-0.025,0.005,5.000
83065.933,299.851,350.693,105.061,-0.008,0.016,5.000
83069.965,299.848,350.772,105.382,0.024,0.005,5.000
83069.965,299.851,350.693,104.901,0.008,-0.006,5.000
83073.996,299.850,350.535,105.061,0.008,-0.016,5.000
83069.965,299.850,350.614,105.061,0.008,-0.006,5.000
83069.965,299.850,350.614,104.901,0.008,0.005,5.000
83069.965,299.853,350.535,105.061,-0.008,0.016,5.000
83069.965,299.851,350.456,105.061,-0.008,0.005,5.000
83069.965,299.850,350.456,104.901,-0.008,-0.006,5.000
83073.996,299.850,350.456,104.741,-0.008,0.016,5.000
83069.965,299.848,350.377,104.901,0.008,0.005,5.000
83069.965,299.850,350.219,104.581,0.008,0.016,5.000
83069.965,299.851,350.298,104.741,0.008,0.005,5.000
83073.996,299.851,350.298,104.741,-0.008,-0.006,5.000
83069.965,299.850,350.298,104.581,0.008,-0.006,5.000
83061.902,299.850,350.298,104.421,0.008,0.005,5.000
83061.902,299.851,350.219,104.261,-0.008,0.016,5.000
83073.996,299.851,350.377,104.421,0.008,-0.006,5.000
83069.965,299.851,350.377,104.261,0.008,-0.006,5.000
83069.965,299.853,350.219,104.261,-0.008,0.005,5.000
83078.027,299.853,350.219,104.101,-0.008,-0.006,5.000
83069.965,299.854,350.219,104.101,0.008,-0.006,5.000
83065.933,299.853,350.219,104.261,-0.025,-0.016,5.000
83073.996,299.853,350.219,104.101,-0.025,-0.006,5.000
83069.965,299.853,350.298,103.620,-0.025,-0.016,5.000
83069.965,299.856,350.298,104.101,-0.008,-0.016,5.000
83069.965,299.854,350.219,103.941,-0.008,-0.016,5.000
83073.996,299.854,350.219,103.781,0.008,0.005,5.000
83082.059,299.858,350.219,103.941,0.008,0.016,5.000
83073.996,299.856,350.219,103.781,0.008,0.005,5.000
83069.965,299.858,350.377,103.781,-0.025,-0.006,5.000
83069.965,299.856,350.219,104.101,0.008,-0.006,5.000
83073.996,299.854,350.456,103.781,0.008,0.005,5.000
83069.965,299.858,350.298,103.941,0.024,-0.006,5.000
83065.933,299.858,350.456,103.620,0.008,0.016,5.000
83065.933,299.859,350.377,104.101,0.008,-0.006,5.000
83073.996,299.858,350.456,103.941,-0.008,0.005,5.000
83069.965,299.854,350.456,103.941,-0.008,0.016,5.000
83069.965,299.859,350.535,104.101,-0.025,0.005,5.000
83069.965,299.856,350.535,103.941,-0.008,0.016,5.000
83069.965,299.859,350.535,103.941,-0.008,-0.016,5.000
83065.933,299.858,350.535,103.941,-0.025,0.005,5.000
83069.965,299.858,350.614,103.620,-0.025,0.005,5.000
83065.933,299.856,350.614,103.781,-0.008,0.016,5.000
