%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82820.018,302.173,-347.542,120.476,-226.623,0,5
82824.05,302.173,-347.305,120.316,-226.655,0,5
82820.018,302.172,-347.226,120.156,-226.655,0,5
82828.081,302.175,-347.226,120.476,-226.639,0,5
82828.081,302.173,-347.226,120.156,-226.639,0,5
82824.05,302.175,-347.147,120.156,-226.655,0,5
82828.081,302.173,-347.067,119.996,-226.672,0,5
82820.018,302.176,-346.988,120.316,-226.655,0,5
82824.05,302.18,-347.067,119.996,-226.623,0,5
82820.018,302.175,-346.83,120.156,-226.623,0,5
82811.955,302.176,-346.672,120.156,-226.655,0,5
82824.05,302.176,-346.672,120.156,-226.655,0,5
82824.05,302.172,-346.83,120.156,-226.623,0,5
82824.05,302.173,-346.672,120.156,-226.639,0,5
82815.987,302.176,-346.593,120.156,-226.639,0,5
82820.018,302.176,-346.435,120.156,-226.655,0,5
82820.018,302.173,-346.435,120.316,-226.606,0,5
82820.018,302.175,-346.514,120.156,-226.639,0,5
82820.018,302.178,-346.435,120.156,-226.655,0,5
82820.018,302.176,-346.198,120.156,-226.639,0,5
82820.018,302.176,-346.435,120.156,-226.639,0,5
82824.05,302.176,-346.435,120.156,-226.623,0,5
82824.05,302.175,-346.277,120.156,-226.606,0,5
82811.955,302.178,-346.277,120.316,-226.639,0,5
82815.987,302.176,-346.356,120.316,-226.639,0,5
82820.018,302.175,-346.119,120.156,-226.639,0,5
82815.987,302.178,-346.198,120.316,-226.655,0,5
82820.018,302.176,-346.277,120.156,-226.623,0,5
82811.955,302.178,-346.277,120.156,-226.655,0,5
82815.987,302.18,-346.198,120.156,-226.639,0,5
82811.955,302.178,-346.356,119.996,-226.623,0,5
82815.987,302.176,-346.198,120.156,-226.655,0,5
82807.924,302.178,-346.277,120.316,-226.655,0,5
82811.955,302.181,-346.119,119.996,-226.655,0,5
82815.987,302.176,-346.356,119.836,-226.639,0,5
82811.955,302.176,-346.356,119.836,-226.672,0,5
82807.924,302.178,-346.435,119.996,-226.672,0,5
82811.955,302.178,-346.435,119.996,-226.655,0,5
82815.987,302.175,-346.435,120.156,-226.655,0,5
82815.987,302.175,-346.435,120.316,-226.606,0,5
82824.05,302.176,-346.514,120.476,-226.655,0,5
82820.018,302.176,-346.435,119.676,-226.639,0,5
82828.081,302.176,-346.672,119.996,-226.655,0,5
82811.955,302.176,-346.435,119.836,-226.639,0,5
82820.018,302.176,-346.672,119.836,-226.639,0,5
82815.987,302.18,-346.672,120.156,-226.655,0,5
82820.018,302.178,-346.593,120.316,-226.655,0,5
82820.018,302.178,-346.672,120.156,-226.655,0,5
82811.955,302.176,-346.672,120.316,-226.623,0,5
82824.05,302.176,-346.593,120.316,-226.639,0,5
82815.987,302.18,-346.672,120.476,-226.639,0,5
82824.05,302.181,-346.672,120.636,-226.655,0,5
82820.018,302.178,-346.672,120.476,-226.639,0,5
82820.018,302.176,-346.435,120.797,-226.655,0,5
82820.018,302.181,-346.672,120.797,-226.639,0,5
82811.955,302.175,-346.672,120.957,-226.655,0,5
82815.987,302.178,-346.593,121.277,-226.639,0,5
82820.018,302.181,-346.593,121.117,-226.655,0,5
82811.955,302.178,-346.514,121.117,-226.623,0,5
82815.987,302.176,-346.514,121.277,-226.655,0,5
82820.018,302.178,-346.672,121.757,-226.639,0,5
82820.018,302.178,-346.593,121.597,-226.623,0,5
82815.987,302.178,-346.514,121.757,-226.623,0,5
82811.955,302.178,-346.672,121.597,-226.655,0,5
82815.987,302.176,-346.514,122.077,-226.655,0,5
82815.987,302.18,-346.514,122.558,-226.639,0,5
82820.018,302.178,-346.514,122.237,-226.655,0,5
82815.987,302.176,-346.435,122.397,-226.655,0,5
82815.987,302.178,-346.435,122.718,-226.672,0,5
82815.987,302.175,-346.435,122.718,-226.639,0,5
82815.987,302.176,-346.593,122.878,-226.655,0,5
82815.987,302.176,-346.672,122.878,-226.639,0,5
82815.987,302.173,-346.514,123.038,-226.672,0,5
82820.018,302.178,-346.593,123.198,-226.655,0,5
82820.018,302.178,-346.514,122.878,-226.606,0,5
82815.987,302.175,-346.751,123.038,-226.639,0,5
82815.987,302.173,-346.83,123.198,-226.639,0,5
82824.05,302.178,-346.83,123.198,-226.655,0,5
82820.018,302.176,-346.909,122.878,-226.639,0,5
82820.018,302.175,-346.83,123.038,-226.623,0,5
82811.955,302.172,-346.83,123.198,-226.639,0,5
82820.018,302.175,-346.83,122.878,-226.623,0,5
82820.018,302.173,-346.909,123.038,-226.672,0,5
82824.05,302.173,-346.83,123.038,-226.655,0,5
82820.018,302.176,-346.751,122.718,-226.639,0,5
82815.987,302.175,-346.909,122.718,-226.655,0,5
82820.018,302.173,-346.988,122.718,-226.639,0,5
82820.018,302.176,-347.067,122.397,-226.655,0,5
82824.05,302.176,-346.909,122.558,-226.655,0,5
82824.05,302.175,-346.988,122.397,-226.655,0,5
82815.987,302.172,-347.067,122.718,-226.639,0,5
82824.05,302.173,-347.067,122.237,-226.606,0,5
82815.987,302.176,-346.988,122.237,-226.606,0,5
82815.987,302.173,-347.067,121.917,-226.655,0,5
82820.018,302.175,-347.067,121.917,-226.623,0,5
82828.081,302.176,-346.988,122.077,-226.623,0,5
82824.05,302.175,-346.988,121.917,-226.655,0,5
82824.05,302.173,-346.988,121.757,-226.623,0,5
82824.05,302.176,-346.988,121.597,-226.623,0,5
82824.05,302.176,-347.067,122.077,-226.639,0,5
82820.018,302.178,-347.067,121.757,-226.639,0,5
82824.05,302.178,-346.909,121.597,-226.639,0,5
82828.081,302.176,-346.988,121.757,-226.623,0,5
82820.018,302.176,-347.067,121.917,-226.623,0,5
82820.018,302.178,-346.988,122.077,-226.623,0,5
82820.018,302.176,-347.067,121.917,-226.655,0,5
82824.05,302.18,-346.988,121.917,-226.655,0,5
82820.018,302.178,-346.909,122.077,-226.655,0,5
82815.987,302.178,-346.988,122.237,-226.639,0,5
82815.987,302.18,-346.909,122.397,-226.655,0,5
82824.05,302.18,-346.83,122.718,-226.623,0,5
82811.955,302.176,-346.909,122.397,-226.655,0,5
82820.018,302.178,-346.83,122.558,-226.655,0,5
82824.05,302.175,-346.751,122.718,-226.639,0,5
82815.987,302.176,-346.751,122.878,-226.655,0,5
82820.018,302.176,-346.83,122.718,-226.655,0,5
82811.955,302.178,-346.593,122.878,-226.606,0,5
82820.018,302.175,-346.672,122.878,-226.672,0,5
82815.987,302.175,-346.751,122.878,-226.655,0,5
82815.987,302.173,-346.514,123.038,-226.655,0,5
82824.05,302.178,-346.672,122.878,-226.655,0,5
82820.018,302.176,-346.751,123.198,-226.639,0,5
82820.018,302.175,-346.593,122.878,-226.639,0,5
82824.05,302.176,-346.593,123.038,-226.672,0,5
82815.987,302.175,-346.435,122.878,-226.639,0,5
82824.05,302.175,-346.593,123.198,-226.623,0,5
82824.05,302.173,-346.435,123.038,-226.639,0,5
82820.018,302.173,-346.593,123.038,-226.655,0,5
82815.987,302.17,-346.593,122.718,-226.672,0,5
82828.081,302.17,-346.514,122.718,-226.623,0,5
82815.987,302.172,-346.514,122.718,-226.639,0,5
82815.987,302.172,-346.672,122.718,-226.623,0,5
82815.987,302.17,-346.593,122.237,-226.639,0,5
82824.05,302.172,-346.514,122.397,-226.655,0,5
82828.081,302.172,-346.751,122.237,-226.639,0,5
82820.018,302.172,-346.751,121.917,-226.672,0,5
82828.081,302.173,-346.672,121.597,-226.623,0,5
82815.987,302.17,-346.672,121.757,-226.623,0,5
82820.018,302.17,-346.83,121.437,-226.639,0,5
82828.081,302.17,-346.593,121.277,-226.639,0,5
82820.018,302.172,-346.751,120.797,-226.655,0,5
82824.05,302.17,-346.672,120.957,-226.655,0,5
82824.05,302.17,-346.83,120.636,-226.623,0,5
82820.018,302.173,-346.593,120.156,-226.639,0,5
82824.05,302.17,-346.83,120.316,-226.639,0,5
82820.018,302.17,-346.751,120.156,-226.655,0,5
82815.987,302.172,-346.83,120.156,-226.639,0,5
82815.987,302.172,-346.83,119.356,-226.623,0,5
82828.081,302.173,-346.988,119.516,-226.639,0,5
82815.987,302.172,-346.909,119.676,-226.655,0,5
82820.018,302.173,-347.067,119.356,-226.655,0,5
82815.987,302.173,-346.988,119.196,-226.606,0,5
82824.05,302.173,-347.067,119.036,-226.655,0,5
82824.05,302.175,-346.988,119.196,-226.623,0,5
82820.018,302.173,-346.988,118.875,-226.623,0,5
82815.987,302.178,-347.067,119.036,-226.655,0,5
82824.05,302.178,-347.147,119.036,-226.655,0,5
82820.018,302.178,-346.909,119.036,-226.623,0,5
82824.05,302.178,-347.147,119.036,-226.639,0,5
82824.05,302.175,-347.147,119.356,-226.639,0,5
82824.05,302.18,-347.067,119.356,-226.655,0,5
82811.955,302.176,-347.147,119.356,-226.639,0,5
82815.987,302.178,-347.147,119.196,-226.623,0,5
82820.018,302.178,-347.226,119.516,-226.688,0,5
82824.05,302.176,-347.147,119.996,-226.672,0,5
82820.018,302.178,-347.226,119.836,-226.623,0,5
82820.018,302.178,-347.384,120.156,-226.655,0,5
82815.987,302.18,-347.384,120.316,-226.672,0,5
82815.987,302.18,-347.463,120.476,-226.623,0,5
82824.05,302.178,-347.621,120.797,-226.639,0,5
82815.987,302.18,-347.621,120.797,-226.639,0,5
82820.018,302.178,-347.621,121.437,-226.639,0,5
82815.987,302.18,-347.621,121.437,-226.655,0,5
82811.955,302.18,-347.779,121.597,-226.655,0,5
82820.018,302.178,-347.7,122.077,-226.623,0,5
82828.081,302.183,-347.858,122.237,-226.639,0,5
82815.987,302.18,-347.937,122.558,-226.639,0,5
82824.05,302.18,-347.858,122.878,-226.639,0,5
82824.05,302.176,-347.937,122.878,-226.606,0,5
82815.987,302.18,-348.016,123.358,-226.639,0,5
82820.018,302.176,-348.095,123.358,-226.639,0,5
82824.05,302.175,-348.095,123.678,-226.672,0,5
82820.018,302.178,-348.253,123.518,-226.639,0,5
82820.018,302.178,-348.253,124.159,-226.655,0,5
82811.955,302.175,-348.253,124.319,-226.623,0,5
82824.05,302.175,-348.332,124.479,-226.639,0,5
82820.018,302.175,-348.332,124.639,-226.639,0,5
82824.05,302.175,-348.411,124.639,-226.639,0,5
82820.018,302.173,-348.49,124.959,-226.606,0,5
82815.987,302.18,-348.49,125.119,-226.655,0,5
82820.018,302.175,-348.648,125.279,-226.655,0,5
82828.081,302.173,-348.49,125.279,-226.655,0,5
82828.081,302.176,-348.49,125.439,-226.655,0,5
82820.018,302.175,-348.49,125.759,-226.606,0,5
82820.018,302.175,-348.49,125.599,-226.688,0,5
82824.05,302.175,-348.49,125.439,-226.623,0,5
82828.081,302.175,-348.727,125.599,-226.639,0,5
82824.05,302.176,-348.569,125.439,-226.672,0,5
82820.018,302.173,-348.569,125.599,-226.655,0,5
82820.018,302.176,-348.569,125.439,-226.639,0,5
82824.05,302.176,-348.49,125.439,-226.655,0,5
82824.05,302.175,-348.49,125.599,-226.639,0,5
82824.05,302.176,-348.569,125.279,-226.639,0,5
82832.112,302.175,-348.332,125.119,-226.623,0,5
82824.05,302.176,-348.253,124.959,-226.655,0,5
82820.018,302.173,-348.411,124.959,-226.623,0,5
82820.018,302.175,-348.332,124.799,-226.639,0,5
82820.018,302.176,-348.332,124.639,-226.639,0,5
82828.081,302.173,-348.095,124.639,-226.639,0,5
82815.987,302.178,-348.174,124.479,-226.639,0,5
82815.987,302.178,-348.095,124.319,-226.639,0,5
82828.081,302.176,-348.095,124.159,-226.655,0,5
82815.987,302.18,-347.937,124.159,-226.639,0,5
82820.018,302.176,-347.858,123.838,-226.623,0,5
82815.987,302.178,-347.858,123.998,-226.639,0,5
82824.05,302.175,-347.937,123.678,-226.672,0,5
82832.112,302.178,-347.621,123.518,-226.623,0,5
82824.05,302.176,-347.779,123.198,-226.606,0,5
82828.081,302.18,-347.621,122.878,-226.655,0,5
82828.081,302.175,-347.621,123.358,-226.639,0,5
82824.05,302.175,-347.621,123.038,-226.655,0,5
82836.144,302.175,-347.621,122.878,-226.655,0,5
82828.081,302.178,-347.621,122.878,-226.672,0,5
82820.018,302.176,-347.542,122.718,-226.655,0,5
82828.081,302.176,-347.384,122.558,-226.639,0,5
82832.112,302.18,-347.542,122.558,-226.639,0,5
82824.05,302.178,-347.779,122.397,-226.623,0,5
82824.05,302.176,-347.463,122.237,-226.639,0,5
82824.05,302.178,-347.542,122.077,-226.639,0,5
82824.05,302.176,-347.621,122.077,-226.639,0,5
82824.05,302.176,-347.7,121.917,-226.623,0,5
82828.081,302.178,-347.7,122.077,-226.623,0,5
82828.081,302.175,-347.7,121.757,-226.623,0,5
82832.112,302.178,-347.7,121.437,-226.606,0,5
82828.081,302.176,-347.779,121.757,-226.655,0,5
82824.05,302.175,-347.858,121.917,-226.639,0,5
82824.05,302.176,-347.937,121.437,-226.672,0,5
82824.05,302.176,-348.016,121.437,-226.655,0,5
82820.018,302.176,-347.937,121.597,-226.655,0,5
82828.081,302.178,-348.095,120.957,-226.623,0,5
82824.05,302.173,-347.937,121.437,-226.639,0,5
82824.05,302.175,-347.937,121.437,-226.655,0,5
82815.987,302.176,-348.174,120.797,-226.623,0,5
82815.987,302.176,-348.095,120.957,-226.672,0,5
